rfq_id,target_package,canonical_configuration_id,ground_truth_configuration_id,package_context,record_type,generation_method,evidence_level,source_frequency,nearest_real_distance,num_changed_characteristics,evidence_score,mandatory_total,mandatory_satisfied,mandatory_violations,preferred_total,preferred_satisfied,preferred_differences,unmentioned_features,mandatory_valid,mandatory_preferred_valid,source_frequency_score,real_proximity_score,low_change_score,observed_configuration_score,evidence_score_normalized,synthetic_engineer_utility,tie_break_jitter,synthetic_engineer_score,preference_label_provenance,preference_generation_method,is_ground_truth_configuration,engineer_rank,candidate_count,is_synthetic_engineer_choice,pairwise_comparison_count
RFQ731-000016,X731,CFG731_1a94d4f54519245f,CFG731_ef02695e374fc418,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,9.56336e-07,0.4177447643855356,SYNTHETIC,synthetic_engineer_v1,False,3,5,False,2
RFQ731-000016,X731,CFG731_352cbd30ecacb8ee,CFG731_ef02695e374fc418,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,6.1299e-08,0.4177438693485356,SYNTHETIC,synthetic_engineer_v1,False,4,5,False,1
RFQ731-000016,X731,CFG731_5191b7dfd5137ba1,CFG731_ef02695e374fc418,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.34558823529411775,0.3556114551083591,6.36382e-07,0.3556120914903591,SYNTHETIC,synthetic_engineer_v1,False,5,5,False,0
RFQ731-000017,F731WD_DUALCHANNEL,CFG731_819cb4e76943eca6,CFG731_c37386a371e13fa8,F731WD_DualChannel,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,2,2,0,7,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.8037593984962406,6.39512e-07,0.8037600380082406,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-000017,F731WD_DUALCHANNEL,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,F731WD_DualChannel,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,95.1,10,10,0,2,2,0,7,True,True,0.0,0.5,0.5,0.0,0.9099264705882352,0.4554663312693499,6.70818e-07,0.45546700208734986,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-000018,F731TE,CFG731_fd6959ad3c5fd9ed,CFG731_fd6959ad3c5fd9ed,F731TE,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,9,9,0,2,2,0,8,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.7879699248120301,8.07202e-07,0.7879707320140301,SYNTHETIC,synthetic_engineer_v1,True,1,2,True,1
RFQ731-000018,F731TE,CFG731_874928f24c55285e,CFG731_fd6959ad3c5fd9ed,F731TE,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,61.6,9,9,0,2,2,0,8,True,True,0.0,0.5,0.0,0.0,0.29411764705882354,0.30309597523219817,4.83418e-07,0.3030964586501982,SYNTHETIC,synthetic_engineer_v1,False,2,2,False,0
RFQ731-000019,X731,CFG731_935bc110c01e9e85,CFG731_6ba028da3bba9c41,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,2,2,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8338345864661655,6.45438e-07,0.8338352319041655,SYNTHETIC,synthetic_engineer_v1,False,1,7,True,6
RFQ731-000019,X731,CFG731_bcec8ceac2dbcc79,CFG731_6ba028da3bba9c41,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,2,2,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8338345864661655,1.78292e-07,0.8338347647581655,SYNTHETIC,synthetic_engineer_v1,False,2,7,False,5
RFQ731-000019,X731,CFG731_ddd1ce28a3456ff6,CFG731_6ba028da3bba9c41,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,2,2,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8338345864661655,3.9285e-08,0.8338346257511655,SYNTHETIC,synthetic_engineer_v1,False,3,7,False,4
RFQ731-000019,X731,CFG731_3dd4cfcf6ee98460,CFG731_6ba028da3bba9c41,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.42647058823529405,0.3479102167182663,9.27959e-07,0.34791114467726625,SYNTHETIC,synthetic_engineer_v1,False,4,7,False,3
RFQ731-000019,X731,CFG731_7585c6d1ee781d2e,CFG731_6ba028da3bba9c41,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.42647058823529405,0.3479102167182663,9.7086e-08,0.3479103138042663,SYNTHETIC,synthetic_engineer_v1,False,5,7,False,2
RFQ731-000019,X731,CFG731_cf0392d0aaac28b1,CFG731_6ba028da3bba9c41,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.1,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.395220588235294,0.34478521671826623,4.23114e-07,0.34478563983226623,SYNTHETIC,synthetic_engineer_v1,False,6,7,False,1
RFQ731-000019,X731,CFG731_6ba028da3bba9c41,CFG731_6ba028da3bba9c41,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,52.0,11,11,0,2,2,0,6,True,True,0.0,0.0,0.0,0.0,0.11764705882352938,0.21702786377708977,9.77919e-07,0.21702884169608977,SYNTHETIC,synthetic_engineer_v1,True,7,7,False,0
RFQ731-000020,X731,CFG731_8d2d91c46ccfb471,CFG731_48772fd385d8dcd5,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,5,5,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,8.93541e-07,0.9368429988041579,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-000020,X731,CFG731_48772fd385d8dcd5,CFG731_48772fd385d8dcd5,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,10,10,0,5,5,0,4,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,0.2541215170278638,8.91664e-07,0.2541224086918638,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-000021,G731ST-HT,CFG731_5dd35c89836ec88e,CFG731_5dd35c89836ec88e,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,13,13,0,2,2,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,7.86726e-07,0.8654143205605865,SYNTHETIC,synthetic_engineer_v1,True,1,2,True,1
RFQ731-000021,G731ST-HT,CFG731_fcc72e9951376cf3,CFG731_5dd35c89836ec88e,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,13,13,0,2,2,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,4.61169e-07,0.8654139950035865,SYNTHETIC,synthetic_engineer_v1,False,2,2,False,0
RFQ731-000022,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,5,5,0,3,True,True,1.0,1.0,1.0,1.0,1.0,0.9526315789473684,5.4316e-08,0.9526316332633684,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-000023,X731,CFG731_8d2d91c46ccfb471,CFG731_9ccdadb28a07accd,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,2,2,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,6.38971e-07,0.9210532705499473,SYNTHETIC,synthetic_engineer_v1,False,1,6,True,5
RFQ731-000023,X731,CFG731_9ccdadb28a07accd,CFG731_9ccdadb28a07accd,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.0,12,12,0,2,2,0,5,True,True,0.0,0.5,0.5,0.0,0.8713235294117647,0.4831849845201239,5.66773e-07,0.48318555129312385,SYNTHETIC,synthetic_engineer_v1,True,2,6,False,4
RFQ731-000023,X731,CFG731_5ea309f998205da7,CFG731_9ccdadb28a07accd,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.0,12,12,0,2,2,0,5,True,True,0.0,0.5,0.0,0.0,0.39338235294117646,0.360390866873065,5.68907e-07,0.360391435780065,SYNTHETIC,synthetic_engineer_v1,False,3,6,False,3
RFQ731-000023,X731,CFG731_48772fd385d8dcd5,CFG731_9ccdadb28a07accd,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,12,12,0,2,2,0,5,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,0.23833204334365327,1.88513e-07,0.23833223185665325,SYNTHETIC,synthetic_engineer_v1,False,4,6,False,2
RFQ731-000023,X731,CFG731_a633b8dd2d541170,CFG731_9ccdadb28a07accd,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,12,12,0,2,2,0,5,True,True,0.0,0.0,0.0,0.0,0.14338235294117643,0.23539086687306504,7.6612e-07,0.23539163299306504,SYNTHETIC,synthetic_engineer_v1,False,5,6,False,1
RFQ731-000023,X731,CFG731_40f5d9ccf1b30166,CFG731_9ccdadb28a07accd,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,12,12,0,2,2,0,5,True,True,0.0,0.0,0.0,0.0,0.14338235294117643,0.23539086687306504,3.31866e-07,0.23539119873906503,SYNTHETIC,synthetic_engineer_v1,False,6,6,False,0
RFQ731-000024,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,6,6,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,7.98617e-07,0.8654143324515865,SYNTHETIC,synthetic_engineer_v1,True,1,2,True,1
RFQ731-000024,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_1d89d7fdc7355744,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,6,6,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,2.31458e-07,0.8654137652925865,SYNTHETIC,synthetic_engineer_v1,False,2,2,False,0
RFQ731-000025,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_a4416ae9d698efa6,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,2,2,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,4.92483e-07,0.9210531240619474,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-000025,G731ST-HT,CFG731_a288340143e53b7f,CFG731_a4416ae9d698efa6,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,12,12,0,2,2,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,3.026e-09,0.8781954917478045,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-000025,G731ST-HT,CFG731_a4416ae9d698efa6,CFG731_a4416ae9d698efa6,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,12,12,0,2,2,0,5,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,0.48539086687306504,1.2716e-08,0.485390879589065,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-000025,G731ST-HT,CFG731_ab3b0ae98d7b2345,CFG731_a4416ae9d698efa6,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,12,12,0,2,2,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,6.60906e-07,0.4177444689555356,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-000026,X731,CFG731_8f470181ad32eeae,CFG731_1b365e0951e7dea4,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,3,3,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,6.81825e-07,0.8654142156595865,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-000026,X731,CFG731_12d9cb8d41e8f486,CFG731_1b365e0951e7dea4,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,3,3,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,1.29193e-07,0.8654136630275865,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-000026,X731,CFG731_1b365e0951e7dea4,CFG731_1b365e0951e7dea4,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,96.5,12,12,0,3,3,0,4,True,True,0.0,0.5,0.0,0.0,0.9356617647058824,0.4304082817337461,6.54058e-07,0.4304089357917461,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-000026,X731,CFG731_147ff4a19b4bcc48,CFG731_1b365e0951e7dea4,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,61.2,12,12,0,3,3,0,4,True,True,0.0,0.5,0.0,0.0,0.286764705882353,0.3655185758513932,9.74927e-07,0.3655195507783932,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-000027,X731,CFG731_59f86789e43d86f1,CFG731_59f86789e43d86f1,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.0,10,10,0,6,6,0,3,True,True,0.0,0.5,0.5,0.0,0.8713235294117647,0.5147639318885449,3.41612e-07,0.5147642735005449,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-000028,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_8b18ac1c34209d63,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,14,14,0,2,2,0,3,True,True,1.0,1.0,1.0,1.0,1.0,0.9526315789473684,8.97314e-07,0.9526324762613684,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-000029,X731,CFG731_8d2d91c46ccfb471,CFG731_ff3460f478ef969b,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,9,9,0,7,7,0,3,True,True,1.0,1.0,1.0,1.0,1.0,0.9526315789473684,6.40267e-07,0.9526322192143684,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-000029,X731,CFG731_ff3460f478ef969b,CFG731_ff3460f478ef969b,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,9,9,0,7,7,0,3,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.44932275541795663,7.58232e-07,0.44932351364995665,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-000030,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_c759934398f2381a,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,4,4,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,8.15378e-07,0.9210534469569474,SYNTHETIC,synthetic_engineer_v1,False,1,6,True,5
RFQ731-000030,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_c759934398f2381a,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,4,4,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,2.04229e-07,0.9210528358079474,SYNTHETIC,synthetic_engineer_v1,False,2,6,False,4
RFQ731-000030,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_c759934398f2381a,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,4,4,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,4.82263e-07,0.8781959709848045,SYNTHETIC,synthetic_engineer_v1,False,3,6,False,3
RFQ731-000030,G731ST-HT,CFG731_a288340143e53b7f,CFG731_c759934398f2381a,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,4,4,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,3.65053e-07,0.8781958537748046,SYNTHETIC,synthetic_engineer_v1,False,4,6,False,2
RFQ731-000030,G731ST-HT,CFG731_c759934398f2381a,CFG731_c759934398f2381a,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.7,10,10,0,4,4,0,5,True,True,0.0,0.5,0.5,0.0,0.8841911764705883,0.4844717492260062,4.3863e-08,0.48447179308900623,SYNTHETIC,synthetic_engineer_v1,True,5,6,False,1
RFQ731-000030,G731ST-HT,CFG731_0494d5ae6eecf400,CFG731_c759934398f2381a,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,63.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.3235294117647059,0.35340557275541795,3.8817e-07,0.35340596092541793,SYNTHETIC,synthetic_engineer_v1,False,6,6,False,0
RFQ731-000031,X731,CFG731_5f9d5671c315ce06,CFG731_b7fc2f4bee7659de,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.0,10,10,0,4,4,0,5,True,True,0.0,0.5,0.5,0.0,0.8713235294117647,0.4831849845201239,9.62427e-07,0.48318594694712386,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-000031,X731,CFG731_b7fc2f4bee7659de,CFG731_b7fc2f4bee7659de,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.0,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.338235294117647,0.35487616099071206,3.82644e-07,0.35487654363471205,SYNTHETIC,synthetic_engineer_v1,True,2,4,False,2
RFQ731-000031,X731,CFG731_67de76f701c9cfad,CFG731_b7fc2f4bee7659de,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.6,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.3125,0.35230263157894737,8.6334e-07,0.35230349491894736,SYNTHETIC,synthetic_engineer_v1,False,3,4,False,1
RFQ731-000031,X731,CFG731_c348ae803bb36511,CFG731_b7fc2f4bee7659de,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,49.0,10,10,0,4,4,0,5,True,True,0.0,0.0,0.0,0.0,0.06249999999999997,0.2273026315789474,4.5721e-07,0.2273030887889474,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-000032,X731,CFG731_219ac3d01befd6d1,CFG731_dc2dca106a6c63c6,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,3,3,0,6,True,True,1.0,1.0,1.0,1.0,1.0,0.9052631578947369,4.08286e-07,0.9052635661807369,SYNTHETIC,synthetic_engineer_v1,False,1,10,True,9
RFQ731-000032,X731,CFG731_516629085c122a4e,CFG731_dc2dca106a6c63c6,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,3,3,0,6,True,True,1.0,1.0,1.0,1.0,1.0,0.9052631578947369,4.05151e-07,0.9052635630457369,SYNTHETIC,synthetic_engineer_v1,False,2,10,False,8
RFQ731-000032,X731,CFG731_c7c53fc5541f1dc1,CFG731_dc2dca106a6c63c6,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,3,3,0,6,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8624060150375941,8.59656e-07,0.8624068746935941,SYNTHETIC,synthetic_engineer_v1,False,3,10,False,7
RFQ731-000032,X731,CFG731_f1614000023c2800,CFG731_dc2dca106a6c63c6,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,3,3,0,6,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8624060150375941,2.73116e-07,0.8624062881535941,SYNTHETIC,synthetic_engineer_v1,False,4,10,False,6
RFQ731-000032,X731,CFG731_7756caaf4e5e2963,CFG731_dc2dca106a6c63c6,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,10,10,0,3,3,0,6,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,0.469233746130031,5.10614e-07,0.469234256744031,SYNTHETIC,synthetic_engineer_v1,False,5,10,False,5
RFQ731-000032,X731,CFG731_3d79b5ed69541acc,CFG731_dc2dca106a6c63c6,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.7,10,10,0,3,3,0,6,True,True,0.0,0.5,0.5,0.0,0.8841911764705883,0.4686822755417957,9.90534e-07,0.4686832660757957,SYNTHETIC,synthetic_engineer_v1,False,6,10,False,4
RFQ731-000032,X731,CFG731_27481a3518f630c6,CFG731_dc2dca106a6c63c6,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.34558823529411775,0.3398219814241486,1.32982e-07,0.3398221144061486,SYNTHETIC,synthetic_engineer_v1,False,7,10,False,3
RFQ731-000032,X731,CFG731_4f6232b68baf7970,CFG731_dc2dca106a6c63c6,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,63.2,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.3235294117647059,0.33761609907120743,5.10296e-07,0.33761660936720744,SYNTHETIC,synthetic_engineer_v1,False,8,10,False,2
RFQ731-000032,X731,CFG731_dc2dca106a6c63c6,CFG731_dc2dca106a6c63c6,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,52.0,10,10,0,3,3,0,6,True,True,0.0,0.0,0.0,0.0,0.11764705882352938,0.21702786377708977,6.01501e-07,0.21702846527808978,SYNTHETIC,synthetic_engineer_v1,True,9,10,False,1
RFQ731-000032,X731,CFG731_02c05dd3bc721c1b,CFG731_dc2dca106a6c63c6,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,52.0,10,10,0,3,3,0,6,True,True,0.0,0.0,0.0,0.0,0.11764705882352938,0.21702786377708977,3.47489e-07,0.21702821126608976,SYNTHETIC,synthetic_engineer_v1,False,10,10,False,0
RFQ731-000033,G731CA,CFG731_faff6da73df00950,CFG731_faff6da73df00950,G731CA,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,95.1,10,10,0,4,4,0,5,True,True,0.0,0.5,0.5,0.0,0.9099264705882352,0.4870452786377709,3.20646e-07,0.4870455992837709,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-000034,G731CA,CFG731_5bfe9492c76587ec,CFG731_9cc92f888af32c8a,G731CA,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,95.1,10,10,0,2,2,0,7,True,True,0.0,0.5,0.5,0.0,0.9099264705882352,0.4554663312693499,1.35008e-07,0.4554664662773499,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-000034,G731CA,CFG731_9cc92f888af32c8a,CFG731_9cc92f888af32c8a,G731CA,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,90.1,10,10,0,2,2,0,7,True,True,0.0,0.5,0.5,0.0,0.8180147058823528,0.4462751547987616,4.6031e-07,0.4462756151087616,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-000035,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_77fac91021549398,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,2,2,0,6,True,True,1.0,1.0,1.0,1.0,1.0,0.9052631578947369,8.79223e-07,0.9052640371177368,SYNTHETIC,synthetic_engineer_v1,False,1,10,True,9
RFQ731-000035,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_77fac91021549398,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,2,2,0,6,True,True,1.0,1.0,1.0,1.0,1.0,0.9052631578947369,3.36654e-07,0.9052634945487369,SYNTHETIC,synthetic_engineer_v1,False,2,10,False,8
RFQ731-000035,G731ST-LT,CFG731_a2a709ad804cc5a2,CFG731_77fac91021549398,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,2,2,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8338345864661655,5.21108e-07,0.8338351075741655,SYNTHETIC,synthetic_engineer_v1,False,3,10,False,7
RFQ731-000035,G731ST-LT,CFG731_d3944f427f0609b6,CFG731_77fac91021549398,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,2,2,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8338345864661655,1.81044e-07,0.8338347675101655,SYNTHETIC,synthetic_engineer_v1,False,4,10,False,6
RFQ731-000035,G731ST-LT,CFG731_77fac91021549398,CFG731_77fac91021549398,G731ST-LT,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.7,11,11,0,2,2,0,6,True,True,0.0,0.5,0.5,0.0,0.8841911764705883,0.4686822755417957,1.7951e-07,0.4686824550517957,SYNTHETIC,synthetic_engineer_v1,True,5,10,False,5
RFQ731-000035,G731ST-LT,CFG731_bc9146cb8459e9c2,CFG731_77fac91021549398,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.40195433436532507,7.23753e-07,0.40195505811832505,SYNTHETIC,synthetic_engineer_v1,False,6,10,False,4
RFQ731-000035,G731ST-LT,CFG731_750dd83a06ba43cb,CFG731_77fac91021549398,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.40195433436532507,5.17385e-07,0.4019548517503251,SYNTHETIC,synthetic_engineer_v1,False,7,10,False,3
RFQ731-000035,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,CFG731_77fac91021549398,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.40195433436532507,4.0755e-07,0.4019547419153251,SYNTHETIC,synthetic_engineer_v1,False,8,10,False,2
RFQ731-000035,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_77fac91021549398,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.40195433436532507,3.76669e-07,0.40195471103432506,SYNTHETIC,synthetic_engineer_v1,False,9,10,False,1
RFQ731-000035,G731ST-LT,CFG731_0ec9bdeb15079e1b,CFG731_77fac91021549398,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,63.2,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.3235294117647059,0.33761609907120743,2.5747e-07,0.3376163565412074,SYNTHETIC,synthetic_engineer_v1,False,10,10,False,0
