rfq_id,target_package,candidate_count,synthetic_engineer_choice,synthetic_engineer_top_score,ground_truth_configuration_id,ground_truth_engineer_rank,ground_truth_engineer_score,ground_truth_selected_by_engineer,preference_label_provenance,preference_generation_method
RFQ731-000149,X731,2,CFG731_8f470181ad32eeae,0.8812039887977969,CFG731_88a813121973f952,2,0.8669177176760826,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000150,X731,5,CFG731_c39096767a7ae083,0.9210535180389473,CFG731_ef02695e374fc418,2,0.4850234681382415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000151,F731WD_DUALCHANNEL,1,CFG731_819cb4e76943eca6,0.8195490410144511,CFG731_819cb4e76943eca6,1,0.8195490410144511,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000152,X731,11,CFG731_2be17a56b0589fd1,0.9052635833617368,CFG731_bd51fba2aacb1a3c,11,0.21868255505979564,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000153,X731,1,CFG731_0fbee36816b7af98,0.8969930473460076,CFG731_0fbee36816b7af98,1,0.8969930473460076,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000154,G731CA,2,CFG731_d2a75fda6f761c1b,0.45546690383334987,CFG731_24b3128196e55c23,2,0.4554668747583499,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000155,G731ST-LT,4,CFG731_7203705eed387b0a,0.8496243581883759,CFG731_00533f723f7496de,3,0.4870453471137709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000156,X731,1,CFG731_91e51485b56960b2,0.968421057246579,CFG731_91e51485b56960b2,1,0.968421057246579,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000157,X731,5,CFG731_3bcde7f8df32303c,0.849624661228376,CFG731_97c654bf006e698e,5,0.2361266801087121,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000158,X731,3,CFG731_a432887204e8d090,0.9052638304537369,CFG731_695e540255cc94da,3,0.34644000043497214,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000159,X731,2,CFG731_0db950a4979d2c52,0.9526316225973683,CFG731_fa6b5a7df55858c0,2,0.44932327702595665,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000160,X731,3,CFG731_a6d4830ed3aa2681,0.9210530538089473,CFG731_5331dc313830f4cb,3,0.35156798030830033,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000161,X731,4,CFG731_b8b11650a048baf7,0.8496246056203759,CFG731_e201a8a6e4588b00,4,0.35340622927641796,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000162,X731,2,CFG731_5dd42015f6f61801,0.9526319552763683,CFG731_65da22cd215fbcf6,2,0.44932354722995665,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000163,G731ST-LT,2,CFG731_7f5bfa7b21e81359,0.9368425676921579,CFG731_49cd4cbef1081333,2,0.43353361805074614,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000164,X731,1,CFG731_9c182e1af1606c9d,0.23833270726165326,CFG731_9c182e1af1606c9d,1,0.23833270726165326,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000165,G731ST-HT,4,CFG731_a56f1437a0b4ca31,0.8496249957073759,CFG731_00e033bb831be6d5,3,0.35928876440759444,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000166,X731,11,CFG731_e08dfad4737be3d9,0.9052632384177369,CFG731_d0bd848c8f934b33,11,0.2122491659963839,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000167,X731,1,CFG731_c41fd04f9eea78e7,0.4831852650771239,CFG731_c41fd04f9eea78e7,1,0.4831852650771239,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000168,X731,2,CFG731_6e096e946540ab4e,0.8812034980837969,CFG731_6b36d25fda044bf5,2,0.8669174220480826,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000169,G731ST-HT,4,CFG731_076cad91966d4c34,0.849624688370376,CFG731_b3ed2928d6d65710,3,0.4870454748537709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000170,F731WD_SINGLECHANNEL,1,CFG731_e98d2be876599c40,0.8195492714934511,CFG731_e98d2be876599c40,1,0.8195492714934511,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000171,F731PW,1,CFG731_956456fc074ebc5a,0.818045165736955,CFG731_956456fc074ebc5a,1,0.818045165736955,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000172,X731,4,CFG731_219ac3d01befd6d1,0.9210535796339473,CFG731_9d1ffcce07240574,2,0.849624443914376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000173,G731ST-HT,23,CFG731_7b2f69a7ca55041b,0.8894746201275263,CFG731_1b33a9ed446bc0fd,23,0.19425319038723218,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000174,X731,7,CFG731_32a4bb12438a37ab,0.9210535403439474,CFG731_d05c8278d6301e9d,7,0.2239943921905356,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000175,G731ST-LT,1,CFG731_0fdf5c36c9c41e69,0.881203075700797,CFG731_0fdf5c36c9c41e69,1,0.881203075700797,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000176,G731ST-HT,2,CFG731_84b16be5aab3bf9b,0.8654138947255865,CFG731_84b16be5aab3bf9b,1,0.8654138947255865,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000177,X731,6,CFG731_011ca4ba794bd4d6,0.8894745144935263,CFG731_4e6e53642a913f1a,6,0.20289342754158513,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000178,X731,2,CFG731_5e61ce3b60d15e11,0.9526320326333684,CFG731_cccd499c66b31e99,2,0.38719061916478015,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000179,X731,2,CFG731_c775e192f3d489e9,0.8338354512081655,CFG731_fd7b09f495a568bc,2,0.8195494727704511,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000180,G731ST-LT,11,CFG731_d124ccffa669c3a2,0.9052638366427369,CFG731_75db38d1df65a8f3,5,0.4686830495057957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000181,X731,2,CFG731_9755a9db60d7534d,0.8338354684061655,CFG731_5be5a82ac0b29989,2,0.341844150237678,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000182,X731,4,CFG731_3b2a32abbf148ca1,0.936842701774158,CFG731_7c35d25e0c12df82,4,0.2511805813062755,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000183,X731,1,CFG731_db395082b1a3b8ac,0.9210534399009473,CFG731_db395082b1a3b8ac,1,0.9210534399009473,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000184,X731,3,CFG731_e08dfad4737be3d9,0.936842135664158,CFG731_9cedc4ecc45a4b46,3,0.5008128492414521,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000185,X731,3,CFG731_b7e96d5717c40fd6,0.9368422702121579,CFG731_cbcc0cf44cde6b53,3,0.3684604989569814,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000186,X731,7,CFG731_2be17a56b0589fd1,0.9052638226937368,CFG731_0ef26d136a7182e8,5,0.4019553331093251,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000187,X731,6,CFG731_e4d6e304563c3bae,0.8338348960331655,CFG731_56f0dbd067fcbe02,6,0.2210721026021486,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000188,X731,6,CFG731_fde1ab2a4808b544,0.8496249423043759,CFG731_a1cadf8c4a6793ba,6,0.23833284175265326,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000189,F731PW,1,CFG731_956456fc074ebc5a,0.8180459665289549,CFG731_956456fc074ebc5a,1,0.8180459665289549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000190,G731CA,1,CFG731_d2a75fda6f761c1b,0.4870460141507709,CFG731_d2a75fda6f761c1b,1,0.4870460141507709,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000191,X731,2,CFG731_9f3028be2110afe1,0.9052633771507369,CFG731_b1196e0942d6104e,2,0.4696016543578545,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000192,G731CA,2,CFG731_d97c333965654bd3,0.8037596487852405,CFG731_d97c333965654bd3,1,0.8037596487852405,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000193,G731ST-LT,8,CFG731_a40ab19ad6671fbe,0.9052639563567368,CFG731_9e44a82e6c1db982,6,0.40195512604632505,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000194,X731,7,CFG731_5dd42015f6f61801,0.9210531385579473,CFG731_1490cd30a236283e,6,0.36590575889741794,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000195,X731,3,CFG731_db983e07a279051a,0.9052633479097368,CFG731_75b93da9dd9b0316,3,0.4686830814257957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000196,X731,1,CFG731_260c36430f7c2d03,0.9210529174749473,CFG731_260c36430f7c2d03,1,0.9210529174749473,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000197,X731,2,CFG731_073f991a6c9a4683,0.3838824225983684,CFG731_59f73311cf3c5679,2,0.26991170173707424,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000198,X731,1,CFG731_8c50542218db5cb0,0.9526316747543684,CFG731_8c50542218db5cb0,1,0.9526316747543684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000199,G731ST-LT,5,CFG731_7f5bfa7b21e81359,0.9210532391349473,CFG731_da6b811731deb07d,5,0.4844723273380062,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000200,X731,3,CFG731_b4987f1c95e91d0d,0.9210531686989474,CFG731_140a9819128d92da,3,0.4850241835032415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000201,X731,2,CFG731_b1693ef6b18686ac,0.49897473422133437,CFG731_a4b44df449e9d78d,2,0.2541220827148638,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000202,X731,3,CFG731_12d9cb8d41e8f486,0.8654144219845865,CFG731_7f6c0412b6d497fb,3,0.3684597882329814,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000203,G731ST-HT,2,CFG731_a56f1437a0b4ca31,0.8654138058335865,CFG731_e489ae1a5426e276,2,0.8511278734048722,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000204,F731TE,2,CFG731_344778a042931752,0.7879708020550301,CFG731_344778a042931752,1,0.7879708020550301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000205,X731,1,CFG731_038a2660d5cee54f,0.2699112264390742,CFG731_038a2660d5cee54f,1,0.2699112264390742,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000206,X731,1,CFG731_6e096e946540ab4e,0.8969933508950075,CFG731_6e096e946540ab4e,1,0.8969933508950075,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000207,F731TE,1,CFG731_8b8ba7e2341f1295,0.4712563098425604,CFG731_8b8ba7e2341f1295,1,0.4712563098425604,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000208,F731PW,1,CFG731_92efd7a3c43da152,0.8180455336909549,CFG731_92efd7a3c43da152,1,0.8180455336909549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000209,X731,4,CFG731_5e61ce3b60d15e11,0.9368426357911579,CFG731_23aa00a5306a83b2,3,0.8511281265178722,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000210,F731WD_DUALCHANNEL,1,CFG731_819cb4e76943eca6,0.8195494949014511,CFG731_819cb4e76943eca6,1,0.8195494949014511,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000211,F731WD_SINGLECHANNEL,2,CFG731_a7d2a5a9ae465701,0.7879700249480301,CFG731_ee8e327bbb737abf,2,0.7879699795000301,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000212,X731,6,CFG731_608c0251ef380592,0.9052632270557369,CFG731_09db81b4dee54f57,3,0.469234528501031,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000213,X731,3,CFG731_0db950a4979d2c52,0.9210530636679474,CFG731_c42374cc9dea3494,2,0.48318522538812386,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000214,G731CA,1,CFG731_b97ce0f180acf155,0.8353387514486617,CFG731_b97ce0f180acf155,1,0.8353387514486617,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000215,G731CA,1,CFG731_5bfe9492c76587ec,0.4870457597327709,CFG731_5bfe9492c76587ec,1,0.4870457597327709,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000216,X731,3,CFG731_36c553adc9f5ebf3,0.849624786179376,CFG731_da5f98932a1c6afd,3,0.4870459616037709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000217,F731PW,1,CFG731_92efd7a3c43da152,0.8180453384299549,CFG731_92efd7a3c43da152,1,0.8180453384299549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000218,X731,3,CFG731_fd3397424975992e,0.4831857360601239,CFG731_ef7dc9987c0ff289,2,0.23796537349282973,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000219,F731TE,2,CFG731_b27467571d893d92,0.7879703207390301,CFG731_b27467571d893d92,1,0.7879703207390301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000220,X731,1,CFG731_6e27958dc8215006,0.38976429108154487,CFG731_6e27958dc8215006,1,0.38976429108154487,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000221,F731TE,1,CFG731_d8c69b7395beabbb,0.4712561046225604,CFG731_d8c69b7395beabbb,1,0.4712561046225604,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000222,X731,7,CFG731_5dd42015f6f61801,0.9210535651679473,CFG731_917fc613cc9bf56a,3,0.4850232635482415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000223,G731ST-HT,1,CFG731_fcc72e9951376cf3,0.881203013501797,CFG731_fcc72e9951376cf3,1,0.881203013501797,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000224,X731,6,CFG731_f87794e7a98d0b11,0.9210530212929473,CFG731_192157d53112de14,2,0.4850237770192415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000225,F731TE,2,CFG731_344778a042931752,0.78797071623303,CFG731_344778a042931752,1,0.78797071623303,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000226,X731,3,CFG731_516629085c122a4e,0.9210534104569473,CFG731_48a4e554ffcf39e6,3,0.48502387001624153,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000227,X731,1,CFG731_9a5bfa9148a9b604,0.9210531956339474,CFG731_9a5bfa9148a9b604,1,0.9210531956339474,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000228,G731ST-LT,2,CFG731_7f5bfa7b21e81359,0.9368428621081579,CFG731_49cd4cbef1081333,2,0.4335336120877461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000229,G731ST-LT,4,CFG731_a40ab19ad6671fbe,0.9210534817239473,CFG731_cc64ce3eaedacb17,3,0.8353392796826616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000230,G731CA,1,CFG731_0738cd529389f266,0.8353391070086617,CFG731_0738cd529389f266,1,0.8353391070086617,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000231,X731,4,CFG731_78d3b084a795c836,0.3739747721923343,CFG731_8e2d07b105a096f1,4,0.2537538959560402,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000232,G731ST-HT,4,CFG731_329b582435fea539,0.849624850288376,CFG731_b5710e5f11e2cbc2,3,0.4146195955385356,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000233,X731,3,CFG731_999fe1a8f2314c11,0.3669898163596873,CFG731_f9b0b8723f7e8c60,3,0.2537538751820402,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000234,X731,1,CFG731_31c4aded40f9387f,0.38976416375554485,CFG731_31c4aded40f9387f,1,0.38976416375554485,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000235,G731ST-LT,3,CFG731_d124ccffa669c3a2,0.9368430821741579,CFG731_50a4a25852666336,3,0.3691952118456285,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000236,G731CA,2,CFG731_691a8f2ff165671d,0.8037598253042406,CFG731_691a8f2ff165671d,1,0.8037598253042406,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000237,X731,7,CFG731_abcee67081353f16,0.9052632380927369,CFG731_bd00839e452c6958,7,0.2210721471531486,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000238,X731,4,CFG731_0fbee36816b7af98,0.8654142183905865,CFG731_8153d67c519453a2,4,0.2541222528298638,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000239,G731ST-LT,2,CFG731_10085782ed0991cf,0.8654137340285866,CFG731_613ed23f00a94a96,2,0.8511282791098722,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000240,G731ST-LT,1,CFG731_8da1da530d6ae54d,0.881203752822797,CFG731_8da1da530d6ae54d,1,0.881203752822797,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000241,X731,4,CFG731_abcee67081353f16,0.9210530014209474,CFG731_c821f5044ae6d2ab,3,0.8353393362866616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000242,X731,2,CFG731_dbe9c00b3af80524,0.8338350891311654,CFG731_7afa5501026394f9,2,0.8195496174644511,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000243,X731,1,CFG731_608c0251ef380592,0.9526320877783684,CFG731_608c0251ef380592,1,0.9526320877783684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000244,X731,4,CFG731_2be17a56b0589fd1,0.9210530875819474,CFG731_5a14e01af9745dda,3,0.4850238111072415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000245,G731CA,2,CFG731_2aca30183aab25a9,0.8037598754132406,CFG731_f235f4dd7693c885,2,0.4554667335773499,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000246,G731ST-LT,2,CFG731_7882c72c21497015,0.9368427368621579,CFG731_4772bedc40328ae2,2,0.4335337831877461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000247,G731ST-HT,4,CFG731_a56f1437a0b4ca31,0.8496240917183759,CFG731_86a2340212c01d2a,3,0.4870454595867709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000248,X731,7,CFG731_97796c9ac2811c94,0.8338346970691655,CFG731_25c733523f45b8a2,7,0.22033705205950155,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000249,X731,4,CFG731_31aa13473958d7d3,0.849624315936376,CFG731_edd62f5541be2bb0,4,0.2250969272840062,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000250,X731,7,CFG731_c887ba58c35036a9,0.9052635830707368,CFG731_0e3baae8e946721c,6,0.344234707682031,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000251,X731,4,CFG731_60f3aae8ede70fe0,0.9368429484061579,CFG731_579057193c092394,3,0.5011808033672756,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000252,X731,5,CFG731_31aa13473958d7d3,0.8338347925381655,CFG731_bb5aee8a4ae4203d,5,0.20894051300597213,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000253,X731,4,CFG731_ddd1ce28a3456ff6,0.849624729311376,CFG731_3399b9d467bfc71a,4,0.3636999523204768,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000254,X731,2,CFG731_8d2d91c46ccfb471,0.9526322580643684,CFG731_ff3460f478ef969b,2,0.44932358379395665,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000255,X731,7,CFG731_a6d4830ed3aa2681,0.9052639724457369,CFG731_1243cfc726284db9,6,0.22107275628614861,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000256,G731ST-HT,1,CFG731_a56f1437a0b4ca31,0.881203438232797,CFG731_a56f1437a0b4ca31,1,0.881203438232797,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000257,X731,7,CFG731_3b2a32abbf148ca1,0.9210530257179473,CFG731_f3a077220d123b51,6,0.23686210582835915,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000258,G731ST-HT,4,CFG731_bbffb73f3dff6787,0.9210529102319474,CFG731_920bf82480de0a61,3,0.8353392387786616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000259,X731,2,CFG731_11da8cc369b71f5a,0.881203976669797,CFG731_7630270d2245c283,2,0.39527935093989786,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000260,X731,3,CFG731_2be17a56b0589fd1,0.936842805260158,CFG731_de5e29fe1f740f3e,3,0.36919517494462845,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000261,X731,2,CFG731_b757671ab14f2876,0.4989746045773344,CFG731_b757671ab14f2876,1,0.4989746045773344,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000262,X731,3,CFG731_e08dfad4737be3d9,0.9210534631879473,CFG731_f84558a188ec14c0,2,0.48318513114012385,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000263,G731ST-LT,1,CFG731_a40ab19ad6671fbe,0.9526323849163684,CFG731_a40ab19ad6671fbe,1,0.9526323849163684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000264,X731,13,CFG731_70b38ab75d3ca724,0.8180456525539549,CFG731_567b2aa90592cf41,13,0.2012390415068792,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000265,G731ST-LT,2,CFG731_996314000fcfec4b,0.9368430437041579,CFG731_455da2f832a6b66d,2,0.8939849707440151,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000266,X731,3,CFG731_36c553adc9f5ebf3,0.849624791463376,CFG731_da5f98932a1c6afd,3,0.4870457780137709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000267,X731,4,CFG731_8d07e19298d09d34,0.8496243776843759,CFG731_a38141e3f47b5259,4,0.35340591545441796,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000268,X731,4,CFG731_fb1ab4b34e9c8a75,0.8496249796993759,CFG731_d3ce57e5727e1d4a,3,0.36443526902612383,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000269,X731,2,CFG731_cf543b1c3927ab71,0.9368422788511579,CFG731_4dd88391f253d6d5,2,0.37342343577909903,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000270,F731WD_DUALCHANNEL,1,CFG731_a4610f5f38e7d946,0.8338348527171655,CFG731_a4610f5f38e7d946,1,0.8338348527171655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000271,F731PW,1,CFG731_92efd7a3c43da152,0.8180459039049549,CFG731_92efd7a3c43da152,1,0.8180459039049549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000272,X731,1,CFG731_11a99741e1f7cce9,0.849624801281376,CFG731_11a99741e1f7cce9,1,0.849624801281376,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000273,X731,5,CFG731_32a4bb12438a37ab,0.9210528594739473,CFG731_70576b93aef3bc09,5,0.35230263606894735,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000274,X731,3,CFG731_c887ba58c35036a9,0.9210529813439473,CFG731_ef2da8cd513b19be,3,0.48502340049924153,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000275,F731WD_DUALCHANNEL,1,CFG731_a4610f5f38e7d946,0.8338351774391655,CFG731_a4610f5f38e7d946,1,0.8338351774391655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000276,G731ST-LT,2,CFG731_8da1da530d6ae54d,0.8654145274715865,CFG731_bd3c08ff576a8cab,2,0.8511284830968722,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000277,X731,2,CFG731_5e61ce3b60d15e11,0.9526321084413684,CFG731_d6304b0cfae9a548,2,0.38719099039078014,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000278,X731,2,CFG731_8f470181ad32eeae,0.881203611202797,CFG731_88a813121973f952,2,0.8669179583060826,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000279,X731,2,CFG731_2be17a56b0589fd1,0.936842367167158,CFG731_353333bad447dbef,2,0.8939851949620151,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000280,G731ST-HT,4,CFG731_831a7150258499af,0.849624153633376,CFG731_a8031a74f6d1710d,3,0.4870462547637709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000281,F731TE,1,CFG731_54559f782190a122,0.8338346482781654,CFG731_54559f782190a122,1,0.8338346482781654,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000282,X731,4,CFG731_c887ba58c35036a9,0.9210527645369474,CFG731_bfee42801e80594e,3,0.48539107816306504,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000283,G731ST-LT,2,CFG731_a40ab19ad6671fbe,0.936842167418158,CFG731_bc9146cb8459e9c2,2,0.4335336993267461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000284,F731WD_DUALCHANNEL,2,CFG731_5076f1c2c0488d0e,0.7879701678140301,CFG731_5076f1c2c0488d0e,1,0.7879701678140301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000285,X731,6,CFG731_da02526d254e2e35,0.9052633073187368,CFG731_31b82ee906484bbd,3,0.469233902194031,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000286,G731ST-HT,1,CFG731_bbffb73f3dff6787,0.9526324084913684,CFG731_bbffb73f3dff6787,1,0.9526324084913684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000287,X731,1,CFG731_c9498cf6f4410d44,0.9210529226709473,CFG731_c9498cf6f4410d44,1,0.9210529226709473,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000288,G731ST-LT,2,CFG731_10085782ed0991cf,0.8654144703495865,CFG731_395f3e5588a2c3c0,2,0.8654142250605865,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000289,X731,2,CFG731_ddd1ce28a3456ff6,0.8654140394615866,CFG731_935bc110c01e9e85,2,0.8654140304935866,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000290,X731,2,CFG731_3b2a32abbf148ca1,0.9526319807683684,CFG731_8c429238b2628537,2,0.44932301001595665,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000291,F731TE,1,CFG731_3d8c1bbc0ef4249a,0.4712566070735604,CFG731_3d8c1bbc0ef4249a,1,0.4712566070735604,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000292,X731,1,CFG731_aa082226d44cd876,0.25888236459436836,CFG731_aa082226d44cd876,1,0.25888236459436836,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000293,X731,1,CFG731_04bb9195f752ca8c,0.48318543532612385,CFG731_04bb9195f752ca8c,1,0.48318543532612385,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000294,X731,6,CFG731_9a0f0b26c7f24725,0.8496243625133759,CFG731_8b9239fd1c516750,5,0.2361266587487121,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000295,X731,3,CFG731_36c553adc9f5ebf3,0.849624214901376,CFG731_da5f98932a1c6afd,3,0.4870456078277709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000296,X731,4,CFG731_5e61ce3b60d15e11,0.936842468936158,CFG731_67751271582e3c57,3,0.5008130435254521,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000297,G731CA,1,CFG731_817824ee3a762453,0.8353390510876616,CFG731_817824ee3a762453,1,0.8353390510876616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-000298,X731,3,CFG731_4346df46838fd57e,0.4989749727493344,CFG731_4138a046f10b4aa8,2,0.37066663002992256,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-000299,G731ST-LT,8,CFG731_d124ccffa669c3a2,0.9052636562747369,CFG731_845802fc60449063,6,0.40195491595532507,False,SYNTHETIC,synthetic_engineer_v1
