rfq_id,target_package,preferred_configuration_id,rejected_configuration_id,preferred_rank,rejected_rank,preferred_score,rejected_score,score_margin,preferred_unmentioned_features,rejected_unmentioned_features,preferred_nearest_real_distance,rejected_nearest_real_distance,preferred_num_changed_characteristics,rejected_num_changed_characteristics,preferred_record_type,rejected_record_type,label,preference_label_provenance,preference_generation_method
RFQ731-000007,X731,CFG731_de67d4c164ed05bc,CFG731_134ecd7b8190bed1,2,8,0.8624067568015941,0.4019544807923251,0.46045227600926897,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_5feb84333ab424ba,CFG731_404424158a3493ae,3,4,0.8338355217621655,0.8195490917194511,0.014286430042714349,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_5feb84333ab424ba,CFG731_bfee42801e80594e,3,5,0.8338355217621655,0.46960160215385455,0.3642339196083109,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_5feb84333ab424ba,CFG731_a59cc7e57b856164,3,6,0.8338355217621655,0.4019552082003251,0.43188031356184037,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_5feb84333ab424ba,CFG731_1d78950cabc90332,3,7,0.8338355217621655,0.40195486508332506,0.4318806566788404,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_5feb84333ab424ba,CFG731_134ecd7b8190bed1,3,8,0.8338355217621655,0.4019544807923251,0.43188104096984037,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_404424158a3493ae,CFG731_bfee42801e80594e,4,5,0.8195490917194511,0.46960160215385455,0.34994748956559657,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_404424158a3493ae,CFG731_a59cc7e57b856164,4,6,0.8195490917194511,0.4019552082003251,0.417593883519126,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_404424158a3493ae,CFG731_1d78950cabc90332,4,7,0.8195490917194511,0.40195486508332506,0.41759422663612605,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_404424158a3493ae,CFG731_134ecd7b8190bed1,4,8,0.8195490917194511,0.4019544807923251,0.417594610927126,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_bfee42801e80594e,CFG731_a59cc7e57b856164,5,6,0.46960160215385455,0.4019552082003251,0.06764639395352945,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_bfee42801e80594e,CFG731_1d78950cabc90332,5,7,0.46960160215385455,0.40195486508332506,0.06764673707052948,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_bfee42801e80594e,CFG731_134ecd7b8190bed1,5,8,0.46960160215385455,0.4019544807923251,0.06764712136152945,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_a59cc7e57b856164,CFG731_1d78950cabc90332,6,7,0.4019552082003251,0.40195486508332506,3.4311700003453183e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_a59cc7e57b856164,CFG731_134ecd7b8190bed1,6,8,0.4019552082003251,0.4019544807923251,7.274080000008176e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000007,X731,CFG731_1d78950cabc90332,CFG731_134ecd7b8190bed1,7,8,0.40195486508332506,0.4019544807923251,3.842909999662858e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000008,G731ST-HT,CFG731_329b582435fea539,CFG731_d03860c1f327a8d1,1,2,0.849624730917376,0.8496242924073759,4.385100000892095e-07,5,5,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000008,G731ST-HT,CFG731_329b582435fea539,CFG731_b5710e5f11e2cbc2,1,3,0.849624730917376,0.4146190307325356,0.4350057001848404,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000008,G731ST-HT,CFG731_329b582435fea539,CFG731_3f42c988dc83cb23,1,4,0.849624730917376,0.34972924194418264,0.49989548897319336,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000008,G731ST-HT,CFG731_d03860c1f327a8d1,CFG731_b5710e5f11e2cbc2,2,3,0.8496242924073759,0.4146190307325356,0.4350052616748403,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000008,G731ST-HT,CFG731_d03860c1f327a8d1,CFG731_3f42c988dc83cb23,2,4,0.8496242924073759,0.34972924194418264,0.49989505046319327,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000008,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_3f42c988dc83cb23,3,4,0.4146190307325356,0.34972924194418264,0.06488978878835294,5,5,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000009,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_646d8903da63e1f0,1,2,0.8654144011645866,0.8654139554245865,4.4574000002128855e-07,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_098817d766a37bc2,1,2,0.9052638397687369,0.862406639590594,0.042857200178142874,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_d3944f427f0609b6,1,3,0.9052638397687369,0.8338348947941655,0.07142894497457142,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_cc64ce3eaedacb17,1,4,0.9052638397687369,0.8195493566154511,0.08571448315328578,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_e1516ef53069d5e2,1,5,0.9052638397687369,0.46960194355385454,0.4356618962148824,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_87d8ba5b87cf0a3f,1,6,0.9052638397687369,0.40195516940532505,0.5033086703634119,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_9e44a82e6c1db982,1,7,0.9052638397687369,0.4019550063513251,0.5033088334174118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_bc9146cb8459e9c2,1,8,0.9052638397687369,0.40195461543832506,0.5033092243304118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_098817d766a37bc2,CFG731_d3944f427f0609b6,2,3,0.862406639590594,0.8338348947941655,0.028571744796428544,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_098817d766a37bc2,CFG731_cc64ce3eaedacb17,2,4,0.862406639590594,0.8195493566154511,0.04285728297514291,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_098817d766a37bc2,CFG731_e1516ef53069d5e2,2,5,0.862406639590594,0.46960194355385454,0.3928046960367395,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_098817d766a37bc2,CFG731_87d8ba5b87cf0a3f,2,6,0.862406639590594,0.40195516940532505,0.460451470185269,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_098817d766a37bc2,CFG731_9e44a82e6c1db982,2,7,0.862406639590594,0.4019550063513251,0.46045163323926896,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_098817d766a37bc2,CFG731_bc9146cb8459e9c2,2,8,0.862406639590594,0.40195461543832506,0.460452024152269,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_d3944f427f0609b6,CFG731_cc64ce3eaedacb17,3,4,0.8338348947941655,0.8195493566154511,0.014285538178714363,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_d3944f427f0609b6,CFG731_e1516ef53069d5e2,3,5,0.8338348947941655,0.46960194355385454,0.36423295124031096,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_d3944f427f0609b6,CFG731_87d8ba5b87cf0a3f,3,6,0.8338348947941655,0.40195516940532505,0.43187972538884045,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_d3944f427f0609b6,CFG731_9e44a82e6c1db982,3,7,0.8338348947941655,0.4019550063513251,0.4318798884428404,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_d3944f427f0609b6,CFG731_bc9146cb8459e9c2,3,8,0.8338348947941655,0.40195461543832506,0.43188027935584045,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_e1516ef53069d5e2,4,5,0.8195493566154511,0.46960194355385454,0.3499474130615966,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_87d8ba5b87cf0a3f,4,6,0.8195493566154511,0.40195516940532505,0.4175941872101261,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_9e44a82e6c1db982,4,7,0.8195493566154511,0.4019550063513251,0.41759435026412606,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_bc9146cb8459e9c2,4,8,0.8195493566154511,0.40195461543832506,0.4175947411771261,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_e1516ef53069d5e2,CFG731_87d8ba5b87cf0a3f,5,6,0.46960194355385454,0.40195516940532505,0.06764677414852949,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_e1516ef53069d5e2,CFG731_9e44a82e6c1db982,5,7,0.46960194355385454,0.4019550063513251,0.06764693720252946,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_e1516ef53069d5e2,CFG731_bc9146cb8459e9c2,5,8,0.46960194355385454,0.40195461543832506,0.06764732811552948,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_9e44a82e6c1db982,6,7,0.40195516940532505,0.4019550063513251,1.63053999968632e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_bc9146cb8459e9c2,6,8,0.40195516940532505,0.40195461543832506,5.539669999943264e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000010,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_bc9146cb8459e9c2,7,8,0.4019550063513251,0.40195461543832506,3.909130000256944e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000011,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_cd71ec2726e971ef,1,2,0.9210533495099473,0.849625041130376,0.07142830837957137,5,5,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000011,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_ef8d68b6d278bfec,1,3,0.9210533495099473,0.4177442488825356,0.5033091006274117,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000011,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_708466e4f37148f0,1,4,0.9210533495099473,0.4177438529935356,0.5033094965164118,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000011,G731ST-HT,CFG731_cd71ec2726e971ef,CFG731_ef8d68b6d278bfec,2,3,0.849625041130376,0.4177442488825356,0.4318807922478404,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000011,G731ST-HT,CFG731_cd71ec2726e971ef,CFG731_708466e4f37148f0,2,4,0.849625041130376,0.4177438529935356,0.43188118813684034,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000011,G731ST-HT,CFG731_ef8d68b6d278bfec,CFG731_708466e4f37148f0,3,4,0.4177442488825356,0.4177438529935356,3.958889999711168e-07,5,5,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000013,X731,CFG731_e80085d86d0bbfa9,CFG731_b86fda83f997f894,1,2,0.8654140744335865,0.8511280207128722,0.014286053720714342,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000013,X731,CFG731_e80085d86d0bbfa9,CFG731_6526112621a9ee97,1,3,0.8654140744335865,0.3802253732133344,0.48518870122025215,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000013,X731,CFG731_b86fda83f997f894,CFG731_6526112621a9ee97,2,3,0.8511280207128722,0.3802253732133344,0.4709026474995378,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000014,X731,CFG731_5dd42015f6f61801,CFG731_775c3458f44938c0,1,2,0.9368422142031579,0.8939857990340151,0.04285641516914285,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000014,X731,CFG731_5dd42015f6f61801,CFG731_5c624ef6fa2b6510,1,3,0.9368422142031579,0.5011804151732756,0.43566179902988234,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000014,X731,CFG731_5dd42015f6f61801,CFG731_7ffc09802c7b60bf,1,4,0.9368422142031579,0.43353364211074613,0.5033085720924118,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000014,X731,CFG731_775c3458f44938c0,CFG731_5c624ef6fa2b6510,2,3,0.8939857990340151,0.5011804151732756,0.3928053838607395,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000014,X731,CFG731_775c3458f44938c0,CFG731_7ffc09802c7b60bf,2,4,0.8939857990340151,0.43353364211074613,0.46045215692326896,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000014,X731,CFG731_5c624ef6fa2b6510,CFG731_7ffc09802c7b60bf,3,4,0.5011804151732756,0.43353364211074613,0.06764677306252947,4,4,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000015,X731,CFG731_97796c9ac2811c94,CFG731_5d255cf6dd296018,1,2,0.8654144601885865,0.8511283636578721,0.014286096530714332,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_c39096767a7ae083,CFG731_ef02695e374fc418,1,2,0.9210534033169473,0.4850234348582415,0.4360299684587058,5,5,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_c39096767a7ae083,CFG731_1a94d4f54519245f,1,3,0.9210534033169473,0.4177447643855356,0.5033086389314116,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_c39096767a7ae083,CFG731_352cbd30ecacb8ee,1,4,0.9210534033169473,0.4177438693485356,0.5033095339684117,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_c39096767a7ae083,CFG731_5191b7dfd5137ba1,1,5,0.9210534033169473,0.3556120914903591,0.5654413118265882,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_ef02695e374fc418,CFG731_1a94d4f54519245f,2,3,0.4850234348582415,0.4177447643855356,0.06727867047270591,5,5,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_ef02695e374fc418,CFG731_352cbd30ecacb8ee,2,4,0.4850234348582415,0.4177438693485356,0.06727956550970593,5,5,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_ef02695e374fc418,CFG731_5191b7dfd5137ba1,2,5,0.4850234348582415,0.3556120914903591,0.1294113433678824,5,5,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_1a94d4f54519245f,CFG731_352cbd30ecacb8ee,3,4,0.4177447643855356,0.4177438693485356,8.950370000149199e-07,5,5,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_1a94d4f54519245f,CFG731_5191b7dfd5137ba1,3,5,0.4177447643855356,0.3556120914903591,0.06213267289517649,5,5,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000016,X731,CFG731_352cbd30ecacb8ee,CFG731_5191b7dfd5137ba1,4,5,0.4177438693485356,0.3556120914903591,0.062131777858176473,5,5,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000017,F731WD_DUALCHANNEL,CFG731_819cb4e76943eca6,CFG731_c37386a371e13fa8,1,2,0.8037600380082406,0.45546700208734986,0.3482930359208907,7,7,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000018,F731TE,CFG731_fd6959ad3c5fd9ed,CFG731_874928f24c55285e,1,2,0.7879707320140301,0.3030964586501982,0.48487427336383193,8,8,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_935bc110c01e9e85,CFG731_bcec8ceac2dbcc79,1,2,0.8338352319041655,0.8338347647581655,4.6714599999386763e-07,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_935bc110c01e9e85,CFG731_ddd1ce28a3456ff6,1,3,0.8338352319041655,0.8338346257511655,6.061530000156523e-07,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_935bc110c01e9e85,CFG731_3dd4cfcf6ee98460,1,4,0.8338352319041655,0.34791114467726625,0.4859240872268993,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_935bc110c01e9e85,CFG731_7585c6d1ee781d2e,1,5,0.8338352319041655,0.3479103138042663,0.48592491809989924,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_935bc110c01e9e85,CFG731_cf0392d0aaac28b1,1,6,0.8338352319041655,0.34478563983226623,0.4890495920718993,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_935bc110c01e9e85,CFG731_6ba028da3bba9c41,1,7,0.8338352319041655,0.21702884169608977,0.6168063902080758,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_bcec8ceac2dbcc79,CFG731_ddd1ce28a3456ff6,2,3,0.8338347647581655,0.8338346257511655,1.3900700002178468e-07,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_bcec8ceac2dbcc79,CFG731_3dd4cfcf6ee98460,2,4,0.8338347647581655,0.34791114467726625,0.4859236200808993,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_bcec8ceac2dbcc79,CFG731_7585c6d1ee781d2e,2,5,0.8338347647581655,0.3479103138042663,0.48592445095389925,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_bcec8ceac2dbcc79,CFG731_cf0392d0aaac28b1,2,6,0.8338347647581655,0.34478563983226623,0.4890491249258993,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_bcec8ceac2dbcc79,CFG731_6ba028da3bba9c41,2,7,0.8338347647581655,0.21702884169608977,0.6168059230620757,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_ddd1ce28a3456ff6,CFG731_3dd4cfcf6ee98460,3,4,0.8338346257511655,0.34791114467726625,0.48592348107389927,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_ddd1ce28a3456ff6,CFG731_7585c6d1ee781d2e,3,5,0.8338346257511655,0.3479103138042663,0.4859243119468992,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_ddd1ce28a3456ff6,CFG731_cf0392d0aaac28b1,3,6,0.8338346257511655,0.34478563983226623,0.4890489859188993,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_ddd1ce28a3456ff6,CFG731_6ba028da3bba9c41,3,7,0.8338346257511655,0.21702884169608977,0.6168057840550758,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_3dd4cfcf6ee98460,CFG731_7585c6d1ee781d2e,4,5,0.34791114467726625,0.3479103138042663,8.308729999573217e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_3dd4cfcf6ee98460,CFG731_cf0392d0aaac28b1,4,6,0.34791114467726625,0.34478563983226623,0.0031255048450000156,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_3dd4cfcf6ee98460,CFG731_6ba028da3bba9c41,4,7,0.34791114467726625,0.21702884169608977,0.13088230298117648,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_7585c6d1ee781d2e,CFG731_cf0392d0aaac28b1,5,6,0.3479103138042663,0.34478563983226623,0.0031246739720000583,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_7585c6d1ee781d2e,CFG731_6ba028da3bba9c41,5,7,0.3479103138042663,0.21702884169608977,0.13088147210817652,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000019,X731,CFG731_cf0392d0aaac28b1,CFG731_6ba028da3bba9c41,6,7,0.34478563983226623,0.21702884169608977,0.12775679813617646,6,6,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000020,X731,CFG731_8d2d91c46ccfb471,CFG731_48772fd385d8dcd5,1,2,0.9368429988041579,0.2541224086918638,0.6827205901122941,4,4,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000021,G731ST-HT,CFG731_5dd35c89836ec88e,CFG731_fcc72e9951376cf3,1,2,0.8654143205605865,0.8654139950035865,3.2555700002490084e-07,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000023,X731,CFG731_8d2d91c46ccfb471,CFG731_9ccdadb28a07accd,1,2,0.9210532705499473,0.48318555129312385,0.4378677192568235,5,5,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000023,X731,CFG731_8d2d91c46ccfb471,CFG731_5ea309f998205da7,1,3,0.9210532705499473,0.360391435780065,0.5606618347698824,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000023,X731,CFG731_8d2d91c46ccfb471,CFG731_48772fd385d8dcd5,1,4,0.9210532705499473,0.23833223185665325,0.682721038693294,5,5,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000023,X731,CFG731_8d2d91c46ccfb471,CFG731_a633b8dd2d541170,1,5,0.9210532705499473,0.23539163299306504,0.6856616375568823,5,5,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000023,X731,CFG731_8d2d91c46ccfb471,CFG731_40f5d9ccf1b30166,1,6,0.9210532705499473,0.23539119873906503,0.6856620718108823,5,5,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-000023,X731,CFG731_9ccdadb28a07accd,CFG731_5ea309f998205da7,2,3,0.48318555129312385,0.360391435780065,0.12279411551305885,5,5,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
