rfq_id,target_package,true_configuration_id,predicted_configuration_id,top1_case_category,characteristic,true_value,predicted_value,relation,requirement_presence,required_value,predicted_extra_not_required
RFQ731-000141,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_2a989bd6dba74d9f,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000141,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_2a989bd6dba74d9f,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000143,x731,CFG731_8e5ce09a779d2284,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000143,x731,CFG731_8e5ce09a779d2284,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000143,x731,CFG731_8e5ce09a779d2284,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000145,x731,CFG731_1d294b2de760852b,CFG731_fa2849b259355775,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000146,x731,CFG731_fd10dd35c97df399,CFG731_ebb861c404a79d91,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000147,x731,CFG731_b83ac25dbd4e47ee,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000147,x731,CFG731_b83ac25dbd4e47ee,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000148,x731,CFG731_1b8054cb5a92e4fa,CFG731_296392aa95929245,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000148,x731,CFG731_1b8054cb5a92e4fa,CFG731_296392aa95929245,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000149,x731,CFG731_88a813121973f952,CFG731_8f470181ad32eeae,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000150,x731,CFG731_ef02695e374fc418,CFG731_c39096767a7ae083,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000150,x731,CFG731_ef02695e374fc418,CFG731_c39096767a7ae083,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000150,x731,CFG731_ef02695e374fc418,CFG731_c39096767a7ae083,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000152,x731,CFG731_bd51fba2aacb1a3c,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000152,x731,CFG731_bd51fba2aacb1a3c,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000154,G731CA,CFG731_24b3128196e55c23,CFG731_d2a75fda6f761c1b,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000154,G731CA,CFG731_24b3128196e55c23,CFG731_d2a75fda6f761c1b,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000155,G731ST-LT,CFG731_00533f723f7496de,CFG731_3c070a82e4102784,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000158,x731,CFG731_695e540255cc94da,CFG731_a70e307c2ffca857,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000159,x731,CFG731_fa6b5a7df55858c0,CFG731_0db950a4979d2c52,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000162,x731,CFG731_65da22cd215fbcf6,CFG731_5dd42015f6f61801,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000165,G731ST-HT,CFG731_00e033bb831be6d5,CFG731_646d8903da63e1f0,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000166,x731,CFG731_d0bd848c8f934b33,CFG731_a2313bdd95c38f2d,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000166,x731,CFG731_d0bd848c8f934b33,CFG731_a2313bdd95c38f2d,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000172,x731,CFG731_9d1ffcce07240574,CFG731_219ac3d01befd6d1,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000172,x731,CFG731_9d1ffcce07240574,CFG731_219ac3d01befd6d1,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000173,G731ST-HT,CFG731_1b33a9ed446bc0fd,CFG731_288e4c99b4e02895,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000173,G731ST-HT,CFG731_1b33a9ed446bc0fd,CFG731_288e4c99b4e02895,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000174,x731,CFG731_d05c8278d6301e9d,CFG731_e049618b920d59b6,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000174,x731,CFG731_d05c8278d6301e9d,CFG731_e049618b920d59b6,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000176,G731ST-HT,CFG731_84b16be5aab3bf9b,CFG731_2a989bd6dba74d9f,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000177,x731,CFG731_4e6e53642a913f1a,CFG731_8c8856d21252930e,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000177,x731,CFG731_4e6e53642a913f1a,CFG731_8c8856d21252930e,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000178,x731,CFG731_cccd499c66b31e99,CFG731_5e61ce3b60d15e11,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000180,G731ST-LT,CFG731_75db38d1df65a8f3,CFG731_ae2e4cfccaff4f50,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000180,G731ST-LT,CFG731_75db38d1df65a8f3,CFG731_ae2e4cfccaff4f50,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000182,x731,CFG731_7c35d25e0c12df82,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000182,x731,CFG731_7c35d25e0c12df82,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000184,x731,CFG731_9cedc4ecc45a4b46,CFG731_e08dfad4737be3d9,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000184,x731,CFG731_9cedc4ecc45a4b46,CFG731_e08dfad4737be3d9,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000185,x731,CFG731_cbcc0cf44cde6b53,CFG731_2683cf7e09782f5e,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000186,x731,CFG731_0ef26d136a7182e8,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000186,x731,CFG731_0ef26d136a7182e8,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000187,x731,CFG731_56f0dbd067fcbe02,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000187,x731,CFG731_56f0dbd067fcbe02,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000187,x731,CFG731_56f0dbd067fcbe02,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000188,x731,CFG731_a1cadf8c4a6793ba,CFG731_fde1ab2a4808b544,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000188,x731,CFG731_a1cadf8c4a6793ba,CFG731_fde1ab2a4808b544,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000193,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_87d8ba5b87cf0a3f,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000193,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_87d8ba5b87cf0a3f,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000194,x731,CFG731_1490cd30a236283e,CFG731_3a6a87d7cf07cb7c,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000195,x731,CFG731_75b93da9dd9b0316,CFG731_6f8c15548921e4c2,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000197,x731,CFG731_59f73311cf3c5679,CFG731_073f991a6c9a4683,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000199,G731ST-LT,CFG731_da6b811731deb07d,CFG731_455da2f832a6b66d,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000201,x731,CFG731_a4b44df449e9d78d,CFG731_b1693ef6b18686ac,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000202,x731,CFG731_7f6c0412b6d497fb,CFG731_8f470181ad32eeae,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000202,x731,CFG731_7f6c0412b6d497fb,CFG731_8f470181ad32eeae,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000203,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_a56f1437a0b4ca31,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000204,F731TE,CFG731_344778a042931752,CFG731_3794187f0a0c3133,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000204,F731TE,CFG731_344778a042931752,CFG731_3794187f0a0c3133,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000211,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_a7d2a5a9ae465701,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000211,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_a7d2a5a9ae465701,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000212,x731,CFG731_09db81b4dee54f57,CFG731_75466cb810218a66,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000213,x731,CFG731_c42374cc9dea3494,CFG731_f430d8ebe4134533,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000213,x731,CFG731_c42374cc9dea3494,CFG731_f430d8ebe4134533,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000218,x731,CFG731_ef7dc9987c0ff289,CFG731_fd3397424975992e,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000222,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000222,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000224,x731,CFG731_192157d53112de14,CFG731_9e4fccece4d272d3,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000224,x731,CFG731_192157d53112de14,CFG731_9e4fccece4d272d3,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000225,F731TE,CFG731_344778a042931752,CFG731_3794187f0a0c3133,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000225,F731TE,CFG731_344778a042931752,CFG731_3794187f0a0c3133,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000226,x731,CFG731_48a4e554ffcf39e6,CFG731_c7c53fc5541f1dc1,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000229,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000229,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000231,x731,CFG731_8e2d07b105a096f1,CFG731_782675d8823078bc,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000232,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_3f42c988dc83cb23,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000233,x731,CFG731_f9b0b8723f7e8c60,CFG731_2d0a81ff4ec49480,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000233,x731,CFG731_f9b0b8723f7e8c60,CFG731_2d0a81ff4ec49480,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000235,G731ST-LT,CFG731_50a4a25852666336,CFG731_d124ccffa669c3a2,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000237,x731,CFG731_bd00839e452c6958,CFG731_26a55fc6510692e1,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000239,G731ST-LT,CFG731_613ed23f00a94a96,CFG731_10085782ed0991cf,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000241,x731,CFG731_c821f5044ae6d2ab,CFG731_57a2b410fc32b41a,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000244,x731,CFG731_5a14e01af9745dda,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000245,G731CA,CFG731_f235f4dd7693c885,CFG731_2aca30183aab25a9,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000245,G731CA,CFG731_f235f4dd7693c885,CFG731_2aca30183aab25a9,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000247,G731ST-HT,CFG731_86a2340212c01d2a,CFG731_a56f1437a0b4ca31,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000247,G731ST-HT,CFG731_86a2340212c01d2a,CFG731_a56f1437a0b4ca31,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000248,x731,CFG731_25c733523f45b8a2,CFG731_3ab6d9037260e8b1,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000250,x731,CFG731_0e3baae8e946721c,CFG731_fa063863b8688588,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000252,x731,CFG731_bb5aee8a4ae4203d,CFG731_b7c5e5eddd92ed3a,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000254,x731,CFG731_ff3460f478ef969b,CFG731_8d2d91c46ccfb471,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000255,x731,CFG731_1243cfc726284db9,CFG731_782638eae748ba9a,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000255,x731,CFG731_1243cfc726284db9,CFG731_782638eae748ba9a,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000257,x731,CFG731_f3a077220d123b51,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000257,x731,CFG731_f3a077220d123b51,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000257,x731,CFG731_f3a077220d123b51,CFG731_3b2a32abbf148ca1,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000258,G731ST-HT,CFG731_920bf82480de0a61,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000258,G731ST-HT,CFG731_920bf82480de0a61,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000260,x731,CFG731_de5e29fe1f740f3e,CFG731_8c50542218db5cb0,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000261,x731,CFG731_b757671ab14f2876,CFG731_3662a471d9ce3167,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000264,x731,CFG731_567b2aa90592cf41,CFG731_70b38ab75d3ca724,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000264,x731,CFG731_567b2aa90592cf41,CFG731_70b38ab75d3ca724,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000264,x731,CFG731_567b2aa90592cf41,CFG731_70b38ab75d3ca724,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000267,x731,CFG731_a38141e3f47b5259,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000267,x731,CFG731_a38141e3f47b5259,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-000268,x731,CFG731_d3ce57e5727e1d4a,CFG731_54b63f2628adfc32,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
