rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,recommended_package,top_score,true_rank,candidate_count,requirement_count
RFQ731-000174,V8_EXTRACTED,True,x731,CFG731_d05c8278d6301e9d,CFG731_e049618b920d59b6,x731,20.39972683898072,7,1549,15
RFQ731-000175,V8_EXTRACTED,True,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_0fdf5c36c9c41e69,G731ST-LT,36.556644684864914,1,153,15
RFQ731-000176,V8_EXTRACTED,True,G731ST-HT,CFG731_84b16be5aab3bf9b,CFG731_2a989bd6dba74d9f,G731ST-HT,41.13910977531747,3,151,14
RFQ731-000177,V8_EXTRACTED,True,x731,CFG731_4e6e53642a913f1a,CFG731_747411fe70ba8e8d,x731,24.84420781525274,37,1549,10
RFQ731-000178,V8_EXTRACTED,True,x731,CFG731_cccd499c66b31e99,CFG731_5e61ce3b60d15e11,x731,30.975849142428665,2,1549,16
RFQ731-000179,V8_EXTRACTED,True,x731,CFG731_fd7b09f495a568bc,CFG731_6526112621a9ee97,x731,28.207563671313157,132,1549,13
RFQ731-000180,V8_EXTRACTED,True,G731ST-LT,CFG731_75db38d1df65a8f3,CFG731_ae2e4cfccaff4f50,G731ST-LT,32.21272595593739,9,153,13
RFQ731-000181,V8_EXTRACTED,True,x731,CFG731_5be5a82ac0b29989,CFG731_e8e7b7513a5c9544,x731,11.687464234111241,7,1549,12
RFQ731-000182,V8_EXTRACTED,True,x731,CFG731_7c35d25e0c12df82,CFG731_3b2a32abbf148ca1,x731,35.66672194039081,3,1549,16
RFQ731-000183,V8_EXTRACTED,True,x731,CFG731_db395082b1a3b8ac,CFG731_89772de94df83ba5,x731,32.17334572072748,97,1549,15
RFQ731-000184,V8_EXTRACTED,True,x731,CFG731_9cedc4ecc45a4b46,CFG731_23aa00a5306a83b2,x731,34.36989228227509,49,1549,12
RFQ731-000185,V8_EXTRACTED,True,x731,CFG731_cbcc0cf44cde6b53,CFG731_2683cf7e09782f5e,x731,31.662716318379243,3,1549,15
RFQ731-000186,V8_EXTRACTED,True,x731,CFG731_0ef26d136a7182e8,CFG731_353333bad447dbef,x731,28.03170408597114,6,1549,14
RFQ731-000187,V8_EXTRACTED,True,x731,CFG731_56f0dbd067fcbe02,CFG731_12089d5d54f581ac,x731,23.221340868700665,11,1549,14
RFQ731-000188,V8_EXTRACTED,True,x731,CFG731_a1cadf8c4a6793ba,CFG731_9e4fccece4d272d3,x731,31.3426854625025,90,1549,13
RFQ731-000189,V8_EXTRACTED,True,F731PW,CFG731_956456fc074ebc5a,CFG731_a9f22ebc14287e5d,F731PW,13.031078504612871,3,15,10
RFQ731-000190,V8_EXTRACTED,True,G731CA,CFG731_d2a75fda6f761c1b,CFG731_d2a75fda6f761c1b,G731CA,50.04017159085687,1,48,14
RFQ731-000191,V8_EXTRACTED,True,x731,CFG731_b1196e0942d6104e,CFG731_dbb266760a8c89df,x731,25.81094844843212,2,1549,13
RFQ731-000192,V8_EXTRACTED,True,G731CA,CFG731_d97c333965654bd3,CFG731_d97c333965654bd3,G731CA,28.406336678492053,1,48,12
RFQ731-000193,V8_EXTRACTED,True,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_87d8ba5b87cf0a3f,G731ST-LT,26.047838388942445,5,153,14
RFQ731-000194,V8_EXTRACTED,True,x731,CFG731_1490cd30a236283e,CFG731_e5a85c19cf4647dd,x731,27.962549963557127,5,1549,14
RFQ731-000195,V8_EXTRACTED,True,x731,CFG731_75b93da9dd9b0316,CFG731_6f8c15548921e4c2,x731,30.052738748839186,23,1549,12
RFQ731-000196,V8_EXTRACTED,True,x731,CFG731_260c36430f7c2d03,CFG731_14299a2a74e42d7f,x731,31.956876814507936,3,1549,12
RFQ731-000197,V8_EXTRACTED,True,x731,CFG731_59f73311cf3c5679,CFG731_5e61ce3b60d15e11,x731,38.858488918056125,20,1549,16
RFQ731-000198,V8_EXTRACTED,True,x731,CFG731_8c50542218db5cb0,CFG731_8c50542218db5cb0,x731,28.101696665305646,1,1549,17
RFQ731-000199,V8_EXTRACTED,True,G731ST-LT,CFG731_da6b811731deb07d,CFG731_32b4b1ec4513af66,G731ST-LT,25.609807415499375,27,153,11
RFQ731-000200,V8_EXTRACTED,True,x731,CFG731_140a9819128d92da,CFG731_140a9819128d92da,x731,34.32257755231801,1,1549,15
RFQ731-000201,V8_EXTRACTED,True,x731,CFG731_a4b44df449e9d78d,CFG731_b1693ef6b18686ac,x731,38.12141775840905,2,1549,15
RFQ731-000202,V8_EXTRACTED,True,x731,CFG731_7f6c0412b6d497fb,CFG731_2e57977cf2dd500a,x731,36.179825597320075,42,1549,16
RFQ731-000203,V8_EXTRACTED,True,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_a56f1437a0b4ca31,G731ST-HT,36.33465517984566,2,151,16
RFQ731-000204,V8_EXTRACTED,True,F731TE,CFG731_344778a042931752,CFG731_54559f782190a122,F731TE,27.93390390892613,3,30,11
RFQ731-000205,V8_EXTRACTED,True,x731,CFG731_038a2660d5cee54f,CFG731_038a2660d5cee54f,x731,31.453295963632304,1,1549,15
RFQ731-000206,V8_EXTRACTED,True,x731,CFG731_6e096e946540ab4e,CFG731_f87794e7a98d0b11,x731,38.250402663659706,2,1549,16
RFQ731-000207,V8_EXTRACTED,True,F731TE,CFG731_8b8ba7e2341f1295,CFG731_8b8ba7e2341f1295,F731TE,36.70099654803799,1,30,12
RFQ731-000208,V8_EXTRACTED,True,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,F731PW,6.5635696450116034,1,15,12
RFQ731-000209,V8_EXTRACTED,True,x731,CFG731_23aa00a5306a83b2,CFG731_3fe779486d988e69,x731,32.99922527003075,9,1549,15
RFQ731-000210,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,F731WD_DualChannel,37.902093624356354,1,19,14
RFQ731-000211,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_6357400dd5c2804a,F731WD_SingleChannel,33.61645658751837,5,10,11
RFQ731-000212,V8_EXTRACTED,True,x731,CFG731_09db81b4dee54f57,CFG731_75466cb810218a66,x731,35.391554744691895,4,1549,12
RFQ731-000213,V8_EXTRACTED,True,x731,CFG731_c42374cc9dea3494,CFG731_9db378257f9cf6a7,x731,23.905150840018372,4,1549,15
RFQ731-000214,V8_EXTRACTED,True,G731CA,CFG731_b97ce0f180acf155,CFG731_b97ce0f180acf155,G731CA,45.921450317587905,1,48,14
RFQ731-000215,V8_EXTRACTED,True,G731CA,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,G731CA,25.711085321659404,1,48,14
RFQ731-000216,V8_EXTRACTED,True,x731,CFG731_da5f98932a1c6afd,CFG731_7822370b42865359,x731,36.2426786056882,7,1549,14
RFQ731-000217,V8_EXTRACTED,True,F731PW,CFG731_92efd7a3c43da152,CFG731_a9f22ebc14287e5d,F731PW,9.245737035310325,6,15,12
RFQ731-000218,V8_EXTRACTED,True,x731,CFG731_ef7dc9987c0ff289,CFG731_086adbe1d654b214,x731,32.59356562531974,3,1549,13
RFQ731-000219,V8_EXTRACTED,True,F731TE,CFG731_b27467571d893d92,CFG731_574aa7a29f75cd60,F731TE,32.349728552810475,2,30,9
RFQ731-000220,V8_EXTRACTED,True,x731,CFG731_6e27958dc8215006,CFG731_6e27958dc8215006,x731,37.093349415634165,1,1549,16
RFQ731-000221,V8_EXTRACTED,True,F731TE,CFG731_d8c69b7395beabbb,CFG731_d8c69b7395beabbb,F731TE,39.94983166754227,1,30,11
RFQ731-000222,V8_EXTRACTED,True,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,x731,32.47605200458533,7,1549,16
RFQ731-000223,V8_EXTRACTED,True,G731ST-HT,CFG731_fcc72e9951376cf3,CFG731_076cad91966d4c34,G731ST-HT,42.07828738240065,8,151,14
RFQ731-000224,V8_EXTRACTED,True,x731,CFG731_192157d53112de14,CFG731_3b2a32abbf148ca1,x731,34.24940694658175,11,1549,14
RFQ731-000225,V8_EXTRACTED,True,F731TE,CFG731_344778a042931752,CFG731_54559f782190a122,F731TE,26.429379589150198,3,30,11
RFQ731-000226,V8_EXTRACTED,True,x731,CFG731_48a4e554ffcf39e6,CFG731_214b093bf98ca9ef,x731,31.073537906975464,71,1549,16
RFQ731-000227,V8_EXTRACTED,True,x731,CFG731_9a5bfa9148a9b604,CFG731_6b5f6983490bc595,x731,33.668788226525685,58,1549,12
RFQ731-000228,V8_EXTRACTED,True,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,G731ST-LT,34.5783306684934,1,153,12
RFQ731-000229,V8_EXTRACTED,True,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,G731ST-LT,33.77112776032144,2,153,14
RFQ731-000230,V8_EXTRACTED,True,G731CA,CFG731_0738cd529389f266,CFG731_0738cd529389f266,G731CA,50.81966319269306,1,48,14
RFQ731-000231,V8_EXTRACTED,True,x731,CFG731_8e2d07b105a096f1,CFG731_79377060f99f59f3,x731,30.085522763673094,5,1549,17
RFQ731-000232,V8_EXTRACTED,True,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,31.377932372404242,12,151,15
RFQ731-000233,V8_EXTRACTED,True,x731,CFG731_f9b0b8723f7e8c60,CFG731_2d0a81ff4ec49480,x731,27.02295089183421,3,1549,16
RFQ731-000234,V8_EXTRACTED,True,x731,CFG731_31c4aded40f9387f,CFG731_31c4aded40f9387f,x731,35.42136080705428,1,1549,14
RFQ731-000235,V8_EXTRACTED,True,G731ST-LT,CFG731_50a4a25852666336,CFG731_d124ccffa669c3a2,G731ST-LT,39.93006501747865,3,153,14
RFQ731-000236,V8_EXTRACTED,True,G731CA,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,G731CA,33.661081957080754,1,48,11
RFQ731-000237,V8_EXTRACTED,True,x731,CFG731_bd00839e452c6958,CFG731_26a55fc6510692e1,x731,34.665384161849055,5,1549,13
RFQ731-000238,V8_EXTRACTED,True,x731,CFG731_8153d67c519453a2,CFG731_3bcde7f8df32303c,x731,34.75931400187966,5,1549,16
RFQ731-000239,V8_EXTRACTED,True,G731ST-LT,CFG731_613ed23f00a94a96,CFG731_10085782ed0991cf,G731ST-LT,38.80870321211156,2,153,15
RFQ731-000240,V8_EXTRACTED,True,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_7882c72c21497015,G731ST-LT,35.34297457466587,2,153,13
RFQ731-000241,V8_EXTRACTED,True,x731,CFG731_c821f5044ae6d2ab,CFG731_abcee67081353f16,x731,33.65875619534115,6,1549,15
RFQ731-000242,V8_EXTRACTED,True,x731,CFG731_7afa5501026394f9,CFG731_89772de94df83ba5,x731,21.89428264419377,15,1549,12
RFQ731-000243,V8_EXTRACTED,True,x731,CFG731_608c0251ef380592,CFG731_e8f6cbe0006a0957,x731,20.183686183599622,2,1549,14
RFQ731-000244,V8_EXTRACTED,True,x731,CFG731_5a14e01af9745dda,CFG731_8d07e19298d09d34,x731,21.279092473585038,4,1549,13
RFQ731-000245,V8_EXTRACTED,True,G731CA,CFG731_f235f4dd7693c885,CFG731_2aca30183aab25a9,G731CA,37.85404475591951,2,48,13
RFQ731-000246,V8_EXTRACTED,True,G731ST-LT,CFG731_4772bedc40328ae2,CFG731_d432b6fd40e9e78c,G731ST-LT,35.71482146386302,2,153,12
RFQ731-000247,V8_EXTRACTED,True,G731ST-HT,CFG731_86a2340212c01d2a,CFG731_e2d64e127f97296d,G731ST-HT,33.36034876555085,43,151,13
RFQ731-000248,V8_EXTRACTED,True,x731,CFG731_25c733523f45b8a2,CFG731_3ab6d9037260e8b1,x731,31.859675506679483,11,1549,15
RFQ731-000249,V8_EXTRACTED,True,x731,CFG731_edd62f5541be2bb0,CFG731_edd62f5541be2bb0,x731,27.688914921573858,1,1549,14
RFQ731-000250,V8_EXTRACTED,True,x731,CFG731_0e3baae8e946721c,CFG731_de1ec1b96e1e485e,x731,24.94399034318569,34,1549,16
RFQ731-000251,V8_EXTRACTED,True,x731,CFG731_579057193c092394,CFG731_579057193c092394,x731,33.725893170360564,1,1549,14
RFQ731-000252,V8_EXTRACTED,True,x731,CFG731_bb5aee8a4ae4203d,CFG731_b7c5e5eddd92ed3a,x731,30.290593530175077,5,1549,14
RFQ731-000253,V8_EXTRACTED,True,x731,CFG731_3399b9d467bfc71a,CFG731_3399b9d467bfc71a,x731,38.32268728928618,1,1549,14
RFQ731-000254,V8_EXTRACTED,True,x731,CFG731_ff3460f478ef969b,CFG731_8d2d91c46ccfb471,x731,27.738066227411316,2,1549,17
RFQ731-000255,V8_EXTRACTED,True,x731,CFG731_1243cfc726284db9,CFG731_782638eae748ba9a,x731,29.690969765791888,6,1549,14
RFQ731-000256,V8_EXTRACTED,True,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_a3b03637ed22317c,G731ST-HT,30.358345732634,2,151,16
RFQ731-000257,V8_EXTRACTED,True,x731,CFG731_f3a077220d123b51,CFG731_3b2a32abbf148ca1,x731,31.03577074732658,5,1549,15
RFQ731-000258,V8_EXTRACTED,True,G731ST-HT,CFG731_920bf82480de0a61,CFG731_bbffb73f3dff6787,G731ST-HT,34.48325599703958,5,151,15
RFQ731-000259,V8_EXTRACTED,True,x731,CFG731_7630270d2245c283,CFG731_9e4fccece4d272d3,x731,38.749436714806684,36,1549,15
RFQ731-000260,V8_EXTRACTED,True,x731,CFG731_de5e29fe1f740f3e,CFG731_8c50542218db5cb0,x731,27.33242655644071,4,1549,15
RFQ731-000261,V8_EXTRACTED,True,x731,CFG731_b757671ab14f2876,CFG731_3662a471d9ce3167,x731,36.53735985480366,2,1549,16
RFQ731-000262,V8_EXTRACTED,True,x731,CFG731_f84558a188ec14c0,CFG731_40e06ca56bd88fa1,x731,31.121253818454807,4,1549,12
RFQ731-000263,V8_EXTRACTED,True,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,G731ST-LT,36.74034522532352,1,153,17
RFQ731-000264,V8_EXTRACTED,True,x731,CFG731_567b2aa90592cf41,CFG731_ce4c7976fe8fc47b,x731,28.860068370635204,25,1549,13
RFQ731-000265,V8_EXTRACTED,True,G731ST-LT,CFG731_455da2f832a6b66d,CFG731_996314000fcfec4b,G731ST-LT,42.20991400050018,2,153,15
RFQ731-000266,V8_EXTRACTED,True,x731,CFG731_da5f98932a1c6afd,CFG731_da5f98932a1c6afd,x731,25.129084426542676,1,1549,15
RFQ731-000267,V8_EXTRACTED,True,x731,CFG731_a38141e3f47b5259,CFG731_8d07e19298d09d34,x731,24.154128552651464,11,1549,13
RFQ731-000268,V8_EXTRACTED,True,x731,CFG731_d3ce57e5727e1d4a,CFG731_54b63f2628adfc32,x731,37.849222562135324,3,1549,14
RFQ731-000269,V8_EXTRACTED,True,x731,CFG731_4dd88391f253d6d5,CFG731_e8e7b7513a5c9544,x731,25.74670045215875,3,1549,16
RFQ731-000270,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,F731WD_DualChannel,59.13309316658067,1,19,15
RFQ731-000271,V8_EXTRACTED,True,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,F731PW,7.8461904560228,1,15,11
RFQ731-000272,V8_EXTRACTED,True,x731,CFG731_11a99741e1f7cce9,CFG731_5e61ce3b60d15e11,x731,18.139837497290845,31,1549,13
RFQ731-000273,V8_EXTRACTED,True,x731,CFG731_70576b93aef3bc09,CFG731_8f470181ad32eeae,x731,16.87623320232077,9,1549,16
RFQ731-000274,V8_EXTRACTED,True,x731,CFG731_ef2da8cd513b19be,CFG731_f2f3c932d1048d8d,x731,23.3635079815082,3,1549,15
RFQ731-000275,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,F731WD_DualChannel,61.69428016210212,1,19,12
RFQ731-000276,V8_EXTRACTED,True,G731ST-LT,CFG731_bd3c08ff576a8cab,CFG731_4772bedc40328ae2,G731ST-LT,37.69162301207593,3,153,13
RFQ731-000277,V8_EXTRACTED,True,x731,CFG731_d6304b0cfae9a548,CFG731_5e61ce3b60d15e11,x731,26.193637392719793,2,1549,16
RFQ731-000278,V8_EXTRACTED,True,x731,CFG731_88a813121973f952,CFG731_e049618b920d59b6,x731,30.678840662722994,4,1549,17
RFQ731-000279,V8_EXTRACTED,True,x731,CFG731_353333bad447dbef,CFG731_353333bad447dbef,x731,31.506169427771454,1,1549,15
RFQ731-000280,V8_EXTRACTED,True,G731ST-HT,CFG731_a8031a74f6d1710d,CFG731_e2d64e127f97296d,G731ST-HT,31.03810994134744,9,151,15
RFQ731-000281,V8_EXTRACTED,True,F731TE,CFG731_54559f782190a122,CFG731_54559f782190a122,F731TE,44.63052007100939,1,30,13
RFQ731-000282,V8_EXTRACTED,True,x731,CFG731_bfee42801e80594e,CFG731_31b475abe3d16a99,x731,28.093870935635817,11,1549,16
RFQ731-000283,V8_EXTRACTED,True,G731ST-LT,CFG731_bc9146cb8459e9c2,CFG731_a40ab19ad6671fbe,G731ST-LT,29.12810029881538,8,153,16
RFQ731-000284,V8_EXTRACTED,True,F731WD_DualChannel,CFG731_5076f1c2c0488d0e,CFG731_cd1c2b236ffda331,F731WD_DualChannel,31.9539364623087,2,19,9
RFQ731-000285,V8_EXTRACTED,True,x731,CFG731_31b82ee906484bbd,CFG731_357a7724550c556f,x731,37.8622495015241,4,1549,14
RFQ731-000286,V8_EXTRACTED,True,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,G731ST-HT,37.2342646900418,1,151,17
RFQ731-000287,V8_EXTRACTED,True,x731,CFG731_c9498cf6f4410d44,CFG731_cb9d6c11077bd307,x731,32.63741798892618,76,1549,15
RFQ731-000288,V8_EXTRACTED,True,G731ST-LT,CFG731_395f3e5588a2c3c0,CFG731_0fdf5c36c9c41e69,G731ST-LT,36.76670929426556,4,153,14
RFQ731-000289,V8_EXTRACTED,True,x731,CFG731_935bc110c01e9e85,CFG731_33fed5318b1a4f2f,x731,22.569359386545322,3,1549,13
RFQ731-000290,V8_EXTRACTED,True,x731,CFG731_8c429238b2628537,CFG731_3b2a32abbf148ca1,x731,34.7929455236709,2,1549,17
RFQ731-000291,V8_EXTRACTED,True,F731TE,CFG731_3d8c1bbc0ef4249a,CFG731_07fb816f7dc25bc8,F731TE,40.906406458249634,2,30,12
RFQ731-000292,V8_EXTRACTED,True,x731,CFG731_aa082226d44cd876,CFG731_aa082226d44cd876,x731,39.00894276439524,1,1549,17
RFQ731-000293,V8_EXTRACTED,True,x731,CFG731_04bb9195f752ca8c,CFG731_9db378257f9cf6a7,x731,31.10900445040588,2,1549,12
RFQ731-000294,V8_EXTRACTED,True,x731,CFG731_8b9239fd1c516750,CFG731_27b6b45b43224be7,x731,19.059057479740552,9,1549,14
RFQ731-000295,V8_EXTRACTED,True,x731,CFG731_da5f98932a1c6afd,CFG731_8d07e19298d09d34,x731,18.784347541820228,22,1549,16
RFQ731-000296,V8_EXTRACTED,True,x731,CFG731_67751271582e3c57,CFG731_67751271582e3c57,x731,27.474780568960504,1,1549,15
RFQ731-000297,V8_EXTRACTED,True,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,G731CA,52.16355206596256,1,48,14
RFQ731-000298,V8_EXTRACTED,True,x731,CFG731_4138a046f10b4aa8,CFG731_4346df46838fd57e,x731,32.14609158661403,3,1549,16
RFQ731-000299,V8_EXTRACTED,True,G731ST-LT,CFG731_845802fc60449063,CFG731_ae2e4cfccaff4f50,G731ST-LT,34.56054699798283,7,153,11
RFQ731-000300,V8_EXTRACTED,True,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,G731ST-HT,39.45529423194234,1,151,15
RFQ731-000301,V8_EXTRACTED,True,x731,CFG731_d8843ca5e91f93ae,CFG731_91e51485b56960b2,x731,27.888975126303286,23,1549,12
RFQ731-000302,V8_EXTRACTED,True,F731TE,CFG731_b7c1a02b25610507,CFG731_07fb816f7dc25bc8,F731TE,23.56617952939772,9,30,11
RFQ731-000303,V8_EXTRACTED,True,x731,CFG731_8216171cc39f78aa,CFG731_5e61ce3b60d15e11,x731,41.49775234693948,2,1549,16
RFQ731-000304,V8_EXTRACTED,True,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_288e4c99b4e02895,G731ST-HT,35.437456841999435,12,151,11
RFQ731-000305,V8_EXTRACTED,True,x731,CFG731_f030e97d69c5c359,CFG731_f1355b6f00fd7f67,x731,18.779331130354585,2,1549,14
RFQ731-000306,V8_EXTRACTED,True,G731ST-HT,CFG731_a288340143e53b7f,CFG731_a288340143e53b7f,G731ST-HT,38.68040596231782,1,151,15
RFQ731-000307,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,F731WD_SingleChannel,32.01311378393401,1,10,13
RFQ731-000308,V8_EXTRACTED,True,G731ST-LT,CFG731_903051672b581bab,CFG731_32b4b1ec4513af66,G731ST-LT,32.586320795093776,5,153,14
RFQ731-000309,V8_EXTRACTED,True,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,37.69707124799502,1,151,17
RFQ731-000310,V8_EXTRACTED,True,G731ST-LT,CFG731_fbf2539ea471ea5b,CFG731_32b4b1ec4513af66,G731ST-LT,40.887374712122195,2,153,16
RFQ731-000311,V8_EXTRACTED,True,x731,CFG731_f1291711f7901d90,CFG731_5e61ce3b60d15e11,x731,27.748563761587448,20,1549,16
RFQ731-000312,V8_EXTRACTED,True,x731,CFG731_75b377161674dea1,CFG731_fa063863b8688588,x731,18.6620117219354,11,1549,11
RFQ731-000313,V8_EXTRACTED,True,G731ST-HT,CFG731_646d8903da63e1f0,CFG731_c32627af59ba1526,G731ST-HT,32.50243485371502,35,151,14
RFQ731-000314,V8_EXTRACTED,True,x731,CFG731_a4339f07d181d686,CFG731_a4339f07d181d686,x731,38.066254418450626,1,1549,17
RFQ731-000315,V8_EXTRACTED,True,x731,CFG731_7bb3a18bcb60bab4,CFG731_cb6654d77e7e4d72,x731,23.630613661567175,9,1549,12
RFQ731-000316,V8_EXTRACTED,True,G731CA,CFG731_e85a7fcdd0521e90,CFG731_2aca30183aab25a9,G731CA,36.2230744270164,7,48,13
RFQ731-000317,V8_EXTRACTED,True,G731ST-LT,CFG731_845802fc60449063,CFG731_ae2e4cfccaff4f50,G731ST-LT,29.130734843484795,7,153,12
RFQ731-000318,V8_EXTRACTED,True,x731,CFG731_6204dd6ea742eb13,CFG731_1cbb464ec15ba84f,x731,39.547815274952086,8,1549,14
RFQ731-000319,V8_EXTRACTED,True,x731,CFG731_f0818b6e9953d652,CFG731_1f0c09edcd967945,x731,23.766799970613242,9,1549,12
RFQ731-000320,V8_EXTRACTED,True,G731ST-HT,CFG731_288e4c99b4e02895,CFG731_288e4c99b4e02895,G731ST-HT,35.385893927444364,1,151,14
RFQ731-000321,V8_EXTRACTED,True,x731,CFG731_192157d53112de14,CFG731_6b36d25fda044bf5,x731,33.22838193140094,9,1549,13
RFQ731-000322,V8_EXTRACTED,True,x731,CFG731_d0bd848c8f934b33,CFG731_f4856d563cc31f77,x731,22.01925229694085,15,1549,12
RFQ731-000323,V8_EXTRACTED,True,F731PW,CFG731_327bfa077bbbd45e,CFG731_f9fd6a4462ec051a,F731PW,19.857477494852844,3,15,14
RFQ731-000324,V8_EXTRACTED,True,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,CFG731_e0009be417f51ccd,G731ST-LT,35.87872584865449,3,153,17
RFQ731-000325,V8_EXTRACTED,True,F731WD_SingleChannel,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,F731WD_SingleChannel,45.847964950567935,1,10,14
RFQ731-000326,V8_EXTRACTED,True,G731ST-LT,CFG731_e67173c88f9460f6,CFG731_49cd4cbef1081333,G731ST-LT,33.05777579508643,7,153,14
RFQ731-000327,V8_EXTRACTED,True,x731,CFG731_576db798689c655c,CFG731_75466cb810218a66,x731,22.67488648601281,18,1549,12
RFQ731-000328,V8_EXTRACTED,True,x731,CFG731_a92ad5294d9187e9,CFG731_6b5f6983490bc595,x731,18.73032692877659,21,1549,14
RFQ731-000329,V8_EXTRACTED,True,x731,CFG731_6be2d8f04f4b5682,CFG731_9fcbeaf9d5010d3a,x731,35.51351298120396,6,1549,13
RFQ731-000330,V8_EXTRACTED,True,G731ST-HT,CFG731_80619ff0be976225,CFG731_8b18ac1c34209d63,G731ST-HT,38.6545857400015,2,151,15
RFQ731-000331,V8_EXTRACTED,True,x731,CFG731_ef2da8cd513b19be,CFG731_f2f3c932d1048d8d,x731,25.93202300853587,8,1549,16
RFQ731-000332,V8_EXTRACTED,True,x731,CFG731_5feb84333ab424ba,CFG731_1d78950cabc90332,x731,41.34403107247228,4,1549,15
RFQ731-000333,V8_EXTRACTED,True,x731,CFG731_9fcbeaf9d5010d3a,CFG731_9fcbeaf9d5010d3a,x731,40.6543884378247,1,1549,15
RFQ731-000334,V8_EXTRACTED,True,x731,CFG731_624f3002b3cf1e19,CFG731_8c50542218db5cb0,x731,26.409387514732984,46,1549,15
RFQ731-000335,V8_EXTRACTED,True,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,G731ST-LT,37.51984668905734,1,153,15
RFQ731-000336,V8_EXTRACTED,True,G731ST-LT,CFG731_2a738780f0517f67,CFG731_49cd4cbef1081333,G731ST-LT,32.158642042814705,24,153,15
RFQ731-000337,V8_EXTRACTED,True,x731,CFG731_f287b32480efae51,CFG731_186348c5f967a6f7,x731,33.12868208306087,7,1549,15
RFQ731-000338,V8_EXTRACTED,True,x731,CFG731_214b769209164299,CFG731_fb16e30f5bbb87f2,x731,15.656437872650086,3,1549,14
RFQ731-000339,V8_EXTRACTED,True,x731,CFG731_5cfa203ca7029f1c,CFG731_5cfa203ca7029f1c,x731,35.0512511147767,1,1549,14
RFQ731-000340,V8_EXTRACTED,True,x731,CFG731_5cfa203ca7029f1c,CFG731_5cfa203ca7029f1c,x731,35.32616017171798,1,1549,14
RFQ731-000341,V8_EXTRACTED,True,x731,CFG731_2692d4e8945eb6ee,CFG731_2692d4e8945eb6ee,x731,32.16436502716907,1,1549,16
RFQ731-000342,V8_EXTRACTED,True,x731,CFG731_5d42a8deb0fcb3d7,CFG731_fb1ab4b34e9c8a75,x731,39.042308908016906,5,1549,17
RFQ731-000343,V8_EXTRACTED,True,x731,CFG731_7187559e0dc892c4,CFG731_9e4fccece4d272d3,x731,30.910550402842787,12,1549,14
RFQ731-000344,V8_EXTRACTED,True,G731CA,CFG731_afa90db347a19822,CFG731_c7ca2f069d01e42d,G731CA,24.52070017348282,4,48,13
RFQ731-000345,V8_EXTRACTED,True,G731ST-LT,CFG731_e1516ef53069d5e2,CFG731_87d8ba5b87cf0a3f,G731ST-LT,28.622859977875557,2,153,15
RFQ731-000346,V8_EXTRACTED,True,G731CA,CFG731_98ec9650b5463fd0,CFG731_98ec9650b5463fd0,G731CA,39.387284840349984,1,48,11
RFQ731-000347,V8_EXTRACTED,True,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_cc9ac35e4d9a1854,G731ST-HT,37.80604716749272,5,151,13
RFQ731-000348,V8_EXTRACTED,True,x731,CFG731_48aa9a27f24794bc,CFG731_c11c5ee5deff9a1e,x731,29.060268132049643,9,1549,15
