characteristic,phrase,occurrence_count,unique_rfqs,internal_value_count,value_variants,characteristic_evidence_score,evidence_level
binaerDigitalOpenColl_MN,the application requires the,21,21,2,MN2|MN4,7.0,MODERATE
binaerDigitalOpenColl_MN,the application requires the required,21,21,2,MN2|MN4,7.0,MODERATE
binaerDigitalOpenColl_MN,support the required binaerdigitalopencoll,19,19,2,MN2|MN4,6.333333333333333,WEAK
binaerDigitalOpenColl_MN,support the required binaerdigitalopencoll mn,19,19,2,MN2|MN4,6.333333333333333,WEAK
binaerDigitalOpenColl_MN,to support the required binaerdigitalopencoll,19,19,2,MN2|MN4,6.333333333333333,WEAK
binaerOpenColl_MP,input,1534,1534,1,MP1,767.0,VERY_STRONG
binaerOpenColl_MP,additional,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,additional digital,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,additional digital signal,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,additional digital signal input,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,an additional,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,an additional digital,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,an additional digital signal,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,an additional digital signal input,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,digital,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,digital signal,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,digital signal input,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,signal,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,signal input,788,788,1,MP1,394.0,VERY_STRONG
binaerOpenColl_MP,an open-collector,746,746,1,MP1,373.0,VERY_STRONG
binaerOpenColl_MP,an open-collector input,746,746,1,MP1,373.0,VERY_STRONG
binaerOpenColl_MP,an open-collector input capability,746,746,1,MP1,373.0,VERY_STRONG
binaerOpenColl_MP,input capability,746,746,1,MP1,373.0,VERY_STRONG
binaerOpenColl_MP,open-collector,746,746,1,MP1,373.0,VERY_STRONG
binaerOpenColl_MP,open-collector input,746,746,1,MP1,373.0,VERY_STRONG
binaerOpenColl_MP,open-collector input capability,746,746,1,MP1,373.0,VERY_STRONG
binaerOpenColl_MP,binaeropencoll,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,binaeropencoll mp,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,binaeropencoll mp configuration,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,configuration,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,mp configuration,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,required binaeropencoll,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,required binaeropencoll mp,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,required binaeropencoll mp configuration,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,the required binaeropencoll,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,the required binaeropencoll mp,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,the required binaeropencoll mp configuration,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,the required binaeropencoll_mp configuration,416,416,2,MP2|MP4,138.66666666666666,VERY_STRONG
binaerOpenColl_MP,we would,456,456,3,MP1|MP2|MP4,114.0,VERY_STRONG
binaerOpenColl_MP,would,456,456,3,MP1|MP2|MP4,114.0,VERY_STRONG
binaerOpenColl_MP,must provide an,225,225,1,MP1,112.5,VERY_STRONG
binaerOpenColl_MP,proposed solution must provide an,225,225,1,MP1,112.5,VERY_STRONG
binaerOpenColl_MP,solution must provide an,225,225,1,MP1,112.5,VERY_STRONG
binaerOpenColl_MP,application requires an,216,216,1,MP1,108.0,VERY_STRONG
binaerOpenColl_MP,the application requires an,216,216,1,MP1,108.0,VERY_STRONG
binaerOpenColl_MP,we require an,216,216,1,MP1,108.0,VERY_STRONG
binaerOpenColl_MP,provide an open-collector,197,197,1,MP1,98.5,VERY_STRONG
binaerOpenColl_MP,provide an open-collector input,197,197,1,MP1,98.5,VERY_STRONG
binaerOpenColl_MP,provide an open-collector input capability,197,197,1,MP1,98.5,VERY_STRONG
binaerOpenColl_MP,prefer an,195,195,1,MP1,97.5,VERY_STRONG
binaerOpenColl_MP,we would prefer an,195,195,1,MP1,97.5,VERY_STRONG
binaerOpenColl_MP,would prefer an,195,195,1,MP1,97.5,VERY_STRONG
binaerOpenColl_MP,provide an additional,190,190,1,MP1,95.0,VERY_STRONG
binaerOpenColl_MP,provide an additional digital,190,190,1,MP1,95.0,VERY_STRONG
binaerOpenColl_MP,provide an additional digital signal,190,190,1,MP1,95.0,VERY_STRONG
binaerOpenColl_MP,consider an,175,175,1,MP1,87.5,VERY_STRONG
binaerOpenColl_MP,please consider an,175,175,1,MP1,87.5,VERY_STRONG
binaerOpenColl_MP,available we would like an,171,171,1,MP1,85.5,VERY_STRONG
binaerOpenColl_MP,like an,171,171,1,MP1,85.5,VERY_STRONG
binaerOpenColl_MP,we would like an,171,171,1,MP1,85.5,VERY_STRONG
binaerOpenColl_MP,would like an,171,171,1,MP1,85.5,VERY_STRONG
binaerOpenColl_MP,if possible please provide an,162,162,1,MP1,81.0,VERY_STRONG
binaerOpenColl_MP,possible please provide an,162,162,1,MP1,81.0,VERY_STRONG
binaerOpenColl_MP,we require,281,281,3,MP1|MP2|MP4,70.25,VERY_STRONG
binaerOpenColl_MP,application,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,application requires,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,must,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,must provide,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,proposed,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,proposed solution,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,proposed solution must,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,proposed solution must provide,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,solution,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,solution must,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,solution must provide,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,the application,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,the application requires,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,the proposed,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,the proposed solution,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,the proposed solution must,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,the proposed solution must provide,280,280,3,MP1|MP2|MP4,70.0,VERY_STRONG
binaerOpenColl_MP,must provide an open-collector,122,122,1,MP1,61.0,VERY_STRONG
binaerOpenColl_MP,must provide an open-collector input,122,122,1,MP1,61.0,VERY_STRONG
binaerOpenColl_MP,prefer,244,244,3,MP1|MP2|MP4,61.0,VERY_STRONG
binaerOpenColl_MP,solution must provide an open-collector,122,122,1,MP1,61.0,VERY_STRONG
binaerOpenColl_MP,we would prefer,244,244,3,MP1|MP2|MP4,61.0,VERY_STRONG
binaerOpenColl_MP,would prefer,244,244,3,MP1|MP2|MP4,61.0,VERY_STRONG
binaerOpenColl_MP,application requires an additional,117,117,1,MP1,58.5,VERY_STRONG
binaerOpenColl_MP,application requires an additional digital,117,117,1,MP1,58.5,VERY_STRONG
binaerOpenColl_MP,requires an additional,117,117,1,MP1,58.5,VERY_STRONG
binaerOpenColl_MP,requires an additional digital,117,117,1,MP1,58.5,VERY_STRONG
binaerOpenColl_MP,requires an additional digital signal,117,117,1,MP1,58.5,VERY_STRONG
binaerOpenColl_MP,the application requires an additional,117,117,1,MP1,58.5,VERY_STRONG
binaerOpenColl_MP,require an additional,112,112,1,MP1,56.0,VERY_STRONG
binaerOpenColl_MP,require an additional digital,112,112,1,MP1,56.0,VERY_STRONG
binaerOpenColl_MP,require an additional digital signal,112,112,1,MP1,56.0,VERY_STRONG
binaerOpenColl_MP,we require an additional,112,112,1,MP1,56.0,VERY_STRONG
binaerOpenColl_MP,we require an additional digital,112,112,1,MP1,56.0,VERY_STRONG
binaerOpenColl_MP,a preferred,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,a preferred option,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,as a,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,as a preferred,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,as a preferred option,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,consider,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,please consider,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,preferred,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,preferred option,223,223,3,MP1|MP2|MP4,55.75,VERY_STRONG
binaerOpenColl_MP,available,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,available we,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,available we would,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,available we would like,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,like,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,we would like,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,where,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,where available,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,where available we,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,where available we would,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,where available we would like,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,would like,212,212,3,MP1|MP2|MP4,53.0,VERY_STRONG
binaerOpenColl_MP,prefer an additional,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,prefer an additional digital,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,prefer an additional digital signal,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,require an open-collector,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,require an open-collector input,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,require an open-collector input capability,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,we require an open-collector,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,we require an open-collector input,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,we would prefer an additional,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,would prefer an additional,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,would prefer an additional digital,104,104,1,MP1,52.0,VERY_STRONG
binaerOpenColl_MP,must provide an additional,103,103,1,MP1,51.5,VERY_STRONG
binaerOpenColl_MP,must provide an additional digital,103,103,1,MP1,51.5,VERY_STRONG
binaerOpenColl_MP,solution must provide an additional,103,103,1,MP1,51.5,VERY_STRONG
binaerOpenColl_MP,if possible,202,202,3,MP1|MP2|MP4,50.5,VERY_STRONG
binaerOpenColl_MP,if possible please,202,202,3,MP1|MP2|MP4,50.5,VERY_STRONG
binaerOpenColl_MP,if possible please provide,202,202,3,MP1|MP2|MP4,50.5,VERY_STRONG
binaerOpenColl_MP,possible,202,202,3,MP1|MP2|MP4,50.5,VERY_STRONG
binaerOpenColl_MP,possible please,202,202,3,MP1|MP2|MP4,50.5,VERY_STRONG
binaerOpenColl_MP,possible please provide,202,202,3,MP1|MP2|MP4,50.5,VERY_STRONG
binaerOpenColl_MP,application requires an open-collector,99,99,1,MP1,49.5,STRONG
binaerOpenColl_MP,application requires an open-collector input,99,99,1,MP1,49.5,STRONG
binaerOpenColl_MP,requires an open-collector,99,99,1,MP1,49.5,STRONG
binaerOpenColl_MP,requires an open-collector input,99,99,1,MP1,49.5,STRONG
binaerOpenColl_MP,requires an open-collector input capability,99,99,1,MP1,49.5,STRONG
binaerOpenColl_MP,the application requires an open-collector,99,99,1,MP1,49.5,STRONG
binaerOpenColl_MP,additional digital signal input as,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,consider an additional,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,consider an additional digital,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,consider an additional digital signal,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,digital signal input as,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,digital signal input as a,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,input as,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,input as a,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,input as a preferred,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,input as a preferred option,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,please consider an additional,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,please consider an additional digital,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,prefer an open-collector,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,prefer an open-collector input,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,prefer an open-collector input capability,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,required to support an additional,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,signal input as,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,signal input as a,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,signal input as a preferred,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,support an additional,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,support an additional digital,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,support an additional digital signal,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,to support an additional,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,to support an additional digital,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,we would prefer an open-collector,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,would prefer an open-collector,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,would prefer an open-collector input,91,91,1,MP1,45.5,STRONG
binaerOpenColl_MP,like an open-collector,88,88,1,MP1,44.0,STRONG
binaerOpenColl_MP,like an open-collector input,88,88,1,MP1,44.0,STRONG
binaerOpenColl_MP,like an open-collector input capability,88,88,1,MP1,44.0,STRONG
binaerOpenColl_MP,we would like an open-collector,88,88,1,MP1,44.0,STRONG
binaerOpenColl_MP,would like an open-collector,88,88,1,MP1,44.0,STRONG
binaerOpenColl_MP,would like an open-collector input,88,88,1,MP1,44.0,STRONG
binaerOpenColl_MP,please provide an additional,87,87,1,MP1,43.5,STRONG
binaerOpenColl_MP,please provide an additional digital,87,87,1,MP1,43.5,STRONG
binaerOpenColl_MP,possible please provide an additional,87,87,1,MP1,43.5,STRONG
binaerOpenColl_MP,an open-collector input capability as,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,capability as,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,capability as a,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,capability as a preferred,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,capability as a preferred option,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,consider an open-collector,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,consider an open-collector input,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,consider an open-collector input capability,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,input capability as,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,input capability as a,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,input capability as a preferred,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,open-collector input capability as,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,open-collector input capability as a,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,please consider an open-collector,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,please consider an open-collector input,84,84,1,MP1,42.0,STRONG
binaerOpenColl_MP,like an additional,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,like an additional digital,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,like an additional digital signal,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,required to support an open-collector,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,support an open-collector,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,support an open-collector input,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,support an open-collector input capability,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,to support an open-collector,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,to support an open-collector input,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,we would like an additional,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,would like an additional,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,would like an additional digital,83,83,1,MP1,41.5,STRONG
binaerOpenColl_MP,please provide an open-collector,75,75,1,MP1,37.5,STRONG
binaerOpenColl_MP,please provide an open-collector input,75,75,1,MP1,37.5,STRONG
binaerOpenColl_MP,possible please provide an open-collector,75,75,1,MP1,37.5,STRONG
binaerOpenColl_MP,provide the required binaeropencoll,95,95,2,MP2|MP4,31.666666666666668,STRONG
binaerOpenColl_MP,provide the required binaeropencoll mp,95,95,2,MP2|MP4,31.666666666666668,STRONG
binaerOpenColl_MP,require the required binaeropencoll,65,65,2,MP2|MP4,21.666666666666668,STRONG
binaerOpenColl_MP,require the required binaeropencoll mp,65,65,2,MP2|MP4,21.666666666666668,STRONG
binaerOpenColl_MP,we require the,65,65,2,MP2|MP4,21.666666666666668,STRONG
binaerOpenColl_MP,we require the required,65,65,2,MP2|MP4,21.666666666666668,STRONG
binaerOpenColl_MP,we require the required binaeropencoll,65,65,2,MP2|MP4,21.666666666666668,STRONG
binaerOpenColl_MP,application requires the,64,64,2,MP2|MP4,21.333333333333332,STRONG
binaerOpenColl_MP,application requires the required,64,64,2,MP2|MP4,21.333333333333332,STRONG
binaerOpenColl_MP,application requires the required binaeropencoll,64,64,2,MP2|MP4,21.333333333333332,STRONG
binaerOpenColl_MP,requires the required binaeropencoll,64,64,2,MP2|MP4,21.333333333333332,STRONG
binaerOpenColl_MP,requires the required binaeropencoll mp,64,64,2,MP2|MP4,21.333333333333332,STRONG
binaerOpenColl_MP,the application requires the,64,64,2,MP2|MP4,21.333333333333332,STRONG
binaerOpenColl_MP,the application requires the required,64,64,2,MP2|MP4,21.333333333333332,STRONG
binaerOpenColl_MP,must provide the,55,55,2,MP2|MP4,18.333333333333332,STRONG
binaerOpenColl_MP,must provide the required,55,55,2,MP2|MP4,18.333333333333332,STRONG
binaerOpenColl_MP,must provide the required binaeropencoll,55,55,2,MP2|MP4,18.333333333333332,STRONG
binaerOpenColl_MP,proposed solution must provide the,55,55,2,MP2|MP4,18.333333333333332,STRONG
binaerOpenColl_MP,solution must provide the,55,55,2,MP2|MP4,18.333333333333332,STRONG
binaerOpenColl_MP,solution must provide the required,55,55,2,MP2|MP4,18.333333333333332,STRONG
binaerOpenColl_MP,support the required binaeropencoll,54,54,2,MP2|MP4,18.0,STRONG
binaerOpenColl_MP,support the required binaeropencoll mp,54,54,2,MP2|MP4,18.0,STRONG
binaerOpenColl_MP,to support the required binaeropencoll,54,54,2,MP2|MP4,18.0,STRONG
binaerOpenColl_MP,prefer the,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,prefer the required,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,prefer the required binaeropencoll,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,prefer the required binaeropencoll mp,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,we would prefer the,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,we would prefer the required,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,would prefer the,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,would prefer the required,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,would prefer the required binaeropencoll,49,49,2,MP2|MP4,16.333333333333332,MODERATE
binaerOpenColl_MP,binaeropencoll mp configuration as,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,binaeropencoll mp configuration as a,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,configuration as,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,configuration as a,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,configuration as a preferred,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,configuration as a preferred option,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,consider the,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,consider the required,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,consider the required binaeropencoll,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,consider the required binaeropencoll mp,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,mp configuration as,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,mp configuration as a,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,mp configuration as a preferred,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,please consider the,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,please consider the required,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,please consider the required binaeropencoll,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,required binaeropencoll mp configuration as,48,48,2,MP2|MP4,16.0,MODERATE
binaerOpenColl_MP,available we would like the,41,41,2,MP2|MP4,13.666666666666666,MODERATE
binaerOpenColl_MP,like the,41,41,2,MP2|MP4,13.666666666666666,MODERATE
binaerOpenColl_MP,like the required,41,41,2,MP2|MP4,13.666666666666666,MODERATE
binaerOpenColl_MP,like the required binaeropencoll,41,41,2,MP2|MP4,13.666666666666666,MODERATE
binaerOpenColl_MP,like the required binaeropencoll mp,41,41,2,MP2|MP4,13.666666666666666,MODERATE
binaerOpenColl_MP,we would like the,41,41,2,MP2|MP4,13.666666666666666,MODERATE
binaerOpenColl_MP,we would like the required,41,41,2,MP2|MP4,13.666666666666666,MODERATE
binaerOpenColl_MP,would like the,41,41,2,MP2|MP4,13.666666666666666,MODERATE
