rfq_id,target_package,predicted_package,true_configuration_id,predicted_configuration_id,true_score,predicted_score,score_difference_predicted_minus_true,exact_id_match,same_technical_signature,same_package,technical_equivalent,package_technical_equivalent,top1_case_category,num_changed_characteristics,changed_characteristics,technical_equivalent_rank,package_technical_equivalent_rank,exact_id_rank
RFQ731-000115,x731,x731,CFG731_6920f76e20b3b3ac,CFG731_6920f76e20b3b3ac,23.403455702086067,23.403455702086067,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000116,x731,x731,CFG731_abcee67081353f16,CFG731_abcee67081353f16,22.843062840896607,22.843062840896607,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000117,G731ST-HT,G731ST-HT,CFG731_5882bd12beb09203,CFG731_4de012f7232f644d,25.65312149077509,25.65312149077509,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,4.0,4.0,4.0
RFQ731-000118,G731ST-LT,G731ST-LT,CFG731_bc9146cb8459e9c2,CFG731_a40ab19ad6671fbe,25.593998570698155,25.593998570698155,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-000119,G731ST-HT,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,28.55370077555966,28.55370077555966,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000120,G731ST-HT,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_3f42c988dc83cb23,25.751984721529897,25.751984721529897,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,4.0,4.0,4.0
RFQ731-000121,x731,x731,CFG731_a89154111c50850c,CFG731_cb9d6c11077bd307,19.25466462401234,19.25466462401234,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerDigitalOpenColl_MN,4.0,4.0,4.0
RFQ731-000122,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,25.359137294119503,25.359137294119503,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000123,x731,x731,CFG731_56310c55a01272a3,CFG731_a41a2d2cef1a675f,21.20532373195894,21.20532373195894,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-000124,G731CA,G731CA,CFG731_acbf4c45af55caad,CFG731_acbf4c45af55caad,30.84912820940112,30.84912820940112,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000125,x731,x731,CFG731_6b5f6983490bc595,CFG731_6b5f6983490bc595,21.06988714230186,21.06988714230186,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000126,F731PW,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,35.610524999026474,35.610524999026474,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000127,x731,x731,CFG731_9ccdadb28a07accd,CFG731_5ea309f998205da7,21.281151774626046,21.281151774626046,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|customUserFluid,6.0,6.0,6.0
RFQ731-000128,x731,x731,CFG731_b2ad61cdb45a54fb,CFG731_f97e51d1da57d99f,21.33063731912753,21.33063731912753,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|stromEingaenge,2.0,2.0,2.0
RFQ731-000129,F731TE,F731TE,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,33.41309765756593,33.41309765756593,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000130,G731ST-LT,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_32b4b1ec4513af66,26.93012428508898,26.93012428508898,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000131,G731ST-HT,G731ST-HT,CFG731_403f51b2e914043b,CFG731_bbffb73f3dff6787,24.326060558805334,24.326060558805334,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|stromEingaenge|temperaturEingaenge,4.0,4.0,4.0
RFQ731-000132,x731,x731,CFG731_87ce9768865f4127,CFG731_e116a79dd463fd7e,19.749120472447157,19.749120472447157,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|dynamicGasMaster,4.0,4.0,4.0
RFQ731-000133,G731ST-LT,G731ST-LT,CFG731_fa6ab94f1cf566b3,CFG731_a57ffd88d58eb498,23.590271363226396,23.590271363226396,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,3.0,3.0,3.0
RFQ731-000134,x731,x731,CFG731_5de6ca53a86b09c9,CFG731_6b809c836e3ca8a1,20.91266810149736,20.91266810149736,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000135,x731,x731,CFG731_ede0b25f5f83644d,CFG731_cf543b1c3927ab71,20.156110102044224,20.156110102044224,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,2.0,2.0,2.0
RFQ731-000136,x731,x731,CFG731_9ccdadb28a07accd,CFG731_5ea309f998205da7,21.281151774626046,21.281151774626046,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|customUserFluid,6.0,6.0,6.0
RFQ731-000137,x731,x731,CFG731_efc9d6b915117e15,CFG731_efc9d6b915117e15,21.21345564266417,21.21345564266417,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000138,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_a7d2a5a9ae465701,25.90038174659436,25.90038174659436,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000139,x731,x731,CFG731_72fe206df86509f8,CFG731_5aad423ad5989441,21.109173723274985,21.109173723274985,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,8.0,8.0,8.0
RFQ731-000140,G731ST-LT,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_175641fe8d1c7f37,25.863340429364587,25.863340429364587,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000141,G731ST-HT,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_2a989bd6dba74d9f,25.646304111056885,25.646304111056885,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,4.0,4.0,4.0
RFQ731-000142,x731,x731,CFG731_e3b7a52ea0694eb1,CFG731_e3b7a52ea0694eb1,21.14512740565296,21.14512740565296,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000143,x731,x731,CFG731_8e5ce09a779d2284,CFG731_91e51485b56960b2,19.749176238335373,19.749176238335373,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|stromEingaenge|temperaturEingaenge,2.0,2.0,2.0
RFQ731-000144,x731,x731,CFG731_2683cf7e09782f5e,CFG731_2683cf7e09782f5e,22.62841662476227,22.62841662476227,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000145,x731,x731,CFG731_1d294b2de760852b,CFG731_fa2849b259355775,21.614092089735404,21.614092089735404,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,3.0,3.0,3.0
RFQ731-000146,x731,x731,CFG731_fd10dd35c97df399,CFG731_ebb861c404a79d91,20.801920844115852,20.801920844115852,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,3.0,3.0,3.0
RFQ731-000147,x731,x731,CFG731_b83ac25dbd4e47ee,CFG731_91e51485b56960b2,21.167518804243624,21.167518804243624,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,3.0,3.0,3.0
RFQ731-000148,x731,x731,CFG731_1b8054cb5a92e4fa,CFG731_296392aa95929245,17.597690859243592,17.597690859243592,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|dev_advMeterVerification,7.0,7.0,7.0
RFQ731-000149,x731,x731,CFG731_88a813121973f952,CFG731_8f470181ad32eeae,23.88273349922887,23.88273349922887,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-000150,x731,x731,CFG731_ef02695e374fc418,CFG731_c39096767a7ae083,20.370116454090194,20.370116454090194,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,2.0,2.0,2.0
RFQ731-000151,F731WD_DualChannel,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,32.30861569119556,32.30861569119556,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000152,x731,x731,CFG731_bd51fba2aacb1a3c,CFG731_353333bad447dbef,18.62638281261792,18.62638281261792,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000153,x731,x731,CFG731_0fbee36816b7af98,CFG731_0fbee36816b7af98,24.76533442179821,24.76533442179821,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000154,G731CA,G731CA,CFG731_24b3128196e55c23,CFG731_d2a75fda6f761c1b,25.48800431501691,25.48800431501691,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000155,G731ST-LT,G731ST-LT,CFG731_00533f723f7496de,CFG731_3c070a82e4102784,24.580168352690205,24.580168352690205,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,4.0,4.0,4.0
RFQ731-000156,x731,x731,CFG731_91e51485b56960b2,CFG731_91e51485b56960b2,23.976816455089697,23.976816455089697,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000157,x731,x731,CFG731_97c654bf006e698e,CFG731_97c654bf006e698e,21.178198085234317,21.178198085234317,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000158,x731,x731,CFG731_695e540255cc94da,CFG731_a70e307c2ffca857,20.845676825068484,20.845676825068484,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,3.0,3.0,3.0
RFQ731-000159,x731,x731,CFG731_fa6b5a7df55858c0,CFG731_0db950a4979d2c52,23.16127590853137,23.16127590853137,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-000160,x731,x731,CFG731_5331dc313830f4cb,CFG731_5331dc313830f4cb,20.04058256976874,20.04058256976874,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000161,x731,x731,CFG731_e201a8a6e4588b00,CFG731_e201a8a6e4588b00,20.410890056980406,20.410890056980406,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000162,x731,x731,CFG731_65da22cd215fbcf6,CFG731_5dd42015f6f61801,22.57940418084109,22.57940418084109,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-000163,G731ST-LT,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,25.035793621496047,25.035793621496047,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000164,x731,x731,CFG731_9c182e1af1606c9d,CFG731_9c182e1af1606c9d,20.807551247901063,20.807551247901063,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000165,G731ST-HT,G731ST-HT,CFG731_00e033bb831be6d5,CFG731_646d8903da63e1f0,25.639846921746106,25.639846921746106,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,3.0,3.0,3.0
RFQ731-000166,x731,x731,CFG731_d0bd848c8f934b33,CFG731_a2313bdd95c38f2d,,20.11141422950992,,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|temperaturEingaenge,,,
RFQ731-000167,x731,x731,CFG731_c41fd04f9eea78e7,CFG731_c41fd04f9eea78e7,23.25347762961966,23.25347762961966,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000168,x731,x731,CFG731_6b36d25fda044bf5,CFG731_6b36d25fda044bf5,22.46144945443148,22.46144945443148,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000169,G731ST-HT,G731ST-HT,CFG731_b3ed2928d6d65710,CFG731_b3ed2928d6d65710,25.4350394787327,25.4350394787327,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000170,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_e98d2be876599c40,CFG731_e98d2be876599c40,34.75499937453291,34.75499937453291,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000171,F731PW,F731PW,CFG731_956456fc074ebc5a,CFG731_956456fc074ebc5a,35.15118328057918,35.15118328057918,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000172,x731,x731,CFG731_9d1ffcce07240574,CFG731_219ac3d01befd6d1,20.28184227617364,20.28184227617364,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,4.0,4.0,4.0
RFQ731-000173,G731ST-HT,G731ST-HT,CFG731_1b33a9ed446bc0fd,CFG731_288e4c99b4e02895,21.593649774219845,21.593649774219845,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerDigitalOpenColl_MN,6.0,6.0,6.0
RFQ731-000174,x731,x731,CFG731_d05c8278d6301e9d,CFG731_e049618b920d59b6,20.3316159450421,20.3316159450421,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|binaerDigitalOpenColl_MN,5.0,5.0,5.0
RFQ731-000175,G731ST-LT,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_0fdf5c36c9c41e69,26.639852134762897,26.639852134762897,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000176,G731ST-HT,G731ST-HT,CFG731_84b16be5aab3bf9b,CFG731_2a989bd6dba74d9f,27.037259195994704,27.037259195994704,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-000177,x731,x731,CFG731_4e6e53642a913f1a,CFG731_8c8856d21252930e,19.54817928142922,19.54817928142922,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,6.0,6.0,6.0
RFQ731-000178,x731,x731,CFG731_cccd499c66b31e99,CFG731_5e61ce3b60d15e11,23.81795399917837,23.81795399917837,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dev_advMeterVerification,2.0,2.0,2.0
RFQ731-000179,x731,x731,CFG731_fd7b09f495a568bc,CFG731_fd7b09f495a568bc,21.638759205504773,21.638759205504773,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000180,G731ST-LT,G731ST-LT,CFG731_75db38d1df65a8f3,CFG731_ae2e4cfccaff4f50,22.19931627828857,22.19931627828857,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,temperaturEingaenge|binaerDigitalOpenColl_MN,8.0,8.0,8.0
RFQ731-000181,x731,x731,CFG731_5be5a82ac0b29989,CFG731_5be5a82ac0b29989,22.247869374211067,22.247869374211067,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000182,x731,x731,CFG731_7c35d25e0c12df82,CFG731_3b2a32abbf148ca1,21.47682668433629,21.47682668433629,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dynamicGasMaster|customUserFluid,3.0,3.0,3.0
RFQ731-000183,x731,x731,CFG731_db395082b1a3b8ac,CFG731_db395082b1a3b8ac,22.940611540664392,22.940611540664392,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000184,x731,x731,CFG731_9cedc4ecc45a4b46,CFG731_e08dfad4737be3d9,22.90114821592039,22.90114821592039,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|dev_advMeterVerification,2.0,2.0,2.0
RFQ731-000185,x731,x731,CFG731_cbcc0cf44cde6b53,CFG731_2683cf7e09782f5e,21.540742124282755,21.540742124282755,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dev_advMeterVerification,3.0,3.0,3.0
RFQ731-000186,x731,x731,CFG731_0ef26d136a7182e8,CFG731_353333bad447dbef,19.54423466871048,19.54423466871048,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,2.0,2.0,2.0
RFQ731-000187,x731,x731,CFG731_56f0dbd067fcbe02,CFG731_241d60e6ef5278be,19.010312006407435,19.010312006407435,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|stromEingaenge|customUserFluid,5.0,5.0,5.0
RFQ731-000188,x731,x731,CFG731_a1cadf8c4a6793ba,CFG731_fde1ab2a4808b544,20.80074371124753,20.80074371124753,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|customUserFluid,4.0,4.0,4.0
RFQ731-000189,F731PW,F731PW,CFG731_956456fc074ebc5a,CFG731_956456fc074ebc5a,35.15118328057918,35.15118328057918,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000190,G731CA,G731CA,CFG731_d2a75fda6f761c1b,CFG731_d2a75fda6f761c1b,34.49260001542188,34.49260001542188,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000191,x731,x731,CFG731_b1196e0942d6104e,CFG731_b1196e0942d6104e,21.48878113303836,21.48878113303836,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000192,G731CA,G731CA,CFG731_d97c333965654bd3,CFG731_d97c333965654bd3,25.445809250813937,25.445809250813937,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000193,G731ST-LT,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_87d8ba5b87cf0a3f,22.72157556398946,22.72157556398946,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|temperaturEingaenge,5.0,5.0,5.0
RFQ731-000194,x731,x731,CFG731_1490cd30a236283e,CFG731_3a6a87d7cf07cb7c,19.48110559410024,19.48110559410024,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dynamicGasMaster,2.0,2.0,2.0
RFQ731-000195,x731,x731,CFG731_75b93da9dd9b0316,CFG731_6f8c15548921e4c2,20.5007229395794,20.5007229395794,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,3.0,3.0,3.0
RFQ731-000196,x731,x731,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,24.010745481975945,24.010745481975945,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000197,x731,x731,CFG731_59f73311cf3c5679,CFG731_073f991a6c9a4683,22.81335851195809,22.81335851195809,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dynamicGasMaster,2.0,2.0,2.0
RFQ731-000198,x731,x731,CFG731_8c50542218db5cb0,CFG731_8c50542218db5cb0,23.48160273513872,23.48160273513872,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000199,G731ST-LT,G731ST-LT,CFG731_da6b811731deb07d,CFG731_455da2f832a6b66d,23.088734580576126,23.088734580576126,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,5.0,5.0,5.0
RFQ731-000200,x731,x731,CFG731_140a9819128d92da,CFG731_140a9819128d92da,19.83550899185857,19.83550899185857,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000201,x731,x731,CFG731_a4b44df449e9d78d,CFG731_b1693ef6b18686ac,20.645402077276454,20.645402077276454,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dynamicGasMaster,2.0,2.0,2.0
RFQ731-000202,x731,x731,CFG731_7f6c0412b6d497fb,CFG731_8f470181ad32eeae,22.850360538077144,22.850360538077144,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|customUserFluid,3.0,3.0,3.0
RFQ731-000203,G731ST-HT,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_a56f1437a0b4ca31,26.959326256899544,26.959326256899544,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-000204,F731TE,F731TE,CFG731_344778a042931752,CFG731_3794187f0a0c3133,29.705916209934024,29.705916209934024,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000205,x731,x731,CFG731_038a2660d5cee54f,CFG731_038a2660d5cee54f,22.85555357616106,22.85555357616106,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000206,x731,x731,CFG731_6e096e946540ab4e,CFG731_6e096e946540ab4e,23.91552989523192,23.91552989523192,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000207,F731TE,F731TE,CFG731_8b8ba7e2341f1295,CFG731_8b8ba7e2341f1295,37.62369419029741,37.62369419029741,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000208,F731PW,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,35.610524999026474,35.610524999026474,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000209,x731,x731,CFG731_23aa00a5306a83b2,CFG731_23aa00a5306a83b2,22.132068723704005,22.132068723704005,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000210,F731WD_DualChannel,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,32.30861569119556,32.30861569119556,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000211,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_a7d2a5a9ae465701,25.90038174659436,25.90038174659436,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000212,x731,x731,CFG731_09db81b4dee54f57,CFG731_75466cb810218a66,20.396003181225083,20.396003181225083,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,4.0,4.0,4.0
RFQ731-000213,x731,x731,CFG731_c42374cc9dea3494,CFG731_f430d8ebe4134533,20.779614991975777,20.779614991975777,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|customUserFluid,3.0,3.0,3.0
RFQ731-000214,G731CA,G731CA,CFG731_b97ce0f180acf155,CFG731_b97ce0f180acf155,30.239808418487417,30.239808418487417,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000215,G731CA,G731CA,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,35.89643793735161,35.89643793735161,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000216,x731,x731,CFG731_da5f98932a1c6afd,CFG731_da5f98932a1c6afd,20.822283156759056,20.822283156759056,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000217,F731PW,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,35.610524999026474,35.610524999026474,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000218,x731,x731,CFG731_ef7dc9987c0ff289,CFG731_fd3397424975992e,20.394202133762537,20.394202133762537,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dev_advMeterVerification,2.0,2.0,2.0
RFQ731-000219,F731TE,F731TE,CFG731_b27467571d893d92,CFG731_b27467571d893d92,30.20745299258429,30.20745299258429,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000220,x731,x731,CFG731_6e27958dc8215006,CFG731_6e27958dc8215006,23.05019727261671,23.05019727261671,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000221,F731TE,F731TE,CFG731_d8c69b7395beabbb,CFG731_d8c69b7395beabbb,38.80183643608151,38.80183643608151,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000222,x731,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,20.037649239561134,20.037649239561134,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,temperaturEingaenge|dev_advMeterVerification,2.0,2.0,2.0
RFQ731-000223,G731ST-HT,G731ST-HT,CFG731_fcc72e9951376cf3,CFG731_fcc72e9951376cf3,28.74587391222904,28.74587391222904,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000224,x731,x731,CFG731_192157d53112de14,CFG731_9e4fccece4d272d3,19.88814333587553,19.88814333587553,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,5.0,5.0,5.0
RFQ731-000225,F731TE,F731TE,CFG731_344778a042931752,CFG731_3794187f0a0c3133,29.705916209934024,29.705916209934024,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-000226,x731,x731,CFG731_48a4e554ffcf39e6,CFG731_c7c53fc5541f1dc1,20.314414374741467,20.314414374741467,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,3.0,3.0,3.0
RFQ731-000227,x731,x731,CFG731_9a5bfa9148a9b604,CFG731_9a5bfa9148a9b604,24.301017632302027,24.301017632302027,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-000228,G731ST-LT,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,25.035793621496047,25.035793621496047,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
