rfq_id,target_package,true_rank,error_type,characteristic,true_value,predicted_value,relation,is_top1
RFQ731-000015,x731,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,stromSchaltbar,NOVALUE,NOVALUE,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-000015,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,devCategory,G,G,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,characteristic,GP,GP,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,housing,ST,ST,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,powerSupply,1,1,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,numberOfChannels,1,1,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,explosionApproval,N,N,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,protectionArea,N,N,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,certification,NN,NN,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,dataInterface,NN,NN,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,stromSchaltbar,NOVALUE,CS1,TRUE_NOVALUE,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,stromEingaenge,IS1,IS1,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,temperaturEingaenge,NOVALUE,TT1,TRUE_NOVALUE,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,binaerOpenColl_MP,MP1,MP1,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,waveInjector,FWI,FWI,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,dev_advMeterVerification,NOVALUE,1,TRUE_NOVALUE,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,dynamicGasMaster,1,1,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,customUserFluid,1,1,SAME,0
RFQ731-000016,x731,2.0,TRUE_IN_TOP3,steamApplication,NOVALUE,NOVALUE,SAME,0
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,devCategory,F,F,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,characteristic,WD,WD,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,numberOfChannels,2,2,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,stromSchaltbar,CS2,CS2,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,temperaturEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP4,MP4,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,waveInjector,NOVALUE,NOVALUE,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,customUserFluid,NOVALUE,NOVALUE,SAME,1
RFQ731-000017,F731WD_DualChannel,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,devCategory,F,F,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,characteristic,TE,TE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,numberOfChannels,2,2,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,explosionApproval,K,K,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,dataInterface,PA,PA,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,stromSchaltbar,NOVALUE,NOVALUE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,temperaturEingaenge,TT2,TT2,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,waveInjector,NOVALUE,NOVALUE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,customUserFluid,NOVALUE,NOVALUE,SAME,1
RFQ731-000018,F731TE,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,devCategory,F,F,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,characteristic,GP,GP,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,housing,ST,ST,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,powerSupply,4,4,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,numberOfChannels,1,1,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,explosionApproval,N,N,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,protectionArea,N,N,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,certification,MN,MN,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,dataInterface,HS,HS,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,stromSchaltbar,CS1,CS1,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,stromEingaenge,NOVALUE,NOVALUE,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,temperaturEingaenge,TT1,TT1,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,waveInjector,FWI,FWI,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,dev_advMeterVerification,NOVALUE,1,TRUE_NOVALUE,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,dynamicGasMaster,NOVALUE,NOVALUE,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,customUserFluid,1,1,SAME,0
RFQ731-000019,x731,2.0,TRUE_IN_TOP3,steamApplication,NOVALUE,NOVALUE,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,devCategory,G,G,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,characteristic,GP,GP,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,housing,ST,ST,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,powerSupply,4,4,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,numberOfChannels,1,1,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,explosionApproval,N,N,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,protectionArea,N,N,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,certification,MN,MN,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,dataInterface,NN,NN,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,stromSchaltbar,CS1,CS1,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,stromEingaenge,IS1,IS1,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,temperaturEingaenge,TT1,TT1,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,binaerDigitalOpenColl_MN,MN1,MN1,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,waveInjector,FWI,FWI,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,dev_advMeterVerification,NOVALUE,1,TRUE_NOVALUE,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,dynamicGasMaster,1,1,SAME,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,customUserFluid,NOVALUE,1,TRUE_NOVALUE,0
RFQ731-000020,x731,2.0,TRUE_IN_TOP3,steamApplication,NOVALUE,NOVALUE,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,devCategory,G,G,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,characteristic,ST,ST,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,housing,ST,ST,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,powerSupply,1,1,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,numberOfChannels,2,2,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,explosionApproval,N,N,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,protectionArea,N,N,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,certification,NN,NN,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,dataInterface,HS,HS,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,stromSchaltbar,CS1,CS1,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,stromEingaenge,NOVALUE,IS1,TRUE_NOVALUE,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,temperaturEingaenge,TT1,TT1,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,binaerOpenColl_MP,MP1,MP1,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,waveInjector,FWI,FWI,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,dynamicGasMaster,NOVALUE,NOVALUE,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,customUserFluid,1,1,SAME,0
RFQ731-000021,G731ST-HT,2.0,TRUE_IN_TOP3,steamApplication,H,H,SAME,0
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,characteristic,ST,ST,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,explosionApproval,K,K,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,MN1,MN1,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,waveInjector,NOVALUE,NOVALUE,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-000022,G731ST-LT,1.0,CORRECT_TOP1,steamApplication,N,N,SAME,1
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,devCategory,G,G,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,characteristic,GP,GP,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,housing,ST,ST,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,powerSupply,4,4,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,numberOfChannels,1,1,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,explosionApproval,N,N,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,protectionArea,N,N,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,certification,MN,MN,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,dataInterface,NN,NN,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,stromSchaltbar,CS1,CS1,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,stromEingaenge,IS1,IS1,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,temperaturEingaenge,TT1,TT1,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,binaerDigitalOpenColl_MN,MN1,MN1,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,waveInjector,FWI,FWI,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,dev_advMeterVerification,NOVALUE,1,TRUE_NOVALUE,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,dynamicGasMaster,NOVALUE,NOVALUE,SAME,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,customUserFluid,NOVALUE,1,TRUE_NOVALUE,0
RFQ731-000023,x731,6.0,TRUE_IN_TOP10,steamApplication,NOVALUE,NOVALUE,SAME,0
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,characteristic,ST,ST,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,waveInjector,NOVALUE,NOVALUE,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-000024,G731ST-LT,1.0,CORRECT_TOP1,steamApplication,N,N,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,characteristic,ST,ST,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,numberOfChannels,2,2,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,stromSchaltbar,NOVALUE,NOVALUE,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-000025,G731ST-HT,1.0,CORRECT_TOP1,steamApplication,H,H,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,powerSupply,4,4,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,explosionApproval,F,F,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,certification,MN,MN,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,temperaturEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,MN1,MN1,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,dynamicGasMaster,1,1,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-000026,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,powerSupply,4,4,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,dynamicGasMaster,1,1,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-000027,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,characteristic,ST,ST,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,numberOfChannels,2,2,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,explosionApproval,A,A,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-000028,G731ST-HT,1.0,CORRECT_TOP1,steamApplication,H,H,SAME,1
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,devCategory,G,G,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,characteristic,GP,GP,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,housing,ST,ST,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,powerSupply,4,4,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,numberOfChannels,1,1,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,explosionApproval,N,N,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,protectionArea,N,N,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,certification,MN,MN,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,dataInterface,NN,NN,SAME,0
RFQ731-000029,x731,2.0,TRUE_IN_TOP3,stromSchaltbar,NOVALUE,CS1,TRUE_NOVALUE,0
