rfq_id,target_package,true_rank,top1,top3,top5,top10,reciprocal_rank,recommended_configuration_id,recommended_package,recommended_score,true_configuration_ids,mode,package_aware
RFQ731-000154,G731CA,20,0,0,0,0,0.05,CFG731_691a8f2ff165671d,G731CA,32.61988308999511,CFG731_24b3128196e55c23,V8_EXTRACTED,False
RFQ731-000155,G731ST-LT,45,0,0,0,0,0.022222222222222223,CFG731_750dd83a06ba43cb,G731ST-LT,30.214759238302424,CFG731_00533f723f7496de,V8_EXTRACTED,False
RFQ731-000156,x731,10,0,0,0,1,0.1,CFG731_f87794e7a98d0b11,x731,38.73131042111782,CFG731_91e51485b56960b2,V8_EXTRACTED,False
RFQ731-000157,x731,1,1,1,1,1,1.0,CFG731_97c654bf006e698e,x731,41.03983786412006,CFG731_97c654bf006e698e,V8_EXTRACTED,False
RFQ731-000158,x731,29,0,0,0,0,0.034482758620689655,CFG731_3b2a32abbf148ca1,x731,26.844747532169382,CFG731_695e540255cc94da,V8_EXTRACTED,False
RFQ731-000159,x731,21,0,0,0,0,0.047619047619047616,CFG731_073f991a6c9a4683,x731,27.412996430976655,CFG731_fa6b5a7df55858c0,V8_EXTRACTED,False
RFQ731-000160,x731,29,0,0,0,0,0.034482758620689655,CFG731_a6d4830ed3aa2681,x731,31.27149069641301,CFG731_5331dc313830f4cb,V8_EXTRACTED,False
RFQ731-000161,x731,62,0,0,0,0,0.016129032258064516,CFG731_618cb6c1c21feda4,x731,33.331274189601196,CFG731_e201a8a6e4588b00,V8_EXTRACTED,False
RFQ731-000162,x731,29,0,0,0,0,0.034482758620689655,CFG731_3b2a32abbf148ca1,x731,40.028484564917235,CFG731_65da22cd215fbcf6,V8_EXTRACTED,False
RFQ731-000163,G731ST-LT,29,0,0,0,0,0.034482758620689655,CFG731_e03b41992c837b34,G731ST-LT,33.42713267536322,CFG731_49cd4cbef1081333,V8_EXTRACTED,False
RFQ731-000164,x731,1,1,1,1,1,1.0,CFG731_9c182e1af1606c9d,x731,31.397706094071868,CFG731_9c182e1af1606c9d,V8_EXTRACTED,False
RFQ731-000165,G731ST-HT,45,0,0,0,0,0.022222222222222223,CFG731_bbffb73f3dff6787,G731ST-HT,28.892967415517703,CFG731_00e033bb831be6d5,V8_EXTRACTED,False
RFQ731-000166,x731,42,0,0,0,0,0.023809523809523808,CFG731_f4856d563cc31f77,x731,25.807950126328436,CFG731_d0bd848c8f934b33,V8_EXTRACTED,False
RFQ731-000167,x731,1,1,1,1,1,1.0,CFG731_c41fd04f9eea78e7,x731,35.88926080130706,CFG731_c41fd04f9eea78e7,V8_EXTRACTED,False
RFQ731-000168,x731,1,1,1,1,1,1.0,CFG731_6b36d25fda044bf5,x731,42.78939677910477,CFG731_6b36d25fda044bf5,V8_EXTRACTED,False
RFQ731-000169,G731ST-HT,1,1,1,1,1,1.0,CFG731_b3ed2928d6d65710,G731ST-HT,37.46339162472877,CFG731_b3ed2928d6d65710,V8_EXTRACTED,False
RFQ731-000170,F731WD_SingleChannel,3,0,1,1,1,0.3333333333333333,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,42.967565481168776,CFG731_e98d2be876599c40,V8_EXTRACTED,False
RFQ731-000171,F731PW,710,0,0,0,0,0.0014084507042253522,CFG731_07fb816f7dc25bc8,F731TE,26.260525423070057,CFG731_956456fc074ebc5a,V8_EXTRACTED,False
RFQ731-000172,x731,20,0,0,0,0,0.05,CFG731_219ac3d01befd6d1,x731,34.070512353952495,CFG731_9d1ffcce07240574,V8_EXTRACTED,False
RFQ731-000173,G731ST-HT,11,0,0,0,0,0.09090909090909091,CFG731_b3ed2928d6d65710,G731ST-HT,28.377870482015332,CFG731_1b33a9ed446bc0fd,V8_EXTRACTED,False
RFQ731-000174,x731,10,0,0,0,1,0.1,CFG731_e049618b920d59b6,x731,21.399941333253626,CFG731_d05c8278d6301e9d,V8_EXTRACTED,False
RFQ731-000175,G731ST-LT,8,0,0,0,1,0.125,CFG731_32b4b1ec4513af66,G731ST-LT,35.97518610850422,CFG731_0fdf5c36c9c41e69,V8_EXTRACTED,False
RFQ731-000176,G731ST-HT,11,0,0,0,0,0.09090909090909091,CFG731_2a989bd6dba74d9f,G731ST-HT,39.243589198019805,CFG731_84b16be5aab3bf9b,V8_EXTRACTED,False
RFQ731-000177,x731,80,0,0,0,0,0.0125,CFG731_747411fe70ba8e8d,x731,28.098343195765597,CFG731_4e6e53642a913f1a,V8_EXTRACTED,False
RFQ731-000178,x731,2,0,1,1,1,0.5,CFG731_5e61ce3b60d15e11,x731,31.920611425357272,CFG731_cccd499c66b31e99,V8_EXTRACTED,False
RFQ731-000179,x731,318,0,0,0,0,0.0031446540880503146,CFG731_3611bb1fba248e38,x731,31.18886441665643,CFG731_fd7b09f495a568bc,V8_EXTRACTED,False
RFQ731-000180,G731ST-LT,40,0,0,0,0,0.025,CFG731_ae2e4cfccaff4f50,G731ST-LT,30.953327501178272,CFG731_75db38d1df65a8f3,V8_EXTRACTED,False
RFQ731-000181,x731,7,0,0,0,1,0.14285714285714285,CFG731_e8e7b7513a5c9544,x731,12.353378408709485,CFG731_5be5a82ac0b29989,V8_EXTRACTED,False
RFQ731-000182,x731,3,0,1,1,1,0.3333333333333333,CFG731_3b2a32abbf148ca1,x731,33.80421146362181,CFG731_7c35d25e0c12df82,V8_EXTRACTED,False
RFQ731-000183,x731,176,0,0,0,0,0.005681818181818182,CFG731_89772de94df83ba5,x731,32.4195961932609,CFG731_db395082b1a3b8ac,V8_EXTRACTED,False
RFQ731-000184,x731,81,0,0,0,0,0.012345679012345678,CFG731_23aa00a5306a83b2,x731,39.949051043056535,CFG731_9cedc4ecc45a4b46,V8_EXTRACTED,False
RFQ731-000185,x731,8,0,0,0,1,0.125,CFG731_2683cf7e09782f5e,x731,36.19037201252186,CFG731_cbcc0cf44cde6b53,V8_EXTRACTED,False
RFQ731-000186,x731,26,0,0,0,0,0.038461538461538464,CFG731_353333bad447dbef,x731,23.46981554736157,CFG731_0ef26d136a7182e8,V8_EXTRACTED,False
RFQ731-000187,x731,44,0,0,0,0,0.022727272727272728,CFG731_219ac3d01befd6d1,x731,26.31580595891365,CFG731_56f0dbd067fcbe02,V8_EXTRACTED,False
RFQ731-000188,x731,134,0,0,0,0,0.007462686567164179,CFG731_9e4fccece4d272d3,x731,39.34425619585679,CFG731_a1cadf8c4a6793ba,V8_EXTRACTED,False
RFQ731-000189,F731PW,710,0,0,0,0,0.0014084507042253522,CFG731_07fb816f7dc25bc8,F731TE,26.260525423070057,CFG731_956456fc074ebc5a,V8_EXTRACTED,False
RFQ731-000190,G731CA,1,1,1,1,1,1.0,CFG731_d2a75fda6f761c1b,G731CA,42.81083442430553,CFG731_d2a75fda6f761c1b,V8_EXTRACTED,False
RFQ731-000191,x731,2,0,1,1,1,0.5,CFG731_dbb266760a8c89df,x731,27.821263711469076,CFG731_b1196e0942d6104e,V8_EXTRACTED,False
RFQ731-000192,G731CA,1,1,1,1,1,1.0,CFG731_d97c333965654bd3,G731CA,27.384685476534347,CFG731_d97c333965654bd3,V8_EXTRACTED,False
RFQ731-000193,G731ST-LT,64,0,0,0,0,0.015625,CFG731_515a31451814aae9,G731ST-LT,26.766915764795144,CFG731_9e44a82e6c1db982,V8_EXTRACTED,False
RFQ731-000194,x731,6,0,0,0,1,0.16666666666666666,CFG731_e5a85c19cf4647dd,x731,29.621465394004648,CFG731_1490cd30a236283e,V8_EXTRACTED,False
RFQ731-000195,x731,41,0,0,0,0,0.024390243902439025,CFG731_6f8c15548921e4c2,x731,31.67143970674691,CFG731_75b93da9dd9b0316,V8_EXTRACTED,False
RFQ731-000196,x731,3,0,1,1,1,0.3333333333333333,CFG731_14299a2a74e42d7f,x731,35.246923478679406,CFG731_260c36430f7c2d03,V8_EXTRACTED,False
RFQ731-000197,x731,22,0,0,0,0,0.045454545454545456,CFG731_5e61ce3b60d15e11,x731,36.99568111749219,CFG731_59f73311cf3c5679,V8_EXTRACTED,False
RFQ731-000198,x731,2,0,1,1,1,0.5,CFG731_2be17a56b0589fd1,x731,25.94190472931986,CFG731_8c50542218db5cb0,V8_EXTRACTED,False
RFQ731-000199,G731ST-LT,65,0,0,0,0,0.015384615384615385,CFG731_32b4b1ec4513af66,G731ST-LT,30.40160901248695,CFG731_da6b811731deb07d,V8_EXTRACTED,False
RFQ731-000200,x731,28,0,0,0,0,0.03571428571428571,CFG731_7f60255816247683,x731,36.16212253006032,CFG731_140a9819128d92da,V8_EXTRACTED,False
RFQ731-000201,x731,4,0,0,1,1,0.25,CFG731_b1693ef6b18686ac,x731,38.36848416388278,CFG731_a4b44df449e9d78d,V8_EXTRACTED,False
RFQ731-000202,x731,77,0,0,0,0,0.012987012987012988,CFG731_3fe779486d988e69,x731,42.68629078152943,CFG731_7f6c0412b6d497fb,V8_EXTRACTED,False
RFQ731-000203,G731ST-HT,4,0,0,1,1,0.25,CFG731_a56f1437a0b4ca31,G731ST-HT,32.82699660478392,CFG731_e489ae1a5426e276,V8_EXTRACTED,False
RFQ731-000204,F731TE,4,0,0,1,1,0.25,CFG731_54559f782190a122,F731TE,26.185277679020523,CFG731_344778a042931752,V8_EXTRACTED,False
RFQ731-000205,x731,79,0,0,0,0,0.012658227848101266,CFG731_22298b0cae6ec270,x731,41.299005394950804,CFG731_038a2660d5cee54f,V8_EXTRACTED,False
RFQ731-000206,x731,2,0,1,1,1,0.5,CFG731_f87794e7a98d0b11,x731,44.88577933521269,CFG731_6e096e946540ab4e,V8_EXTRACTED,False
RFQ731-000207,F731TE,1,1,1,1,1,1.0,CFG731_8b8ba7e2341f1295,F731TE,37.52951669095741,CFG731_8b8ba7e2341f1295,V8_EXTRACTED,False
RFQ731-000208,F731PW,1284,0,0,0,0,0.000778816199376947,CFG731_8b8ba7e2341f1295,F731TE,20.363113775223127,CFG731_92efd7a3c43da152,V8_EXTRACTED,False
RFQ731-000209,x731,15,0,0,0,0,0.06666666666666667,CFG731_3fe779486d988e69,x731,39.784798091232815,CFG731_23aa00a5306a83b2,V8_EXTRACTED,False
RFQ731-000210,F731WD_DualChannel,1,1,1,1,1,1.0,CFG731_819cb4e76943eca6,F731WD_DualChannel,35.24433096896241,CFG731_819cb4e76943eca6,V8_EXTRACTED,False
RFQ731-000211,F731WD_SingleChannel,13,0,0,0,0,0.07692307692307693,CFG731_6357400dd5c2804a,F731WD_SingleChannel,28.49267073160639,CFG731_ee8e327bbb737abf,V8_EXTRACTED,False
RFQ731-000212,x731,6,0,0,0,1,0.16666666666666666,CFG731_75466cb810218a66,x731,35.423684624831,CFG731_09db81b4dee54f57,V8_EXTRACTED,False
RFQ731-000213,x731,18,0,0,0,0,0.05555555555555555,CFG731_6b5f6983490bc595,x731,21.65368202736513,CFG731_c42374cc9dea3494,V8_EXTRACTED,False
RFQ731-000214,G731CA,1,1,1,1,1,1.0,CFG731_b97ce0f180acf155,G731CA,42.395951799004514,CFG731_b97ce0f180acf155,V8_EXTRACTED,False
RFQ731-000215,G731CA,199,0,0,0,0,0.005025125628140704,CFG731_40b6e1db6c80bcc1,G731VG,25.191236456668427,CFG731_5bfe9492c76587ec,V8_EXTRACTED,False
RFQ731-000216,x731,15,0,0,0,0,0.06666666666666667,CFG731_7822370b42865359,x731,38.48355763364219,CFG731_da5f98932a1c6afd,V8_EXTRACTED,False
RFQ731-000217,F731PW,2977,0,0,0,0,0.0003359086328518643,CFG731_927f189839c665ae,x731,25.28040172881932,CFG731_92efd7a3c43da152,V8_EXTRACTED,False
RFQ731-000218,x731,3,0,1,1,1,0.3333333333333333,CFG731_086adbe1d654b214,x731,35.77349231629643,CFG731_ef7dc9987c0ff289,V8_EXTRACTED,False
RFQ731-000219,F731TE,2,0,1,1,1,0.5,CFG731_574aa7a29f75cd60,F731TE,32.56370232185617,CFG731_b27467571d893d92,V8_EXTRACTED,False
RFQ731-000220,x731,7,0,0,0,1,0.14285714285714285,CFG731_71dcda3a004aaa52,x731,39.85492009971231,CFG731_6e27958dc8215006,V8_EXTRACTED,False
RFQ731-000221,F731TE,1,1,1,1,1,1.0,CFG731_d8c69b7395beabbb,F731TE,36.24820406366578,CFG731_d8c69b7395beabbb,V8_EXTRACTED,False
RFQ731-000222,x731,13,0,0,0,0,0.07692307692307693,CFG731_7ffc09802c7b60bf,x731,37.44739386056014,CFG731_917fc613cc9bf56a,V8_EXTRACTED,False
RFQ731-000223,G731ST-HT,45,0,0,0,0,0.022222222222222223,CFG731_076cad91966d4c34,G731ST-HT,40.07971376106373,CFG731_fcc72e9951376cf3,V8_EXTRACTED,False
RFQ731-000224,x731,34,0,0,0,0,0.029411764705882353,CFG731_3b2a32abbf148ca1,x731,40.28756168494478,CFG731_192157d53112de14,V8_EXTRACTED,False
RFQ731-000225,F731TE,4,0,0,1,1,0.25,CFG731_54559f782190a122,F731TE,26.185277679020526,CFG731_344778a042931752,V8_EXTRACTED,False
RFQ731-000226,x731,420,0,0,0,0,0.002380952380952381,CFG731_9e4fccece4d272d3,x731,34.55863846513153,CFG731_48a4e554ffcf39e6,V8_EXTRACTED,False
RFQ731-000227,x731,135,0,0,0,0,0.007407407407407408,CFG731_6b5f6983490bc595,x731,36.00049656454506,CFG731_9a5bfa9148a9b604,V8_EXTRACTED,False
RFQ731-000228,G731ST-LT,1,1,1,1,1,1.0,CFG731_49cd4cbef1081333,G731ST-LT,33.019208903930426,CFG731_49cd4cbef1081333,V8_EXTRACTED,False
RFQ731-000229,G731ST-LT,3,0,1,1,1,0.3333333333333333,CFG731_a40ab19ad6671fbe,G731ST-LT,30.47623426269453,CFG731_cc64ce3eaedacb17,V8_EXTRACTED,False
RFQ731-000230,G731CA,1,1,1,1,1,1.0,CFG731_0738cd529389f266,G731CA,43.84920517084608,CFG731_0738cd529389f266,V8_EXTRACTED,False
RFQ731-000231,x731,6,0,0,0,1,0.16666666666666666,CFG731_79377060f99f59f3,x731,37.127711860296046,CFG731_8e2d07b105a096f1,V8_EXTRACTED,False
RFQ731-000232,G731ST-HT,38,0,0,0,0,0.02631578947368421,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,28.672548198864522,CFG731_b5710e5f11e2cbc2,V8_EXTRACTED,False
RFQ731-000233,x731,4,0,0,1,1,0.25,CFG731_2d0a81ff4ec49480,x731,34.48866433666622,CFG731_f9b0b8723f7e8c60,V8_EXTRACTED,False
RFQ731-000234,x731,1,1,1,1,1,1.0,CFG731_31c4aded40f9387f,x731,37.94159060895211,CFG731_31c4aded40f9387f,V8_EXTRACTED,False
RFQ731-000235,G731ST-LT,3,0,1,1,1,0.3333333333333333,CFG731_d124ccffa669c3a2,G731ST-LT,36.37089868041193,CFG731_50a4a25852666336,V8_EXTRACTED,False
RFQ731-000236,G731CA,1,1,1,1,1,1.0,CFG731_691a8f2ff165671d,G731CA,32.61988308999511,CFG731_691a8f2ff165671d,V8_EXTRACTED,False
RFQ731-000237,x731,6,0,0,0,1,0.16666666666666666,CFG731_26a55fc6510692e1,x731,34.51341972238011,CFG731_bd00839e452c6958,V8_EXTRACTED,False
RFQ731-000238,x731,21,0,0,0,0,0.047619047619047616,CFG731_3bcde7f8df32303c,x731,38.85682345211309,CFG731_8153d67c519453a2,V8_EXTRACTED,False
RFQ731-000239,G731ST-LT,12,0,0,0,0,0.08333333333333333,CFG731_bd3c08ff576a8cab,G731ST-LT,36.09628200811737,CFG731_613ed23f00a94a96,V8_EXTRACTED,False
RFQ731-000240,G731ST-LT,2,0,1,1,1,0.5,CFG731_7882c72c21497015,G731ST-LT,36.710578519627404,CFG731_8da1da530d6ae54d,V8_EXTRACTED,False
RFQ731-000241,x731,46,0,0,0,0,0.021739130434782608,CFG731_337790e6bbcf15f4,x731,34.99776087766676,CFG731_c821f5044ae6d2ab,V8_EXTRACTED,False
RFQ731-000242,x731,20,0,0,0,0,0.05,CFG731_89772de94df83ba5,x731,26.580820527144326,CFG731_7afa5501026394f9,V8_EXTRACTED,False
RFQ731-000243,x731,50,0,0,0,0,0.02,CFG731_5052a216a260faff,x731,22.888977061589124,CFG731_608c0251ef380592,V8_EXTRACTED,False
RFQ731-000244,x731,4,0,0,1,1,0.25,CFG731_8d07e19298d09d34,x731,22.14590626028655,CFG731_5a14e01af9745dda,V8_EXTRACTED,False
RFQ731-000245,G731CA,4,0,0,1,1,0.25,CFG731_2aca30183aab25a9,G731CA,32.62814857505932,CFG731_f235f4dd7693c885,V8_EXTRACTED,False
RFQ731-000246,G731ST-LT,2,0,1,1,1,0.5,CFG731_d432b6fd40e9e78c,G731ST-LT,34.26514393783149,CFG731_4772bedc40328ae2,V8_EXTRACTED,False
RFQ731-000247,G731ST-HT,164,0,0,0,0,0.006097560975609756,CFG731_e2d64e127f97296d,G731ST-HT,30.742734171928845,CFG731_86a2340212c01d2a,V8_EXTRACTED,False
RFQ731-000248,x731,26,0,0,0,0,0.038461538461538464,CFG731_3ab6d9037260e8b1,x731,32.74241942050797,CFG731_25c733523f45b8a2,V8_EXTRACTED,False
RFQ731-000249,x731,1,1,1,1,1,1.0,CFG731_edd62f5541be2bb0,x731,32.876738450121124,CFG731_edd62f5541be2bb0,V8_EXTRACTED,False
RFQ731-000250,x731,116,0,0,0,0,0.008620689655172414,CFG731_33fed5318b1a4f2f,x731,24.211997304824543,CFG731_0e3baae8e946721c,V8_EXTRACTED,False
RFQ731-000251,x731,1,1,1,1,1,1.0,CFG731_579057193c092394,x731,40.12059954068417,CFG731_579057193c092394,V8_EXTRACTED,False
RFQ731-000252,x731,8,0,0,0,1,0.125,CFG731_b7c5e5eddd92ed3a,x731,28.962440158045805,CFG731_bb5aee8a4ae4203d,V8_EXTRACTED,False
RFQ731-000253,x731,1,1,1,1,1,1.0,CFG731_3399b9d467bfc71a,x731,39.537697261565214,CFG731_3399b9d467bfc71a,V8_EXTRACTED,False
RFQ731-000254,x731,9,0,0,0,1,0.1111111111111111,CFG731_31d0a0df66872bf7,x731,30.041574558452048,CFG731_ff3460f478ef969b,V8_EXTRACTED,False
RFQ731-000255,x731,9,0,0,0,1,0.1111111111111111,CFG731_782638eae748ba9a,x731,29.911518358886386,CFG731_1243cfc726284db9,V8_EXTRACTED,False
RFQ731-000256,G731ST-HT,12,0,0,0,0,0.08333333333333333,CFG731_bbffb73f3dff6787,G731ST-HT,32.95518921228776,CFG731_a56f1437a0b4ca31,V8_EXTRACTED,False
RFQ731-000257,x731,5,0,0,1,1,0.2,CFG731_3b2a32abbf148ca1,x731,36.027801174947356,CFG731_f3a077220d123b51,V8_EXTRACTED,False
RFQ731-000258,G731ST-HT,34,0,0,0,0,0.029411764705882353,CFG731_bbffb73f3dff6787,G731ST-HT,34.401211157873675,CFG731_920bf82480de0a61,V8_EXTRACTED,False
RFQ731-000259,x731,74,0,0,0,0,0.013513513513513514,CFG731_9e4fccece4d272d3,x731,43.00822833046715,CFG731_7630270d2245c283,V8_EXTRACTED,False
RFQ731-000260,x731,7,0,0,0,1,0.14285714285714285,CFG731_8c50542218db5cb0,x731,23.948652268062375,CFG731_de5e29fe1f740f3e,V8_EXTRACTED,False
RFQ731-000261,x731,8,0,0,0,1,0.125,CFG731_b1693ef6b18686ac,x731,38.62326304073307,CFG731_b757671ab14f2876,V8_EXTRACTED,False
RFQ731-000262,x731,4,0,0,1,1,0.25,CFG731_40e06ca56bd88fa1,x731,35.75111227305929,CFG731_f84558a188ec14c0,V8_EXTRACTED,False
RFQ731-000263,G731ST-LT,7,0,0,0,1,0.14285714285714285,CFG731_e0009be417f51ccd,G731ST-LT,33.06664476639324,CFG731_a40ab19ad6671fbe,V8_EXTRACTED,False
RFQ731-000264,x731,193,0,0,0,0,0.0051813471502590676,CFG731_6b36d25fda044bf5,x731,33.31686433197176,CFG731_567b2aa90592cf41,V8_EXTRACTED,False
RFQ731-000265,G731ST-LT,19,0,0,0,0,0.05263157894736842,CFG731_996314000fcfec4b,G731ST-LT,39.64221339736506,CFG731_455da2f832a6b66d,V8_EXTRACTED,False
RFQ731-000266,x731,37,0,0,0,0,0.02702702702702703,CFG731_9228cc48e333917c,x731,23.489688100373648,CFG731_da5f98932a1c6afd,V8_EXTRACTED,False
RFQ731-000267,x731,16,0,0,0,0,0.0625,CFG731_8d07e19298d09d34,x731,21.913759010212978,CFG731_a38141e3f47b5259,V8_EXTRACTED,False
RFQ731-000268,x731,4,0,0,1,1,0.25,CFG731_54b63f2628adfc32,x731,36.48144848171619,CFG731_d3ce57e5727e1d4a,V8_EXTRACTED,False
RFQ731-000269,x731,4,0,0,1,1,0.25,CFG731_e8e7b7513a5c9544,x731,19.865815317014597,CFG731_4dd88391f253d6d5,V8_EXTRACTED,False
RFQ731-000270,F731WD_DualChannel,1,1,1,1,1,1.0,CFG731_a4610f5f38e7d946,F731WD_DualChannel,47.89760501454676,CFG731_a4610f5f38e7d946,V8_EXTRACTED,False
RFQ731-000271,F731PW,962,0,0,0,0,0.0010395010395010396,CFG731_8b8ba7e2341f1295,F731TE,21.580690211433808,CFG731_92efd7a3c43da152,V8_EXTRACTED,False
RFQ731-000272,x731,196,0,0,0,0,0.00510204081632653,CFG731_5e61ce3b60d15e11,x731,26.96522198447429,CFG731_11a99741e1f7cce9,V8_EXTRACTED,False
RFQ731-000273,x731,298,0,0,0,0,0.003355704697986577,CFG731_8f470181ad32eeae,x731,21.56426812131056,CFG731_70576b93aef3bc09,V8_EXTRACTED,False
RFQ731-000274,x731,18,0,0,0,0,0.05555555555555555,CFG731_3727d181b2806370,x731,22.190416598584385,CFG731_ef2da8cd513b19be,V8_EXTRACTED,False
RFQ731-000275,F731WD_DualChannel,1,1,1,1,1,1.0,CFG731_a4610f5f38e7d946,F731WD_DualChannel,48.35016554391384,CFG731_a4610f5f38e7d946,V8_EXTRACTED,False
RFQ731-000276,G731ST-LT,3,0,1,1,1,0.3333333333333333,CFG731_4772bedc40328ae2,G731ST-LT,36.50072038925002,CFG731_bd3c08ff576a8cab,V8_EXTRACTED,False
RFQ731-000277,x731,7,0,0,0,1,0.14285714285714285,CFG731_844c64c49c2e5514,x731,27.58939628613789,CFG731_d6304b0cfae9a548,V8_EXTRACTED,False
RFQ731-000278,x731,5,0,0,1,1,0.2,CFG731_e049618b920d59b6,x731,37.58759525994117,CFG731_88a813121973f952,V8_EXTRACTED,False
RFQ731-000279,x731,1,1,1,1,1,1.0,CFG731_353333bad447dbef,x731,25.688167627402684,CFG731_353333bad447dbef,V8_EXTRACTED,False
RFQ731-000280,G731ST-HT,83,0,0,0,0,0.012048192771084338,CFG731_ef8d68b6d278bfec,G731ST-HT,31.43910817274627,CFG731_a8031a74f6d1710d,V8_EXTRACTED,False
RFQ731-000281,F731TE,1,1,1,1,1,1.0,CFG731_54559f782190a122,F731TE,40.7232553046303,CFG731_54559f782190a122,V8_EXTRACTED,False
RFQ731-000282,x731,84,0,0,0,0,0.011904761904761904,CFG731_8d2d91c46ccfb471,x731,25.46485810008258,CFG731_bfee42801e80594e,V8_EXTRACTED,False
RFQ731-000283,G731ST-LT,86,0,0,0,0,0.011627906976744186,CFG731_7203705eed387b0a,G731ST-LT,31.527257602868687,CFG731_bc9146cb8459e9c2,V8_EXTRACTED,False
RFQ731-000284,F731WD_DualChannel,2,0,1,1,1,0.5,CFG731_cd1c2b236ffda331,F731WD_DualChannel,28.381206916988962,CFG731_5076f1c2c0488d0e,V8_EXTRACTED,False
RFQ731-000285,x731,15,0,0,0,0,0.06666666666666667,CFG731_357a7724550c556f,x731,36.77240648994356,CFG731_31b82ee906484bbd,V8_EXTRACTED,False
RFQ731-000286,G731ST-HT,1,1,1,1,1,1.0,CFG731_bbffb73f3dff6787,G731ST-HT,32.78133494213308,CFG731_bbffb73f3dff6787,V8_EXTRACTED,False
RFQ731-000287,x731,372,0,0,0,0,0.002688172043010753,CFG731_cb9d6c11077bd307,x731,36.104237225808106,CFG731_c9498cf6f4410d44,V8_EXTRACTED,False
RFQ731-000288,G731ST-LT,10,0,0,0,1,0.1,CFG731_0fdf5c36c9c41e69,G731ST-LT,31.436720516580742,CFG731_395f3e5588a2c3c0,V8_EXTRACTED,False
RFQ731-000289,x731,4,0,0,1,1,0.25,CFG731_33fed5318b1a4f2f,x731,22.57058185864515,CFG731_935bc110c01e9e85,V8_EXTRACTED,False
RFQ731-000290,x731,2,0,1,1,1,0.5,CFG731_3b2a32abbf148ca1,x731,39.77748295684599,CFG731_8c429238b2628537,V8_EXTRACTED,False
RFQ731-000291,F731TE,2,0,1,1,1,0.5,CFG731_07fb816f7dc25bc8,F731TE,37.771869491678835,CFG731_3d8c1bbc0ef4249a,V8_EXTRACTED,False
RFQ731-000292,x731,1,1,1,1,1,1.0,CFG731_aa082226d44cd876,x731,43.37289553874497,CFG731_aa082226d44cd876,V8_EXTRACTED,False
RFQ731-000293,x731,2,0,1,1,1,0.5,CFG731_9db378257f9cf6a7,x731,33.907814528604256,CFG731_04bb9195f752ca8c,V8_EXTRACTED,False
RFQ731-000294,x731,40,0,0,0,0,0.025,CFG731_f4856d563cc31f77,x731,24.643389870903675,CFG731_8b9239fd1c516750,V8_EXTRACTED,False
RFQ731-000295,x731,260,0,0,0,0,0.0038461538461538464,CFG731_496bd7a964d6cd85,x731,22.353998917992314,CFG731_da5f98932a1c6afd,V8_EXTRACTED,False
RFQ731-000296,x731,1,1,1,1,1,1.0,CFG731_67751271582e3c57,x731,29.811214379975695,CFG731_67751271582e3c57,V8_EXTRACTED,False
RFQ731-000297,G731CA,1,1,1,1,1,1.0,CFG731_817824ee3a762453,G731CA,45.813843138712954,CFG731_817824ee3a762453,V8_EXTRACTED,False
RFQ731-000298,x731,3,0,1,1,1,0.3333333333333333,CFG731_4346df46838fd57e,x731,38.134915130895365,CFG731_4138a046f10b4aa8,V8_EXTRACTED,False
RFQ731-000299,G731ST-LT,16,0,0,0,0,0.0625,CFG731_ae2e4cfccaff4f50,G731ST-LT,31.596346699410887,CFG731_845802fc60449063,V8_EXTRACTED,False
RFQ731-000300,G731ST-HT,9,0,0,0,1,0.1111111111111111,CFG731_63eca10a00ae1f5d,G731ST-HT,37.68336309175001,CFG731_cc9ac35e4d9a1854,V8_EXTRACTED,False
RFQ731-000301,x731,42,0,0,0,0,0.023809523809523808,CFG731_91e51485b56960b2,x731,33.20624678263189,CFG731_d8843ca5e91f93ae,V8_EXTRACTED,False
RFQ731-000302,F731TE,93,0,0,0,0,0.010752688172043012,CFG731_07fb816f7dc25bc8,F731TE,24.663765434313902,CFG731_b7c1a02b25610507,V8_EXTRACTED,False
RFQ731-000303,x731,2,0,1,1,1,0.5,CFG731_5e61ce3b60d15e11,x731,46.176282740282126,CFG731_8216171cc39f78aa,V8_EXTRACTED,False
RFQ731-000304,G731ST-HT,48,0,0,0,0,0.020833333333333332,CFG731_288e4c99b4e02895,G731ST-HT,31.92917396098751,CFG731_fab0d81b6a0ca4e0,V8_EXTRACTED,False
RFQ731-000305,x731,39,0,0,0,0,0.02564102564102564,CFG731_040069031f4f021c,x731,24.387283812182616,CFG731_f030e97d69c5c359,V8_EXTRACTED,False
RFQ731-000306,G731ST-HT,1,1,1,1,1,1.0,CFG731_a288340143e53b7f,G731ST-HT,35.39817547530699,CFG731_a288340143e53b7f,V8_EXTRACTED,False
RFQ731-000307,F731WD_SingleChannel,1,1,1,1,1,1.0,CFG731_11c93eca01984a14,F731WD_SingleChannel,31.737774433034865,CFG731_11c93eca01984a14,V8_EXTRACTED,False
RFQ731-000308,G731ST-LT,13,0,0,0,0,0.07692307692307693,CFG731_32b4b1ec4513af66,G731ST-LT,33.145639943573904,CFG731_903051672b581bab,V8_EXTRACTED,False
RFQ731-000309,G731ST-HT,1,1,1,1,1,1.0,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,33.73857473566669,CFG731_4aa7d46b9cfa7d7b,V8_EXTRACTED,False
