rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,true_rank,candidate_count,requirement_count
RFQ731-001029,V8_EXTRACTED,True,x731,CFG731_85891d97ce4083b3,CFG731_28ac43a93658ad6b,62,1549,15
RFQ731-001033,V8_EXTRACTED,True,x731,CFG731_28ed390fb80cb66f,CFG731_782638eae748ba9a,80,1549,15
RFQ731-001034,V8_EXTRACTED,True,x731,CFG731_467e11f2e0bc0666,CFG731_3611bb1fba248e38,18,1549,12
RFQ731-001038,V8_EXTRACTED,True,x731,CFG731_d4be02ad7e56a796,CFG731_3b2a32abbf148ca1,20,1549,15
RFQ731-001040,V8_EXTRACTED,True,G731ST-LT,CFG731_adfa7e5b1355ce87,CFG731_49cd4cbef1081333,33,153,12
RFQ731-001041,V8_EXTRACTED,True,x731,CFG731_08efe1333b2d7967,CFG731_214b093bf98ca9ef,108,1549,12
RFQ731-001043,V8_EXTRACTED,True,x731,CFG731_784eb334d1d77ae7,CFG731_28ac43a93658ad6b,46,1549,16
RFQ731-001051,V8_EXTRACTED,True,x731,CFG731_d622722cfe4eb872,CFG731_620cb319c2b7c332,21,1549,12
RFQ731-001066,V8_EXTRACTED,True,x731,CFG731_8e97bb2bec352a2c,CFG731_1f978c234895178c,65,1549,16
RFQ731-001067,V8_EXTRACTED,True,x731,CFG731_4f57c7eb0fb7e785,CFG731_3b2a32abbf148ca1,37,1549,11
RFQ731-001069,V8_EXTRACTED,True,x731,CFG731_82b31fa8518668d4,CFG731_1f978c234895178c,12,1549,14
RFQ731-001071,V8_EXTRACTED,True,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,14,1549,15
RFQ731-001072,V8_EXTRACTED,True,x731,CFG731_0c5cd97f5c20149b,CFG731_83f956404d04e6cd,19,1549,12
RFQ731-001076,V8_EXTRACTED,True,x731,CFG731_073f991a6c9a4683,CFG731_5e61ce3b60d15e11,33,1549,15
RFQ731-001081,V8_EXTRACTED,True,x731,CFG731_9fd2ebe15271fc33,CFG731_28ac43a93658ad6b,21,1549,15
RFQ731-001082,V8_EXTRACTED,True,x731,CFG731_7fec165d30a3c1b5,CFG731_5e61ce3b60d15e11,36,1549,16
RFQ731-001090,V8_EXTRACTED,True,x731,CFG731_bcb75237dcbc3975,CFG731_021f4647ad1035b8,17,1549,17
RFQ731-001093,V8_EXTRACTED,True,x731,CFG731_0d3b04d12b4208a2,CFG731_5c624ef6fa2b6510,15,1549,14
RFQ731-001102,V8_EXTRACTED,True,x731,CFG731_147ff4a19b4bcc48,CFG731_0fbee36816b7af98,57,1549,17
RFQ731-001104,V8_EXTRACTED,True,x731,CFG731_c3b5b1049b2ed7bb,CFG731_620cb319c2b7c332,27,1549,13
RFQ731-001105,V8_EXTRACTED,True,G731ST-HT,CFG731_c3a136a8630f644d,CFG731_8b18ac1c34209d63,16,151,15
RFQ731-001107,V8_EXTRACTED,True,x731,CFG731_52a32c0fb4bd3f9a,CFG731_3b2a32abbf148ca1,43,1549,16
RFQ731-001111,V8_EXTRACTED,True,x731,CFG731_0e65994bfbb04e39,CFG731_2683cf7e09782f5e,14,1549,16
RFQ731-001116,V8_EXTRACTED,True,x731,CFG731_14ec1773441318c2,CFG731_e1c54b5b080fabb2,24,1549,12
RFQ731-001117,V8_EXTRACTED,True,x731,CFG731_4da2b3fd83325505,CFG731_1f978c234895178c,72,1549,13
RFQ731-001121,V8_EXTRACTED,True,x731,CFG731_8634a8a0a780401d,CFG731_3b2a32abbf148ca1,59,1549,13
RFQ731-001124,V8_EXTRACTED,True,x731,CFG731_28ed390fb80cb66f,CFG731_f030e97d69c5c359,59,1549,13
RFQ731-001134,V8_EXTRACTED,True,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_e2d64e127f97296d,58,151,13
RFQ731-001141,V8_EXTRACTED,True,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,17,1549,15
RFQ731-001142,V8_EXTRACTED,True,x731,CFG731_4e59e6fc4174afa3,CFG731_7962ce0b7d875608,58,1549,12
RFQ731-001143,V8_EXTRACTED,True,x731,CFG731_92fbdd06b7923fc1,CFG731_509cb555eca833a1,143,1549,16
RFQ731-001146,V8_EXTRACTED,True,x731,CFG731_3a443cba223b0ece,CFG731_e8e7b7513a5c9544,15,1549,14
RFQ731-001158,V8_EXTRACTED,True,x731,CFG731_4f57c7eb0fb7e785,CFG731_6f8c15548921e4c2,155,1549,11
RFQ731-001171,V8_EXTRACTED,True,x731,CFG731_bf623a3fc4d39d84,CFG731_f03dd6d0a112bc66,11,1549,14
RFQ731-001175,V8_EXTRACTED,True,x731,CFG731_8a33ad6b36ecf204,CFG731_8d07e19298d09d34,27,1549,14
RFQ731-001184,V8_EXTRACTED,True,x731,CFG731_bae6e4f47f3132d8,CFG731_3b2a32abbf148ca1,20,1549,17
RFQ731-001185,V8_EXTRACTED,True,x731,CFG731_184ec550d64fe37e,CFG731_70b38ab75d3ca724,108,1549,14
RFQ731-001200,V8_EXTRACTED,True,x731,CFG731_db395082b1a3b8ac,CFG731_89772de94df83ba5,12,1549,13
RFQ731-001203,V8_EXTRACTED,True,G731CA,CFG731_4af82641f975d9aa,CFG731_0738cd529389f266,15,48,11
RFQ731-001207,V8_EXTRACTED,True,x731,CFG731_0d3b04d12b4208a2,CFG731_5c624ef6fa2b6510,36,1549,15
RFQ731-001208,V8_EXTRACTED,True,x731,CFG731_96d353c7a2763a68,CFG731_8a1a8cb1f6a30d3a,12,1549,16
RFQ731-001214,V8_EXTRACTED,True,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_288e4c99b4e02895,44,151,11
RFQ731-001216,V8_EXTRACTED,True,x731,CFG731_8ce087647633b913,CFG731_219ac3d01befd6d1,21,1549,14
RFQ731-001223,V8_EXTRACTED,True,G731ST-LT,CFG731_7203705eed387b0a,CFG731_32b4b1ec4513af66,18,153,14
RFQ731-001230,V8_EXTRACTED,True,x731,CFG731_4065adeeb89ecb2b,CFG731_94be99d48ade0efb,22,1549,16
RFQ731-001238,V8_EXTRACTED,True,x731,CFG731_b2ad61cdb45a54fb,CFG731_7822370b42865359,60,1549,15
RFQ731-001239,V8_EXTRACTED,True,x731,CFG731_e705c6e8d4b9cc85,CFG731_f1355b6f00fd7f67,29,1549,11
RFQ731-001242,V8_EXTRACTED,True,x731,CFG731_be2582bdf5536cbf,CFG731_27b6b45b43224be7,22,1549,15
RFQ731-001247,V8_EXTRACTED,True,x731,CFG731_fa2849b259355775,CFG731_8d07e19298d09d34,66,1549,13
RFQ731-001251,V8_EXTRACTED,True,x731,CFG731_f5876a81d70adf82,CFG731_b3506a753aafcfa3,12,1549,12
RFQ731-001252,V8_EXTRACTED,True,x731,CFG731_22ee4ff4a2fef4e6,CFG731_b1693ef6b18686ac,123,1549,16
RFQ731-001258,V8_EXTRACTED,True,x731,CFG731_cb1aeeb79876dd06,CFG731_c11c5ee5deff9a1e,105,1549,13
RFQ731-001261,V8_EXTRACTED,True,x731,CFG731_9c21848fed1f6e04,CFG731_6b36d25fda044bf5,47,1549,14
RFQ731-001275,V8_EXTRACTED,True,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_87d8ba5b87cf0a3f,14,153,16
RFQ731-001302,V8_EXTRACTED,True,x731,CFG731_7a941b9a49372410,CFG731_70b38ab75d3ca724,12,1549,15
RFQ731-001305,V8_EXTRACTED,True,G731ST-LT,CFG731_ae2e4cfccaff4f50,CFG731_49cd4cbef1081333,12,153,14
RFQ731-001308,V8_EXTRACTED,True,x731,CFG731_b2ad61cdb45a54fb,CFG731_7822370b42865359,146,1549,15
RFQ731-001311,V8_EXTRACTED,True,G731ST-HT,CFG731_7f0b42d2b9f7fcc2,CFG731_288e4c99b4e02895,18,151,12
RFQ731-001312,V8_EXTRACTED,True,x731,CFG731_ebf26b0112810ef9,CFG731_b4987f1c95e91d0d,25,1549,15
RFQ731-001315,V8_EXTRACTED,True,G731ST-HT,CFG731_6e53621a73b55f2c,CFG731_7b2f69a7ca55041b,18,151,15
RFQ731-001320,V8_EXTRACTED,True,x731,CFG731_9eee2266c8068ada,CFG731_6bdadac99b2f7b39,51,1549,14
RFQ731-001321,V8_EXTRACTED,True,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_e03b41992c837b34,23,153,13
RFQ731-001323,V8_EXTRACTED,True,x731,CFG731_a92ad5294d9187e9,CFG731_6b5f6983490bc595,21,1549,13
RFQ731-001329,V8_EXTRACTED,True,x731,CFG731_a385518a9f31baa0,CFG731_d19bd87a4eba7364,24,1549,15
RFQ731-001331,V8_EXTRACTED,True,x731,CFG731_76d13dd0246c6ccc,CFG731_927f189839c665ae,175,1549,12
RFQ731-001333,V8_EXTRACTED,True,x731,CFG731_932b427eaa87c8fa,CFG731_4346df46838fd57e,66,1549,14
RFQ731-001339,V8_EXTRACTED,True,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_e7ac403b81e86f8f,52,151,12
RFQ731-001344,V8_EXTRACTED,True,x731,CFG731_0893c2d75c71d33c,CFG731_31aa13473958d7d3,13,1549,16
RFQ731-001345,V8_EXTRACTED,True,x731,CFG731_5c624ef6fa2b6510,CFG731_05cf1a0209b4f9a8,109,1549,17
RFQ731-001354,V8_EXTRACTED,True,x731,CFG731_0db950a4979d2c52,CFG731_5dd42015f6f61801,13,1549,16
RFQ731-001360,V8_EXTRACTED,True,x731,CFG731_134ecd7b8190bed1,CFG731_7c358bf1aa4ea94e,37,1549,16
RFQ731-001366,V8_EXTRACTED,True,x731,CFG731_1f31b1bf8dc9e962,CFG731_cf4bb519cec0df2f,38,1549,15
RFQ731-001371,V8_EXTRACTED,True,x731,CFG731_27f3f9fc0b2e1643,CFG731_1f978c234895178c,55,1549,14
RFQ731-001388,V8_EXTRACTED,True,x731,CFG731_7bb3a18bcb60bab4,CFG731_6bdadac99b2f7b39,465,1549,9
RFQ731-001397,V8_EXTRACTED,True,x731,CFG731_8bd839e0c8855562,CFG731_df5f598a914fb1cc,21,1549,12
RFQ731-001398,V8_EXTRACTED,True,x731,CFG731_b3cd6a1a19fbc328,CFG731_70b38ab75d3ca724,11,1549,13
RFQ731-001402,V8_EXTRACTED,True,x731,CFG731_5cfa203ca7029f1c,CFG731_71dcda3a004aaa52,45,1549,16
RFQ731-001403,V8_EXTRACTED,True,x731,CFG731_1f0c09edcd967945,CFG731_8d07e19298d09d34,28,1549,15
RFQ731-001404,V8_EXTRACTED,True,G731ST-LT,CFG731_5be384035f37d372,CFG731_a40ab19ad6671fbe,13,153,15
RFQ731-001406,V8_EXTRACTED,True,x731,CFG731_fb9edbaa4769eb64,CFG731_b7e96d5717c40fd6,18,1549,17
RFQ731-001411,V8_EXTRACTED,True,x731,CFG731_0893c2d75c71d33c,CFG731_0fbee36816b7af98,105,1549,14
RFQ731-001412,V8_EXTRACTED,True,x731,CFG731_5718ef9495972b30,CFG731_509cb555eca833a1,45,1549,14
RFQ731-001420,V8_EXTRACTED,True,x731,CFG731_7756caaf4e5e2963,CFG731_516629085c122a4e,26,1549,18
RFQ731-001421,V8_EXTRACTED,True,G731ST-HT,CFG731_68193b179adae994,CFG731_8b18ac1c34209d63,16,151,15
RFQ731-001424,V8_EXTRACTED,True,x731,CFG731_f84a3b5f8ae2ffee,CFG731_b1693ef6b18686ac,96,1549,15
RFQ731-001425,V8_EXTRACTED,True,x731,CFG731_f55693c6f4f3dcb0,CFG731_05cf1a0209b4f9a8,93,1549,15
RFQ731-001433,V8_EXTRACTED,True,x731,CFG731_7733a6e26ede07b9,CFG731_c39096767a7ae083,21,1549,12
RFQ731-001436,V8_EXTRACTED,True,x731,CFG731_a7a446c7f3b3183f,CFG731_e705c6e8d4b9cc85,17,1549,11
RFQ731-001437,V8_EXTRACTED,True,x731,CFG731_b339d839e10eb209,CFG731_83f956404d04e6cd,69,1549,10
RFQ731-001439,V8_EXTRACTED,True,x731,CFG731_7cbccce939e500bd,CFG731_4ed713e2b6c74ca8,104,1549,14
RFQ731-001440,V8_EXTRACTED,True,x731,CFG731_4afe4cfa02474e97,CFG731_6b36d25fda044bf5,20,1549,13
RFQ731-001447,V8_EXTRACTED,True,x731,CFG731_e513d349f418c5df,CFG731_54b63f2628adfc32,27,1549,14
RFQ731-001449,V8_EXTRACTED,True,x731,CFG731_0f0d5e28351801c5,CFG731_1642db5c21ada469,22,1549,13
RFQ731-001451,V8_EXTRACTED,True,x731,CFG731_3a6a87d7cf07cb7c,CFG731_7f60255816247683,77,1549,16
RFQ731-001456,V8_EXTRACTED,True,x731,CFG731_c39096767a7ae083,CFG731_f87794e7a98d0b11,17,1549,16
RFQ731-001463,V8_EXTRACTED,True,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_32b4b1ec4513af66,17,153,14
RFQ731-001465,V8_EXTRACTED,True,x731,CFG731_9ccdadb28a07accd,CFG731_83f956404d04e6cd,11,1549,14
RFQ731-001466,V8_EXTRACTED,True,x731,CFG731_703ec3e14f55366e,CFG731_4a3529e56644911e,51,1549,11
RFQ731-001468,V8_EXTRACTED,True,x731,CFG731_1515931f201451d5,CFG731_91e51485b56960b2,12,1549,13
RFQ731-001475,V8_EXTRACTED,True,x731,CFG731_175dfbf580a50b51,CFG731_219ac3d01befd6d1,15,1549,15
RFQ731-001478,V8_EXTRACTED,True,x731,CFG731_a7a446c7f3b3183f,CFG731_a9ec8cda9130252f,11,1549,12
RFQ731-001481,V8_EXTRACTED,True,x731,CFG731_de1b4a889540ef0e,CFG731_9e4fccece4d272d3,42,1549,16
RFQ731-001486,V8_EXTRACTED,True,x731,CFG731_16bd4e059b8168a9,CFG731_4db630d9810b0f27,14,1549,13
RFQ731-001489,V8_EXTRACTED,True,x731,CFG731_7733a6e26ede07b9,CFG731_c39096767a7ae083,21,1549,11
RFQ731-001490,V8_EXTRACTED,True,x731,CFG731_db395082b1a3b8ac,CFG731_ef980c35ed5ff3e4,122,1549,14
RFQ731-001494,V8_EXTRACTED,True,G731CA,CFG731_3781457447e45e13,CFG731_c7ca2f069d01e42d,15,48,12
RFQ731-001500,V8_EXTRACTED,True,x731,CFG731_5789f006b670582c,CFG731_e8e7b7513a5c9544,11,1549,12
RFQ731-001508,V8_EXTRACTED,True,G731ST-HT,CFG731_5c80dfb541787e3e,CFG731_8b18ac1c34209d63,11,151,15
RFQ731-001509,V8_EXTRACTED,True,x731,CFG731_576db798689c655c,CFG731_4db630d9810b0f27,21,1549,13
RFQ731-001515,V8_EXTRACTED,True,G731ST-LT,CFG731_3c45363d4a341d20,CFG731_7b1edd53e8bbad40,12,153,14
RFQ731-001518,V8_EXTRACTED,True,G731CA,CFG731_2cb814ee06486282,CFG731_b97ce0f180acf155,15,48,10
RFQ731-001535,V8_EXTRACTED,True,x731,CFG731_21cf39d47f0d98ac,CFG731_6f8c15548921e4c2,203,1549,11
RFQ731-001537,V8_EXTRACTED,True,x731,CFG731_da03b61dd1a0eef7,CFG731_59f86789e43d86f1,36,1549,15
RFQ731-001540,V8_EXTRACTED,True,x731,CFG731_93ba38caebb455ef,CFG731_3662a471d9ce3167,116,1549,15
RFQ731-001545,V8_EXTRACTED,True,x731,CFG731_584d4f5b54752e2e,CFG731_1f978c234895178c,80,1549,14
RFQ731-001546,V8_EXTRACTED,True,x731,CFG731_696639c1a9f714c1,CFG731_b4987f1c95e91d0d,200,1549,16
RFQ731-001550,V8_EXTRACTED,True,G731ST-LT,CFG731_23b68b2dd2793a5e,CFG731_d3e51804db148a52,28,153,11
RFQ731-001552,V8_EXTRACTED,True,x731,CFG731_5e50b9bcbfa0b051,CFG731_8c50542218db5cb0,13,1549,15
RFQ731-001559,V8_EXTRACTED,True,G731ST-HT,CFG731_b46f92852addf866,CFG731_c32627af59ba1526,23,151,11
RFQ731-001562,V8_EXTRACTED,True,x731,CFG731_e2e04c46506a7f9d,CFG731_e5a85c19cf4647dd,11,1549,13
RFQ731-001565,V8_EXTRACTED,True,x731,CFG731_7c78a4beb9b12eb2,CFG731_1f978c234895178c,63,1549,14
RFQ731-001570,V8_EXTRACTED,True,x731,CFG731_0064bc7bf2ed5868,CFG731_3b2a32abbf148ca1,464,1549,10
RFQ731-001580,V8_EXTRACTED,True,x731,CFG731_dc326dfb039445c4,CFG731_6e27958dc8215006,21,1549,15
RFQ731-001594,V8_EXTRACTED,True,G731ST-HT,CFG731_1060da033d1aaed1,CFG731_b30ceef5c5f902ca,12,151,11
RFQ731-001596,V8_EXTRACTED,True,x731,CFG731_8048d4394d2fbde3,CFG731_6f8c15548921e4c2,304,1549,10
RFQ731-001616,V8_EXTRACTED,True,x731,CFG731_aba447e5ca3ac7ba,CFG731_6f8c15548921e4c2,18,1549,11
RFQ731-001620,V8_EXTRACTED,True,x731,CFG731_8b9239fd1c516750,CFG731_2e57977cf2dd500a,250,1549,14
RFQ731-001623,V8_EXTRACTED,True,x731,CFG731_c585b182e5ecfc9a,CFG731_4eb28f7e77f7ba51,14,1549,12
RFQ731-001624,V8_EXTRACTED,True,x731,CFG731_5be5a82ac0b29989,CFG731_89772de94df83ba5,40,1549,13
RFQ731-001628,V8_EXTRACTED,True,x731,CFG731_399a488b9c799644,CFG731_d67b44eae58dfe59,57,1549,14
RFQ731-001634,V8_EXTRACTED,True,x731,CFG731_59f86789e43d86f1,CFG731_a41fe4e67e82e94f,33,1549,15
RFQ731-001635,V8_EXTRACTED,True,x731,CFG731_9fa436b39059149d,CFG731_7962ce0b7d875608,97,1549,13
RFQ731-001636,V8_EXTRACTED,True,x731,CFG731_618cb6c1c21feda4,CFG731_1f978c234895178c,12,1549,15
RFQ731-001640,V8_EXTRACTED,True,x731,CFG731_d4a9fe62acefba0d,CFG731_b4987f1c95e91d0d,26,1549,16
RFQ731-001642,V8_EXTRACTED,True,x731,CFG731_11a99741e1f7cce9,CFG731_8d07e19298d09d34,60,1549,15
RFQ731-001643,V8_EXTRACTED,True,x731,CFG731_7a941b9a49372410,CFG731_70b38ab75d3ca724,43,1549,15
RFQ731-001644,V8_EXTRACTED,True,x731,CFG731_584d4f5b54752e2e,CFG731_1f978c234895178c,71,1549,14
RFQ731-001645,V8_EXTRACTED,True,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_e7ac403b81e86f8f,39,151,12
RFQ731-001654,V8_EXTRACTED,True,x731,CFG731_9eee2266c8068ada,CFG731_70aa5a64b0803277,125,1549,16
RFQ731-001655,V8_EXTRACTED,True,x731,CFG731_5d2495d91e9fa868,CFG731_cb3a6f924677049e,15,1549,14
RFQ731-001660,V8_EXTRACTED,True,x731,CFG731_257fecba9143d12f,CFG731_c8308576aedaf2a4,130,1549,14
RFQ731-001668,V8_EXTRACTED,True,G731ST-HT,CFG731_cf4fb8862e2ab5fc,CFG731_7b2f69a7ca55041b,18,151,17
RFQ731-001673,V8_EXTRACTED,True,x731,CFG731_c9c2eeedbcdb5160,CFG731_618cb6c1c21feda4,14,1549,13
RFQ731-001676,V8_EXTRACTED,True,x731,CFG731_bb4f0886ba308d63,CFG731_be171d4bbfab2b66,153,1549,14
RFQ731-001677,V8_EXTRACTED,True,x731,CFG731_1147f9711c4bff84,CFG731_e1c54b5b080fabb2,129,1549,12
RFQ731-001683,V8_EXTRACTED,True,x731,CFG731_5f07d1fd22503872,CFG731_f1355b6f00fd7f67,71,1549,11
RFQ731-001685,V8_EXTRACTED,True,x731,CFG731_1b365e0951e7dea4,CFG731_31aa13473958d7d3,48,1549,16
RFQ731-001693,V8_EXTRACTED,True,x731,CFG731_09db81b4dee54f57,CFG731_75466cb810218a66,13,1549,12
RFQ731-001694,V8_EXTRACTED,True,x731,CFG731_77a90bfd81b5c2c1,CFG731_a4339f07d181d686,75,1549,16
RFQ731-001704,V8_EXTRACTED,True,G731ST-LT,CFG731_cc47430fac8438be,CFG731_49cd4cbef1081333,47,153,15
RFQ731-001707,V8_EXTRACTED,True,x731,CFG731_2e9ef53f42218763,CFG731_91e51485b56960b2,15,1549,12
RFQ731-001713,V8_EXTRACTED,True,G731ST-LT,CFG731_7994662aa688a3b5,CFG731_32b4b1ec4513af66,26,153,14
RFQ731-001715,V8_EXTRACTED,True,x731,CFG731_1642db5c21ada469,CFG731_63eea9420833169a,214,1549,15
RFQ731-001718,V8_EXTRACTED,True,G731ST-LT,CFG731_9ceb267c59e4f006,CFG731_49cd4cbef1081333,39,153,12
RFQ731-001719,V8_EXTRACTED,True,x731,CFG731_c670511258ae4a49,CFG731_ae4ea28b1eaeb3df,23,1549,11
RFQ731-001721,V8_EXTRACTED,True,x731,CFG731_9f5e30c041afd4b8,CFG731_05cf1a0209b4f9a8,15,1549,17
RFQ731-001728,V8_EXTRACTED,True,G731ST-HT,CFG731_fcf6a3b44d96735f,CFG731_e2d64e127f97296d,23,151,11
RFQ731-001729,V8_EXTRACTED,True,x731,CFG731_ceb13e5602925e38,CFG731_496bd7a964d6cd85,43,1549,14
RFQ731-001738,V8_EXTRACTED,True,x731,CFG731_b65f8c1aefa2a95b,CFG731_45106eaed87837a4,46,1549,15
RFQ731-001740,V8_EXTRACTED,True,x731,CFG731_186348c5f967a6f7,CFG731_70b38ab75d3ca724,69,1549,13
RFQ731-001744,V8_EXTRACTED,True,x731,CFG731_2a62b8cc0f0cd468,CFG731_c41fd04f9eea78e7,16,1549,10
RFQ731-001760,V8_EXTRACTED,True,x731,CFG731_70aa5a64b0803277,CFG731_70b38ab75d3ca724,27,1549,16
RFQ731-001763,V8_EXTRACTED,True,x731,CFG731_219ac3d01befd6d1,CFG731_da02526d254e2e35,12,1549,16
RFQ731-001769,V8_EXTRACTED,True,x731,CFG731_13c137be155b0bd9,CFG731_496bd7a964d6cd85,52,1549,15
RFQ731-001770,V8_EXTRACTED,True,x731,CFG731_a92ad5294d9187e9,CFG731_e1c54b5b080fabb2,14,1549,12
RFQ731-001778,V8_EXTRACTED,True,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,14,151,14
RFQ731-001789,V8_EXTRACTED,True,x731,CFG731_df5f598a914fb1cc,CFG731_c11c5ee5deff9a1e,87,1549,16
RFQ731-001795,V8_EXTRACTED,True,x731,CFG731_388928540067c900,CFG731_6bdadac99b2f7b39,18,1549,14
RFQ731-001807,V8_EXTRACTED,True,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_cc9ac35e4d9a1854,12,151,13
RFQ731-001821,V8_EXTRACTED,True,x731,CFG731_3e782f59368b40db,CFG731_782638eae748ba9a,11,1549,16
RFQ731-001822,V8_EXTRACTED,True,x731,CFG731_8af4adfbdf504482,CFG731_71dcda3a004aaa52,89,1549,14
RFQ731-001829,V8_EXTRACTED,True,x731,CFG731_a84a367ef61c4e59,CFG731_516629085c122a4e,18,1549,16
RFQ731-001830,V8_EXTRACTED,True,x731,CFG731_8a7a801f91254eeb,CFG731_c3481d11b658e1e9,16,1549,14
RFQ731-001833,V8_EXTRACTED,True,x731,CFG731_6513d2f5c85df9e4,CFG731_9be0c5ce20280448,35,1549,12
RFQ731-001834,V8_EXTRACTED,True,x731,CFG731_4e59e6fc4174afa3,CFG731_7962ce0b7d875608,56,1549,12
RFQ731-001835,V8_EXTRACTED,True,x731,CFG731_d3256527bf7fe65c,CFG731_5dd42015f6f61801,25,1549,16
RFQ731-001836,V8_EXTRACTED,True,x731,CFG731_7986bd8f29a06f04,CFG731_516629085c122a4e,16,1549,16
RFQ731-001845,V8_EXTRACTED,True,x731,CFG731_95e2d680672ff303,CFG731_073f991a6c9a4683,51,1549,14
RFQ731-001859,V8_EXTRACTED,True,x731,CFG731_4804eb7da7298ac9,CFG731_cb9d6c11077bd307,13,1549,12
RFQ731-001870,V8_EXTRACTED,True,G731CA,CFG731_4af82641f975d9aa,CFG731_0738cd529389f266,15,48,11
RFQ731-001872,V8_EXTRACTED,True,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,CFG731_996314000fcfec4b,17,153,16
RFQ731-001874,V8_EXTRACTED,True,x731,CFG731_eea9998b9f9a0bdb,CFG731_135ddf5639321fb6,16,1549,15
RFQ731-001879,V8_EXTRACTED,True,x731,CFG731_c0dc535399f71de8,CFG731_140a9819128d92da,16,1549,13
RFQ731-001884,V8_EXTRACTED,True,x731,CFG731_8a7a801f91254eeb,CFG731_241d60e6ef5278be,178,1549,11
RFQ731-001891,V8_EXTRACTED,True,x731,CFG731_ede0b25f5f83644d,CFG731_8c50542218db5cb0,91,1549,14
RFQ731-001909,V8_EXTRACTED,True,x731,CFG731_ae4ea28b1eaeb3df,CFG731_45cf7219dd66904b,22,1549,15
RFQ731-001913,V8_EXTRACTED,True,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_7b2f69a7ca55041b,14,151,13
RFQ731-001914,V8_EXTRACTED,True,x731,CFG731_cc50cacf788bd84a,CFG731_2e57977cf2dd500a,20,1549,14
RFQ731-001915,V8_EXTRACTED,True,x731,CFG731_d584b35cfce34cc7,CFG731_3a824c7e49bfd8f4,15,1549,15
RFQ731-001920,V8_EXTRACTED,True,x731,CFG731_c4d0e2da53e6a22c,CFG731_6bdadac99b2f7b39,24,1549,15
RFQ731-001926,V8_EXTRACTED,True,x731,CFG731_f8b0b03f1ea66d75,CFG731_844c64c49c2e5514,87,1549,14
RFQ731-001936,V8_EXTRACTED,True,x731,CFG731_4d7e108ea05eeb07,CFG731_8d07e19298d09d34,55,1549,11
RFQ731-001941,V8_EXTRACTED,True,x731,CFG731_1147f9711c4bff84,CFG731_6b5f6983490bc595,179,1549,14
RFQ731-001942,V8_EXTRACTED,True,x731,CFG731_aba447e5ca3ac7ba,CFG731_6f8c15548921e4c2,18,1549,12
RFQ731-001944,V8_EXTRACTED,True,x731,CFG731_fd10dd35c97df399,CFG731_e8e7b7513a5c9544,21,1549,15
RFQ731-001972,V8_EXTRACTED,True,x731,CFG731_bc06761f9c625643,CFG731_e80085d86d0bbfa9,55,1549,16
RFQ731-001989,V8_EXTRACTED,True,x731,CFG731_aa82c10f35e81f8d,CFG731_be171d4bbfab2b66,20,1549,15
RFQ731-001995,V8_EXTRACTED,True,G731CA,CFG731_495876b6233d3864,CFG731_b97ce0f180acf155,12,48,11
RFQ731-002001,V8_EXTRACTED,True,x731,CFG731_df5f598a914fb1cc,CFG731_28ac43a93658ad6b,81,1549,16
RFQ731-002003,V8_EXTRACTED,True,x731,CFG731_dcac95313091f4e3,CFG731_6f7a5cd92e9a022d,24,1549,15
RFQ731-002008,V8_EXTRACTED,True,x731,CFG731_c63da0cdbb0b3444,CFG731_05cf1a0209b4f9a8,106,1549,15
RFQ731-002014,V8_EXTRACTED,True,x731,CFG731_631dadb7c0c7adf5,CFG731_70a71b60723e910d,36,1549,13
RFQ731-002016,V8_EXTRACTED,True,x731,CFG731_4afe4cfa02474e97,CFG731_6b36d25fda044bf5,20,1549,13
RFQ731-002021,V8_EXTRACTED,True,x731,CFG731_db983e07a279051a,CFG731_241d60e6ef5278be,68,1549,13
RFQ731-002022,V8_EXTRACTED,True,G731ST-LT,CFG731_19bcffd0eb2806b8,CFG731_0029021d98da4557,32,153,14
RFQ731-002026,V8_EXTRACTED,True,x731,CFG731_1434e7eedafa69d1,CFG731_4a3529e56644911e,11,1549,14
RFQ731-002029,V8_EXTRACTED,True,x731,CFG731_54946322ece48230,CFG731_582d2e914f2f625b,33,1549,14
RFQ731-002030,V8_EXTRACTED,True,x731,CFG731_ca7e5884b195042a,CFG731_747411fe70ba8e8d,30,1549,12
RFQ731-002032,V8_EXTRACTED,True,G731CA,CFG731_4af82641f975d9aa,CFG731_0738cd529389f266,15,48,12
RFQ731-002033,V8_EXTRACTED,True,x731,CFG731_32a4bb12438a37ab,CFG731_0db950a4979d2c52,36,1549,18
RFQ731-002046,V8_EXTRACTED,True,G731ST-LT,CFG731_cc47430fac8438be,CFG731_0fdf5c36c9c41e69,25,153,15
