rfq_id,characteristic,internal_value,error_type
RFQ731-003335,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-004202,dataInterface,NN,TRUE_POSITIVE
RFQ731-000786,dataInterface,MT,TRUE_POSITIVE
RFQ731-003127,protectionArea,2,TRUE_POSITIVE
RFQ731-001672,explosionApproval,N,TRUE_POSITIVE
RFQ731-002858,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002877,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004457,explosionApproval,K,TRUE_POSITIVE
RFQ731-000718,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003642,explosionApproval,A,TRUE_POSITIVE
RFQ731-004534,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001237,protectionArea,N,TRUE_POSITIVE
RFQ731-002058,powerSupply,1,TRUE_POSITIVE
RFQ731-000220,characteristic,GP,TRUE_POSITIVE
RFQ731-003267,housing,ST,TRUE_POSITIVE
RFQ731-002204,certification,NN,TRUE_POSITIVE
RFQ731-000269,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004863,numberOfChannels,2,TRUE_POSITIVE
RFQ731-000439,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000915,characteristic,GP,TRUE_POSITIVE
RFQ731-000992,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-003783,protectionArea,2,TRUE_POSITIVE
RFQ731-000504,explosionApproval,K,TRUE_POSITIVE
RFQ731-004219,characteristic,ST,TRUE_POSITIVE
RFQ731-003459,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004156,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003298,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-003174,temperaturEingaenge,TT2,TRUE_POSITIVE
RFQ731-002999,protectionArea,2,TRUE_POSITIVE
RFQ731-000900,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002939,explosionApproval,K,TRUE_POSITIVE
RFQ731-000156,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000969,devCategory,G,TRUE_POSITIVE
RFQ731-002992,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002705,protectionArea,N,TRUE_POSITIVE
RFQ731-003927,dataInterface,NN,TRUE_POSITIVE
RFQ731-000833,devCategory,G,TRUE_POSITIVE
RFQ731-001352,devCategory,G,TRUE_POSITIVE
RFQ731-003089,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002796,powerSupply,4,TRUE_POSITIVE
RFQ731-002655,powerSupply,4,TRUE_POSITIVE
RFQ731-003405,housing,ST,TRUE_POSITIVE
RFQ731-004609,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003434,dataInterface,NN,TRUE_POSITIVE
RFQ731-004991,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003739,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-000246,customUserFluid,1,TRUE_POSITIVE
RFQ731-001090,protectionArea,2,TRUE_POSITIVE
RFQ731-002730,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000345,powerSupply,1,TRUE_POSITIVE
RFQ731-000171,powerSupply,1,TRUE_POSITIVE
RFQ731-000245,explosionApproval,A,TRUE_POSITIVE
RFQ731-004516,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004182,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000226,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-000885,devCategory,F,TRUE_POSITIVE
RFQ731-000600,protectionArea,N,TRUE_POSITIVE
RFQ731-003282,characteristic,ST,TRUE_POSITIVE
RFQ731-004477,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-000074,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004051,steamApplication,H,TRUE_POSITIVE
RFQ731-001319,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-002437,housing,ST,TRUE_POSITIVE
RFQ731-000985,devCategory,F,TRUE_POSITIVE
RFQ731-004306,powerSupply,1,TRUE_POSITIVE
RFQ731-003614,explosionApproval,A,TRUE_POSITIVE
RFQ731-000945,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001907,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004605,housing,ST,TRUE_POSITIVE
RFQ731-001834,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001968,certification,NN,TRUE_POSITIVE
RFQ731-003253,protectionArea,2,TRUE_POSITIVE
RFQ731-000059,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003159,powerSupply,1,TRUE_POSITIVE
RFQ731-002867,protectionArea,2,TRUE_POSITIVE
RFQ731-003650,certification,NN,TRUE_POSITIVE
RFQ731-002418,protectionArea,2,TRUE_POSITIVE
RFQ731-002564,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003029,devCategory,G,TRUE_POSITIVE
RFQ731-004636,devCategory,F,TRUE_POSITIVE
RFQ731-002652,protectionArea,2,TRUE_POSITIVE
RFQ731-002975,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004360,devCategory,G,TRUE_POSITIVE
RFQ731-004787,explosionApproval,A,TRUE_POSITIVE
RFQ731-003943,protectionArea,2,TRUE_POSITIVE
RFQ731-001299,dataInterface,NN,TRUE_POSITIVE
RFQ731-000090,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002023,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004340,devCategory,G,TRUE_POSITIVE
RFQ731-001935,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-004600,certification,NN,TRUE_POSITIVE
RFQ731-000170,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-000152,customUserFluid,1,TRUE_POSITIVE
RFQ731-002817,housing,ST,TRUE_POSITIVE
RFQ731-003553,certification,NN,TRUE_POSITIVE
RFQ731-000150,certification,NN,TRUE_POSITIVE
RFQ731-001136,characteristic,ST,TRUE_POSITIVE
RFQ731-001258,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000097,dataInterface,NN,TRUE_POSITIVE
RFQ731-000842,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003198,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-002273,characteristic,ST,TRUE_POSITIVE
RFQ731-004414,explosionApproval,F,TRUE_POSITIVE
RFQ731-004618,powerSupply,4,TRUE_POSITIVE
RFQ731-002294,protectionArea,2,TRUE_POSITIVE
RFQ731-004687,characteristic,GP,TRUE_POSITIVE
RFQ731-001799,devCategory,G,TRUE_POSITIVE
RFQ731-002085,protectionArea,2,TRUE_POSITIVE
RFQ731-003149,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003467,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-000130,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000995,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004601,certification,NN,TRUE_POSITIVE
RFQ731-001316,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001413,devCategory,F,TRUE_POSITIVE
RFQ731-000205,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001675,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-003276,customUserFluid,1,TRUE_POSITIVE
RFQ731-002209,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-002043,protectionArea,2,TRUE_POSITIVE
RFQ731-001072,explosionApproval,N,TRUE_POSITIVE
RFQ731-004064,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002826,customUserFluid,1,TRUE_POSITIVE
RFQ731-002032,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001979,housing,ST,TRUE_POSITIVE
RFQ731-001164,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-003121,housing,ST,TRUE_POSITIVE
RFQ731-001890,protectionArea,2,TRUE_POSITIVE
RFQ731-003833,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000241,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004630,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002349,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-002101,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-000886,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001018,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001603,protectionArea,2,TRUE_POSITIVE
RFQ731-000035,housing,ST,TRUE_POSITIVE
RFQ731-004310,housing,ST,TRUE_POSITIVE
RFQ731-003202,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001034,devCategory,F,TRUE_POSITIVE
RFQ731-002786,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000740,housing,ST,TRUE_POSITIVE
RFQ731-004150,protectionArea,2,TRUE_POSITIVE
RFQ731-002947,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000036,powerSupply,1,TRUE_POSITIVE
RFQ731-003993,powerSupply,4,TRUE_POSITIVE
RFQ731-001433,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001648,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002162,characteristic,CA,TRUE_POSITIVE
RFQ731-003885,powerSupply,1,TRUE_POSITIVE
RFQ731-004157,characteristic,GP,TRUE_POSITIVE
RFQ731-001773,numberOfChannels,2,TRUE_POSITIVE
RFQ731-002799,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000128,protectionArea,2,TRUE_POSITIVE
RFQ731-002432,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000595,certification,NN,TRUE_POSITIVE
RFQ731-001527,customUserFluid,1,TRUE_POSITIVE
RFQ731-002301,certification,NN,TRUE_POSITIVE
RFQ731-003474,explosionApproval,N,TRUE_POSITIVE
RFQ731-002902,explosionApproval,K,TRUE_POSITIVE
RFQ731-004459,characteristic,ST,TRUE_POSITIVE
RFQ731-001158,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001068,characteristic,GP,TRUE_POSITIVE
RFQ731-001843,protectionArea,2,TRUE_POSITIVE
RFQ731-002305,certification,NN,TRUE_POSITIVE
RFQ731-000359,certification,NN,TRUE_POSITIVE
RFQ731-004096,powerSupply,1,TRUE_POSITIVE
RFQ731-000232,certification,NN,TRUE_POSITIVE
RFQ731-002511,devCategory,F,TRUE_POSITIVE
RFQ731-001644,devCategory,G,TRUE_POSITIVE
RFQ731-002429,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003503,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004679,certification,NN,TRUE_POSITIVE
RFQ731-003483,powerSupply,1,TRUE_POSITIVE
RFQ731-003945,housing,ST,TRUE_POSITIVE
RFQ731-000390,powerSupply,1,TRUE_POSITIVE
RFQ731-001687,explosionApproval,N,TRUE_POSITIVE
RFQ731-004632,explosionApproval,A,TRUE_POSITIVE
RFQ731-004813,powerSupply,4,TRUE_POSITIVE
RFQ731-003139,certification,NN,TRUE_POSITIVE
RFQ731-002905,protectionArea,2,TRUE_POSITIVE
RFQ731-004535,protectionArea,2,TRUE_POSITIVE
RFQ731-004702,powerSupply,1,TRUE_POSITIVE
RFQ731-001651,housing,ST,TRUE_POSITIVE
RFQ731-001509,housing,ST,TRUE_POSITIVE
RFQ731-003889,characteristic,ST,TRUE_POSITIVE
RFQ731-000317,certification,NN,TRUE_POSITIVE
RFQ731-000945,explosionApproval,A,TRUE_POSITIVE
RFQ731-001302,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002006,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003535,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-002451,numberOfChannels,2,TRUE_POSITIVE
RFQ731-002885,housing,ST,TRUE_POSITIVE
RFQ731-000894,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001194,devCategory,F,TRUE_POSITIVE
RFQ731-001258,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003475,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002518,customUserFluid,1,TRUE_POSITIVE
RFQ731-001443,dataInterface,MT,TRUE_POSITIVE
RFQ731-004929,customUserFluid,1,TRUE_POSITIVE
RFQ731-004956,powerSupply,4,TRUE_POSITIVE
RFQ731-003897,certification,NN,TRUE_POSITIVE
RFQ731-001367,powerSupply,1,TRUE_POSITIVE
RFQ731-000980,numberOfChannels,2,TRUE_POSITIVE
RFQ731-003278,customUserFluid,1,TRUE_POSITIVE
RFQ731-003772,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004603,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-004881,numberOfChannels,2,TRUE_POSITIVE
RFQ731-003634,dataInterface,NN,TRUE_POSITIVE
RFQ731-001393,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002624,characteristic,GP,TRUE_POSITIVE
RFQ731-004078,devCategory,G,TRUE_POSITIVE
RFQ731-000761,powerSupply,4,TRUE_POSITIVE
RFQ731-004309,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002121,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003575,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004922,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001165,housing,ST,TRUE_POSITIVE
RFQ731-002930,housing,ST,TRUE_POSITIVE
RFQ731-003359,dataInterface,NN,TRUE_POSITIVE
RFQ731-004050,certification,NN,TRUE_POSITIVE
RFQ731-001144,devCategory,F,TRUE_POSITIVE
RFQ731-001755,powerSupply,1,TRUE_POSITIVE
RFQ731-003054,certification,NN,TRUE_POSITIVE
RFQ731-004852,certification,NN,TRUE_POSITIVE
RFQ731-003815,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001442,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000756,certification,NN,TRUE_POSITIVE
RFQ731-000631,characteristic,ST,TRUE_POSITIVE
RFQ731-003330,protectionArea,2,TRUE_POSITIVE
RFQ731-002890,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004387,powerSupply,4,TRUE_POSITIVE
RFQ731-003017,characteristic,ST,TRUE_POSITIVE
RFQ731-003833,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004951,dataInterface,NN,TRUE_POSITIVE
RFQ731-000775,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004601,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-000018,numberOfChannels,2,TRUE_POSITIVE
RFQ731-004136,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003374,dataInterface,NN,TRUE_POSITIVE
RFQ731-004359,customUserFluid,1,TRUE_POSITIVE
RFQ731-004607,numberOfChannels,2,TRUE_POSITIVE
RFQ731-001211,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001981,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000714,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003643,housing,ST,TRUE_POSITIVE
RFQ731-000760,devCategory,F,TRUE_POSITIVE
RFQ731-004044,numberOfChannels,2,TRUE_POSITIVE
RFQ731-004063,devCategory,G,TRUE_POSITIVE
RFQ731-004768,protectionArea,N,TRUE_POSITIVE
RFQ731-001280,certification,NN,TRUE_POSITIVE
RFQ731-000365,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-000924,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002344,protectionArea,N,TRUE_POSITIVE
RFQ731-003622,housing,ST,TRUE_POSITIVE
RFQ731-001412,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-002400,characteristic,ST,TRUE_POSITIVE
RFQ731-000261,customUserFluid,1,TRUE_POSITIVE
RFQ731-000049,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001494,certification,NN,TRUE_POSITIVE
RFQ731-002210,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003137,certification,NN,TRUE_POSITIVE
RFQ731-003926,dataInterface,NN,TRUE_POSITIVE
RFQ731-002650,devCategory,G,TRUE_POSITIVE
RFQ731-002608,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-000818,housing,ST,TRUE_POSITIVE
RFQ731-001802,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002741,explosionApproval,N,TRUE_POSITIVE
RFQ731-001000,numberOfChannels,2,TRUE_POSITIVE
RFQ731-003285,binaerOpenColl_MP,MP4,TRUE_POSITIVE
RFQ731-004365,customUserFluid,1,TRUE_POSITIVE
RFQ731-002389,explosionApproval,A,TRUE_POSITIVE
RFQ731-003404,powerSupply,1,TRUE_POSITIVE
RFQ731-004857,protectionArea,2,TRUE_POSITIVE
RFQ731-003301,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004326,powerSupply,1,TRUE_POSITIVE
RFQ731-000121,powerSupply,1,TRUE_POSITIVE
RFQ731-001832,explosionApproval,A,TRUE_POSITIVE
RFQ731-002503,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003913,housing,ST,TRUE_POSITIVE
RFQ731-004515,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-000212,explosionApproval,N,TRUE_POSITIVE
RFQ731-001805,powerSupply,1,TRUE_POSITIVE
RFQ731-001488,certification,NN,TRUE_POSITIVE
RFQ731-001866,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001558,certification,NN,TRUE_POSITIVE
RFQ731-000335,housing,ST,TRUE_POSITIVE
RFQ731-000053,explosionApproval,N,TRUE_POSITIVE
RFQ731-002873,devCategory,G,TRUE_POSITIVE
RFQ731-004132,powerSupply,1,TRUE_POSITIVE
RFQ731-001501,devCategory,F,TRUE_POSITIVE
RFQ731-002718,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004802,dataInterface,NN,TRUE_POSITIVE
RFQ731-003791,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000941,powerSupply,4,TRUE_POSITIVE
RFQ731-002809,devCategory,F,TRUE_POSITIVE
RFQ731-004578,housing,ST,TRUE_POSITIVE
RFQ731-002188,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001172,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001274,explosionApproval,K,TRUE_POSITIVE
RFQ731-004242,protectionArea,N,TRUE_POSITIVE
RFQ731-003823,powerSupply,1,TRUE_POSITIVE
RFQ731-002271,protectionArea,2,TRUE_POSITIVE
RFQ731-000668,characteristic,CA,TRUE_POSITIVE
RFQ731-003645,housing,ST,TRUE_POSITIVE
RFQ731-003881,steamApplication,H,TRUE_POSITIVE
RFQ731-000973,characteristic,GP,TRUE_POSITIVE
RFQ731-004323,devCategory,G,TRUE_POSITIVE
RFQ731-003526,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002155,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-003109,certification,NN,TRUE_POSITIVE
RFQ731-001893,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004533,certification,NN,TRUE_POSITIVE
RFQ731-004428,explosionApproval,F,TRUE_POSITIVE
RFQ731-000669,dataInterface,NN,TRUE_POSITIVE
RFQ731-004238,certification,NN,TRUE_POSITIVE
RFQ731-004441,devCategory,F,TRUE_POSITIVE
RFQ731-003726,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001349,certification,NN,TRUE_POSITIVE
RFQ731-002596,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003773,characteristic,CA,TRUE_POSITIVE
RFQ731-003960,housing,ST,TRUE_POSITIVE
RFQ731-002033,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003416,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004583,characteristic,GP,TRUE_POSITIVE
RFQ731-001181,powerSupply,4,TRUE_POSITIVE
RFQ731-001337,dataInterface,NN,TRUE_POSITIVE
RFQ731-000886,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-002279,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-003247,housing,ST,TRUE_POSITIVE
RFQ731-001945,protectionArea,2,TRUE_POSITIVE
RFQ731-001958,dataInterface,NN,TRUE_POSITIVE
RFQ731-002173,housing,ST,TRUE_POSITIVE
RFQ731-004012,housing,ST,TRUE_POSITIVE
RFQ731-000405,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004223,devCategory,F,TRUE_POSITIVE
RFQ731-003221,protectionArea,2,TRUE_POSITIVE
RFQ731-000333,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004159,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-004731,characteristic,ST,TRUE_POSITIVE
RFQ731-002008,devCategory,G,TRUE_POSITIVE
RFQ731-000046,certification,NN,TRUE_POSITIVE
RFQ731-003425,characteristic,GP,TRUE_POSITIVE
RFQ731-002932,characteristic,GP,TRUE_POSITIVE
RFQ731-003482,devCategory,G,TRUE_POSITIVE
RFQ731-004754,certification,NN,TRUE_POSITIVE
RFQ731-000520,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-002585,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-000273,powerSupply,4,TRUE_POSITIVE
RFQ731-000277,protectionArea,2,TRUE_POSITIVE
RFQ731-003353,powerSupply,1,TRUE_POSITIVE
RFQ731-003875,dataInterface,NN,TRUE_POSITIVE
RFQ731-001584,devCategory,G,TRUE_POSITIVE
RFQ731-002193,characteristic,GP,TRUE_POSITIVE
RFQ731-003310,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002719,dataInterface,NN,TRUE_POSITIVE
RFQ731-002280,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000477,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004375,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-003996,devCategory,F,TRUE_POSITIVE
RFQ731-004457,dataInterface,NN,TRUE_POSITIVE
RFQ731-002399,housing,ST,TRUE_POSITIVE
RFQ731-002994,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-003140,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001917,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001472,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001473,certification,NN,TRUE_POSITIVE
RFQ731-002962,dataInterface,NN,TRUE_POSITIVE
RFQ731-000344,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003975,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001863,steamApplication,H,TRUE_POSITIVE
RFQ731-002621,explosionApproval,N,TRUE_POSITIVE
RFQ731-003259,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004602,housing,ST,TRUE_POSITIVE
RFQ731-003789,characteristic,WD,TRUE_POSITIVE
RFQ731-000137,devCategory,F,TRUE_POSITIVE
RFQ731-000910,explosionApproval,F,TRUE_POSITIVE
RFQ731-001966,housing,ST,TRUE_POSITIVE
RFQ731-000286,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003458,powerSupply,4,TRUE_POSITIVE
RFQ731-003784,devCategory,G,TRUE_POSITIVE
RFQ731-002321,powerSupply,1,TRUE_POSITIVE
RFQ731-004791,explosionApproval,N,TRUE_POSITIVE
RFQ731-001471,powerSupply,1,TRUE_POSITIVE
RFQ731-001183,protectionArea,2,TRUE_POSITIVE
RFQ731-001926,housing,ST,TRUE_POSITIVE
RFQ731-003988,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000738,protectionArea,2,TRUE_POSITIVE
RFQ731-003129,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-003948,powerSupply,4,TRUE_POSITIVE
RFQ731-004624,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004112,certification,NN,TRUE_POSITIVE
RFQ731-001522,devCategory,G,TRUE_POSITIVE
RFQ731-002988,devCategory,F,TRUE_POSITIVE
RFQ731-002772,explosionApproval,K,TRUE_POSITIVE
RFQ731-003370,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004225,explosionApproval,A,TRUE_POSITIVE
RFQ731-003443,explosionApproval,N,TRUE_POSITIVE
RFQ731-002014,characteristic,GP,TRUE_POSITIVE
RFQ731-001267,certification,NN,TRUE_POSITIVE
RFQ731-003652,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-003606,devCategory,G,TRUE_POSITIVE
RFQ731-001673,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004572,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003944,explosionApproval,F,TRUE_POSITIVE
RFQ731-004668,characteristic,GP,TRUE_POSITIVE
RFQ731-002299,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000906,certification,NN,TRUE_POSITIVE
RFQ731-002571,powerSupply,4,TRUE_POSITIVE
RFQ731-003243,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-002138,protectionArea,N,TRUE_POSITIVE
RFQ731-000856,steamApplication,H,TRUE_POSITIVE
RFQ731-001600,customUserFluid,1,TRUE_POSITIVE
RFQ731-000291,certification,NN,TRUE_POSITIVE
RFQ731-003297,devCategory,G,TRUE_POSITIVE
RFQ731-004579,explosionApproval,A,TRUE_POSITIVE
RFQ731-001951,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003989,protectionArea,2,TRUE_POSITIVE
RFQ731-001110,protectionArea,2,TRUE_POSITIVE
RFQ731-001389,characteristic,ST,TRUE_POSITIVE
RFQ731-001881,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002082,certification,NN,TRUE_POSITIVE
RFQ731-002778,housing,ST,TRUE_POSITIVE
RFQ731-004109,certification,NN,TRUE_POSITIVE
RFQ731-004179,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000915,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002914,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004355,powerSupply,1,TRUE_POSITIVE
RFQ731-003923,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003434,devCategory,F,TRUE_POSITIVE
RFQ731-000529,dataInterface,NN,TRUE_POSITIVE
RFQ731-001746,characteristic,WD,TRUE_POSITIVE
RFQ731-000285,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002936,explosionApproval,N,TRUE_POSITIVE
RFQ731-001369,explosionApproval,K,TRUE_POSITIVE
RFQ731-001577,customUserFluid,1,TRUE_POSITIVE
RFQ731-000058,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001236,characteristic,WD,TRUE_POSITIVE
RFQ731-002073,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-004352,characteristic,GP,TRUE_POSITIVE
RFQ731-002138,steamApplication,H,TRUE_POSITIVE
RFQ731-001776,certification,CN,TRUE_POSITIVE
RFQ731-001261,housing,ST,TRUE_POSITIVE
RFQ731-004850,characteristic,GP,TRUE_POSITIVE
RFQ731-001122,certification,NN,TRUE_POSITIVE
RFQ731-000509,certification,CN,TRUE_POSITIVE
RFQ731-002391,powerSupply,1,TRUE_POSITIVE
RFQ731-002255,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001499,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003599,customUserFluid,1,TRUE_POSITIVE
RFQ731-001636,dataInterface,NN,TRUE_POSITIVE
RFQ731-000980,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001928,characteristic,ST,TRUE_POSITIVE
RFQ731-002594,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000597,characteristic,GP,TRUE_POSITIVE
RFQ731-004881,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000182,certification,NN,TRUE_POSITIVE
RFQ731-002259,housing,ST,TRUE_POSITIVE
RFQ731-001112,characteristic,GP,TRUE_POSITIVE
RFQ731-002437,protectionArea,2,TRUE_POSITIVE
