rfq_id,mode,package_aware,target_package,recommended_configuration_id,true_configuration_id,true_rank,error_type,top_score,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance
RFQ731-000142,V8_EXTRACTED,False,x731,CFG731_e3b7a52ea0694eb1,CFG731_e3b7a52ea0694eb1,1.0,CORRECT_TOP1,106.95762482066,8,0,4,2,2.8
RFQ731-000143,V8_EXTRACTED,False,x731,CFG731_5e037d5a44e366b4,CFG731_8e5ce09a779d2284,44.0,TRUE_BEYOND_TOP10,146.70707779620994,13,0,1,0,0.0
RFQ731-000144,V8_EXTRACTED,False,x731,CFG731_2683cf7e09782f5e,CFG731_2683cf7e09782f5e,1.0,CORRECT_TOP1,132.53867288079869,10,0,6,2,2.9000000000000004
RFQ731-000145,V8_EXTRACTED,False,x731,CFG731_1cbb464ec15ba84f,CFG731_1d294b2de760852b,35.0,TRUE_BEYOND_TOP10,115.34369185078911,7,0,7,1,1.2
RFQ731-000146,V8_EXTRACTED,False,x731,CFG731_ebb861c404a79d91,CFG731_fd10dd35c97df399,6.0,TRUE_IN_TOP10,128.83927374461982,9,0,5,2,2.5
RFQ731-000147,V8_EXTRACTED,False,x731,CFG731_96c2ea74f0083869,CFG731_b83ac25dbd4e47ee,41.0,TRUE_BEYOND_TOP10,141.64891864687948,10,0,5,0,0.0
RFQ731-000148,V8_EXTRACTED,False,x731,CFG731_1243cfc726284db9,CFG731_1b8054cb5a92e4fa,44.0,TRUE_BEYOND_TOP10,95.2362263017097,8,0,4,2,2.9000000000000004
RFQ731-000149,V8_EXTRACTED,False,x731,CFG731_88a813121973f952,CFG731_88a813121973f952,1.0,CORRECT_TOP1,136.53570894308945,11,0,4,2,2.9000000000000004
RFQ731-000150,V8_EXTRACTED,False,x731,CFG731_1a94d4f54519245f,CFG731_ef02695e374fc418,35.0,TRUE_BEYOND_TOP10,145.97351596126256,11,0,3,0,0.0
RFQ731-000151,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,1.0,CORRECT_TOP1,122.8591366571019,9,0,3,0,0.0
RFQ731-000152,V8_EXTRACTED,False,x731,CFG731_fd3397424975992e,CFG731_bd51fba2aacb1a3c,14.0,TRUE_BEYOND_TOP10,91.47311196197992,5,0,8,1,1.2
RFQ731-000153,V8_EXTRACTED,False,x731,CFG731_1af3f9470bd904d5,CFG731_0fbee36816b7af98,2.0,TRUE_IN_TOP3,150.92509478120522,12,0,3,2,2.8
RFQ731-000154,V8_EXTRACTED,False,G731CA,CFG731_2cb814ee06486282,CFG731_24b3128196e55c23,17.0,TRUE_BEYOND_TOP10,116.37556241032999,9,0,2,0,0.0
RFQ731-000155,V8_EXTRACTED,False,G731ST-LT,CFG731_750dd83a06ba43cb,CFG731_00533f723f7496de,218.0,TRUE_BEYOND_TOP10,114.58443436154951,9,0,4,2,1.4
RFQ731-000156,V8_EXTRACTED,False,x731,CFG731_91e51485b56960b2,CFG731_91e51485b56960b2,1.0,CORRECT_TOP1,132.4049936110115,10,0,6,2,2.9000000000000004
RFQ731-000157,V8_EXTRACTED,False,x731,CFG731_4fe142d593643ab8,CFG731_97c654bf006e698e,4.0,TRUE_IN_TOP5,108.42287096730036,7,0,6,0,0.0
RFQ731-000158,V8_EXTRACTED,False,x731,CFG731_f2b81de0fc70d489,CFG731_695e540255cc94da,8.0,TRUE_IN_TOP10,116.83055236728839,9,0,3,1,0.0
RFQ731-000159,V8_EXTRACTED,False,x731,CFG731_a4339f07d181d686,CFG731_fa6b5a7df55858c0,2.0,TRUE_IN_TOP3,126.2395281125685,9,0,5,2,2.8
RFQ731-000160,V8_EXTRACTED,False,x731,CFG731_a6d4830ed3aa2681,CFG731_5331dc313830f4cb,14.0,TRUE_BEYOND_TOP10,124.11090255858443,9,0,6,2,2.9000000000000004
RFQ731-000161,V8_EXTRACTED,False,x731,CFG731_57b3b3a6958ee330,CFG731_e201a8a6e4588b00,13.0,TRUE_BEYOND_TOP10,111.80595278126496,9,0,3,1,1.5
RFQ731-000162,V8_EXTRACTED,False,x731,CFG731_5dd42015f6f61801,CFG731_65da22cd215fbcf6,73.0,TRUE_BEYOND_TOP10,140.8049583221246,10,0,7,2,1.6
RFQ731-000163,V8_EXTRACTED,False,G731ST-LT,CFG731_5be9d749d8317fd3,CFG731_49cd4cbef1081333,50.0,TRUE_BEYOND_TOP10,146.30779486489718,12,0,1,1,1.6
RFQ731-000164,V8_EXTRACTED,False,x731,CFG731_9c182e1af1606c9d,CFG731_9c182e1af1606c9d,1.0,CORRECT_TOP1,119.41886585365855,9,0,4,1,0.0
RFQ731-000165,V8_EXTRACTED,False,G731ST-HT,CFG731_7cc9f85131c775cb,CFG731_00e033bb831be6d5,137.0,TRUE_BEYOND_TOP10,74.65462524151125,4,0,8,2,1.6
RFQ731-000166,V8_EXTRACTED,False,x731,CFG731_3352d611bcf09d74,CFG731_d0bd848c8f934b33,111.0,TRUE_BEYOND_TOP10,108.66055430266618,9,0,3,1,1.2
RFQ731-000167,V8_EXTRACTED,False,x731,CFG731_16bd4e059b8168a9,CFG731_c41fd04f9eea78e7,2.0,TRUE_IN_TOP3,113.8759540889527,6,0,7,0,0.0
RFQ731-000168,V8_EXTRACTED,False,x731,CFG731_dca3d8725270dd93,CFG731_6b36d25fda044bf5,3.0,TRUE_IN_TOP3,160.2780900959469,12,0,3,0,0.0
RFQ731-000169,V8_EXTRACTED,False,G731ST-HT,CFG731_b3ed2928d6d65710,CFG731_b3ed2928d6d65710,1.0,CORRECT_TOP1,137.3427767814443,11,0,2,0,0.0
RFQ731-000170,V8_EXTRACTED,False,F731WD_SingleChannel,CFG731_e98d2be876599c40,CFG731_e98d2be876599c40,1.0,CORRECT_TOP1,99.4699793758967,8,0,3,2,3.2
RFQ731-000171,V8_EXTRACTED,False,F731PW,CFG731_b265e25b7baf721d,CFG731_956456fc074ebc5a,15.0,TRUE_BEYOND_TOP10,79.00401829268294,7,0,2,1,1.6
RFQ731-000172,V8_EXTRACTED,False,x731,CFG731_d47fa87df22e968e,CFG731_9d1ffcce07240574,35.0,TRUE_BEYOND_TOP10,146.0900700143472,10,0,5,1,1.3
RFQ731-000173,V8_EXTRACTED,False,G731ST-HT,CFG731_1b33a9ed446bc0fd,CFG731_1b33a9ed446bc0fd,1.0,CORRECT_TOP1,93.53638432568151,8,0,1,0,0.0
RFQ731-000174,V8_EXTRACTED,False,x731,CFG731_d05c8278d6301e9d,CFG731_d05c8278d6301e9d,1.0,CORRECT_TOP1,117.39025772357725,9,0,4,2,2.5
RFQ731-000175,V8_EXTRACTED,False,G731ST-LT,CFG731_9b48d8977da96686,CFG731_0fdf5c36c9c41e69,5.0,TRUE_IN_TOP5,149.60351626016262,12,0,2,1,1.6
RFQ731-000176,V8_EXTRACTED,False,G731ST-HT,CFG731_2a989bd6dba74d9f,CFG731_84b16be5aab3bf9b,50.0,TRUE_BEYOND_TOP10,136.88748700532042,10,0,4,0,0.0
RFQ731-000177,V8_EXTRACTED,False,x731,CFG731_4e6e53642a913f1a,CFG731_4e6e53642a913f1a,1.0,CORRECT_TOP1,77.22818998087041,4,0,6,0,0.0
RFQ731-000178,V8_EXTRACTED,False,x731,CFG731_cccd499c66b31e99,CFG731_cccd499c66b31e99,1.0,CORRECT_TOP1,156.2786967957915,12,0,3,1,1.2
RFQ731-000179,V8_EXTRACTED,False,x731,CFG731_eb61aaa216c2435b,CFG731_fd7b09f495a568bc,,TRUE_UNRANKED,95.60337189143951,6,0,6,1,1.6
RFQ731-000180,V8_EXTRACTED,False,G731ST-LT,CFG731_7ea8c51038ca5bfd,CFG731_75db38d1df65a8f3,,TRUE_UNRANKED,101.45679561214732,7,0,5,1,1.4
RFQ731-000181,V8_EXTRACTED,False,x731,CFG731_5be5a82ac0b29989,CFG731_5be5a82ac0b29989,1.0,CORRECT_TOP1,97.63204472740317,8,0,2,2,2.5
RFQ731-000182,V8_EXTRACTED,False,x731,CFG731_7c35d25e0c12df82,CFG731_7c35d25e0c12df82,1.0,CORRECT_TOP1,136.95521169296987,10,0,5,1,1.3
RFQ731-000183,V8_EXTRACTED,False,x731,CFG731_d4a9fe62acefba0d,CFG731_db395082b1a3b8ac,79.0,TRUE_BEYOND_TOP10,112.73975216403636,7,0,7,1,1.3
RFQ731-000184,V8_EXTRACTED,False,x731,CFG731_23aa00a5306a83b2,CFG731_9cedc4ecc45a4b46,73.0,TRUE_BEYOND_TOP10,106.26033445794478,8,0,4,0,0.0
RFQ731-000185,V8_EXTRACTED,False,x731,CFG731_cbcc0cf44cde6b53,CFG731_cbcc0cf44cde6b53,1.0,CORRECT_TOP1,137.48962528963418,11,0,3,1,1.3
RFQ731-000186,V8_EXTRACTED,False,x731,CFG731_d5d49996cad115b3,CFG731_0ef26d136a7182e8,35.0,TRUE_BEYOND_TOP10,114.98784791965568,8,0,5,1,1.2
RFQ731-000187,V8_EXTRACTED,False,x731,CFG731_56f0dbd067fcbe02,CFG731_56f0dbd067fcbe02,1.0,CORRECT_TOP1,92.97624689143949,7,0,5,2,1.6
RFQ731-000188,V8_EXTRACTED,False,x731,CFG731_e4ddd81afd5c20d9,CFG731_a1cadf8c4a6793ba,137.0,TRUE_BEYOND_TOP10,119.94103933285511,9,0,4,0,0.0
RFQ731-000189,V8_EXTRACTED,False,F731PW,CFG731_b265e25b7baf721d,CFG731_956456fc074ebc5a,11.0,TRUE_BEYOND_TOP10,76.2098173852224,6,0,3,1,1.6
RFQ731-000190,V8_EXTRACTED,False,G731CA,CFG731_495876b6233d3864,CFG731_d2a75fda6f761c1b,8.0,TRUE_IN_TOP10,145.85797752271637,12,0,1,1,1.4
RFQ731-000191,V8_EXTRACTED,False,x731,CFG731_b1196e0942d6104e,CFG731_b1196e0942d6104e,1.0,CORRECT_TOP1,129.4351569225251,10,0,2,1,0.0
RFQ731-000192,V8_EXTRACTED,False,G731CA,CFG731_d97c333965654bd3,CFG731_d97c333965654bd3,1.0,CORRECT_TOP1,91.84871357245339,7,0,4,1,1.3
RFQ731-000193,V8_EXTRACTED,False,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_9e44a82e6c1db982,1.0,CORRECT_TOP1,125.33207077953132,11,0,1,2,1.6
RFQ731-000194,V8_EXTRACTED,False,x731,CFG731_1490cd30a236283e,CFG731_1490cd30a236283e,1.0,CORRECT_TOP1,120.08372783357248,9,0,4,1,1.3
RFQ731-000195,V8_EXTRACTED,False,x731,CFG731_3ac187941df4fdac,CFG731_75b93da9dd9b0316,3.0,TRUE_IN_TOP3,115.65273287302729,8,0,4,0,0.0
RFQ731-000196,V8_EXTRACTED,False,x731,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,1.0,CORRECT_TOP1,127.52545301291248,10,0,2,0,0.0
RFQ731-000197,V8_EXTRACTED,False,x731,CFG731_59f73311cf3c5679,CFG731_59f73311cf3c5679,1.0,CORRECT_TOP1,150.95839670014348,11,0,4,1,1.3
RFQ731-000198,V8_EXTRACTED,False,x731,CFG731_8c50542218db5cb0,CFG731_8c50542218db5cb0,1.0,CORRECT_TOP1,174.42800827953135,14,0,1,2,2.8
RFQ731-000199,V8_EXTRACTED,False,G731ST-LT,CFG731_986bac7252cc57eb,CFG731_da6b811731deb07d,16.0,TRUE_BEYOND_TOP10,126.0799429698709,11,0,0,0,0.0
RFQ731-000200,V8_EXTRACTED,False,x731,CFG731_140a9819128d92da,CFG731_140a9819128d92da,1.0,CORRECT_TOP1,133.2826829268293,10,0,4,1,1.5
RFQ731-000201,V8_EXTRACTED,False,x731,CFG731_a4b44df449e9d78d,CFG731_a4b44df449e9d78d,1.0,CORRECT_TOP1,151.8808644189383,11,0,4,0,0.0
RFQ731-000202,V8_EXTRACTED,False,x731,CFG731_b74fb5418dad3b38,CFG731_7f6c0412b6d497fb,62.0,TRUE_BEYOND_TOP10,132.9567859108979,10,0,5,1,1.6
RFQ731-000203,V8_EXTRACTED,False,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_e489ae1a5426e276,1.0,CORRECT_TOP1,125.14788109756098,10,0,4,2,1.6
RFQ731-000204,V8_EXTRACTED,False,F731TE,CFG731_344778a042931752,CFG731_344778a042931752,1.0,CORRECT_TOP1,86.04140590626496,8,0,1,2,3.2
RFQ731-000205,V8_EXTRACTED,False,x731,CFG731_038a2660d5cee54f,CFG731_038a2660d5cee54f,1.0,CORRECT_TOP1,145.34078451727643,11,0,3,1,1.5
RFQ731-000206,V8_EXTRACTED,False,x731,CFG731_6e096e946540ab4e,CFG731_6e096e946540ab4e,1.0,CORRECT_TOP1,155.46807573006336,11,0,5,0,0.0
RFQ731-000207,V8_EXTRACTED,False,F731TE,CFG731_07fb816f7dc25bc8,CFG731_8b8ba7e2341f1295,197.0,TRUE_BEYOND_TOP10,105.54111256814925,8,0,3,1,0.0
RFQ731-000208,V8_EXTRACTED,False,F731PW,CFG731_f287b32480efae51,CFG731_92efd7a3c43da152,,TRUE_UNRANKED,73.09301339072215,6,0,4,2,1.6
RFQ731-000209,V8_EXTRACTED,False,x731,CFG731_de6efef3a5b620bb,CFG731_23aa00a5306a83b2,23.0,TRUE_BEYOND_TOP10,138.42214208034434,10,0,4,1,1.2
RFQ731-000210,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,1.0,CORRECT_TOP1,75.32128843854616,6,0,5,3,4.5
RFQ731-000211,V8_EXTRACTED,False,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_ee8e327bbb737abf,1.0,CORRECT_TOP1,88.31924198947873,9,0,0,2,2.9
RFQ731-000212,V8_EXTRACTED,False,x731,CFG731_09db81b4dee54f57,CFG731_09db81b4dee54f57,1.0,CORRECT_TOP1,119.6449313055954,8,0,4,0,0.0
RFQ731-000213,V8_EXTRACTED,False,x731,CFG731_c42374cc9dea3494,CFG731_c42374cc9dea3494,1.0,CORRECT_TOP1,104.75690892515544,7,0,6,2,2.8
RFQ731-000214,V8_EXTRACTED,False,G731CA,CFG731_2aca30183aab25a9,CFG731_b97ce0f180acf155,13.0,TRUE_BEYOND_TOP10,126.44019900765187,9,0,4,1,1.4
RFQ731-000215,V8_EXTRACTED,False,G731CA,CFG731_164591062a2b3589,CFG731_5bfe9492c76587ec,9.0,TRUE_IN_TOP10,114.61553259206123,10,0,2,2,2.9000000000000004
RFQ731-000216,V8_EXTRACTED,False,x731,CFG731_f7e6eb169c92689f,CFG731_da5f98932a1c6afd,32.0,TRUE_BEYOND_TOP10,128.33682358171927,9,0,5,0,0.0
RFQ731-000217,V8_EXTRACTED,False,F731PW,CFG731_b1531976c0d80b4a,CFG731_92efd7a3c43da152,,TRUE_UNRANKED,76.46221951219513,5,0,6,1,1.6
RFQ731-000218,V8_EXTRACTED,False,x731,CFG731_ef7dc9987c0ff289,CFG731_ef7dc9987c0ff289,1.0,CORRECT_TOP1,115.26876901004307,8,0,5,0,0.0
RFQ731-000219,V8_EXTRACTED,False,F731TE,CFG731_0c3b33750ffab3ac,CFG731_b27467571d893d92,19.0,TRUE_BEYOND_TOP10,94.57225448350073,7,0,2,0,0.0
RFQ731-000220,V8_EXTRACTED,False,x731,CFG731_6e27958dc8215006,CFG731_6e27958dc8215006,1.0,CORRECT_TOP1,163.6789014227642,12,0,3,1,1.5
RFQ731-000221,V8_EXTRACTED,False,F731TE,CFG731_ec26805bdf93259f,CFG731_d8c69b7395beabbb,7.0,TRUE_IN_TOP10,115.44772507173603,9,0,1,1,1.8
RFQ731-000222,V8_EXTRACTED,False,x731,CFG731_7ffc09802c7b60bf,CFG731_917fc613cc9bf56a,36.0,TRUE_BEYOND_TOP10,150.63673278335725,12,0,3,1,0.0
RFQ731-000223,V8_EXTRACTED,False,G731ST-HT,CFG731_076cad91966d4c34,CFG731_fcc72e9951376cf3,26.0,TRUE_BEYOND_TOP10,114.6525354271282,7,0,7,0,0.0
RFQ731-000224,V8_EXTRACTED,False,x731,CFG731_8c429238b2628537,CFG731_192157d53112de14,103.0,TRUE_BEYOND_TOP10,132.65800986370158,9,0,5,0,0.0
RFQ731-000225,V8_EXTRACTED,False,F731TE,CFG731_344778a042931752,CFG731_344778a042931752,1.0,CORRECT_TOP1,81.3409680176949,7,0,2,2,3.2
RFQ731-000226,V8_EXTRACTED,False,x731,CFG731_214b093bf98ca9ef,CFG731_48a4e554ffcf39e6,77.0,TRUE_BEYOND_TOP10,125.20128515811815,9,0,5,2,3.1
RFQ731-000227,V8_EXTRACTED,False,x731,CFG731_6e791fbe7ba5db5e,CFG731_9a5bfa9148a9b604,107.0,TRUE_BEYOND_TOP10,112.72170444763273,7,0,5,0,0.0
RFQ731-000228,V8_EXTRACTED,False,G731ST-LT,CFG731_9548d55d92816998,CFG731_49cd4cbef1081333,132.0,TRUE_BEYOND_TOP10,117.6188317790531,8,0,4,0,0.0
RFQ731-000229,V8_EXTRACTED,False,G731ST-LT,CFG731_2c30adc3f721a104,CFG731_cc64ce3eaedacb17,159.0,TRUE_BEYOND_TOP10,120.83000048063128,9,0,4,1,0.0
RFQ731-000230,V8_EXTRACTED,False,G731CA,CFG731_0738cd529389f266,CFG731_0738cd529389f266,1.0,CORRECT_TOP1,142.13575968436152,12,0,1,1,1.4
RFQ731-000231,V8_EXTRACTED,False,x731,CFG731_04d60387371e1885,CFG731_8e2d07b105a096f1,3.0,TRUE_IN_TOP3,136.7232783795134,11,0,4,2,1.6
RFQ731-000232,V8_EXTRACTED,False,G731ST-HT,CFG731_d03860c1f327a8d1,CFG731_b5710e5f11e2cbc2,52.0,TRUE_BEYOND_TOP10,113.46950217150888,9,0,4,2,2.8
RFQ731-000233,V8_EXTRACTED,False,x731,CFG731_f9b0b8723f7e8c60,CFG731_f9b0b8723f7e8c60,1.0,CORRECT_TOP1,127.67729233171927,10,0,4,2,2.9000000000000004
RFQ731-000234,V8_EXTRACTED,False,x731,CFG731_8d2c10e2688ee31d,CFG731_31c4aded40f9387f,2.0,TRUE_IN_TOP3,141.10307177905307,10,0,4,0,0.0
RFQ731-000235,V8_EXTRACTED,False,G731ST-LT,CFG731_50a4a25852666336,CFG731_50a4a25852666336,1.0,CORRECT_TOP1,135.46040530846486,9,0,5,0,0.0
RFQ731-000236,V8_EXTRACTED,False,G731CA,CFG731_24b3128196e55c23,CFG731_691a8f2ff165671d,15.0,TRUE_BEYOND_TOP10,117.70114974892398,9,0,2,0,0.0
RFQ731-000237,V8_EXTRACTED,False,x731,CFG731_bd00839e452c6958,CFG731_bd00839e452c6958,1.0,CORRECT_TOP1,139.40834827833572,11,0,2,0,0.0
RFQ731-000238,V8_EXTRACTED,False,x731,CFG731_27a6a5d76bec9515,CFG731_8153d67c519453a2,52.0,TRUE_BEYOND_TOP10,105.11995338354853,5,0,10,1,1.6
RFQ731-000239,V8_EXTRACTED,False,G731ST-LT,CFG731_613ed23f00a94a96,CFG731_613ed23f00a94a96,1.0,CORRECT_TOP1,129.00131396461023,9,0,5,1,1.6
RFQ731-000240,V8_EXTRACTED,False,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,1.0,CORRECT_TOP1,134.05302427068392,10,0,3,0,0.0
RFQ731-000241,V8_EXTRACTED,False,x731,CFG731_b54844b4c5cc208b,CFG731_c821f5044ae6d2ab,43.0,TRUE_BEYOND_TOP10,135.42490865614536,10,0,4,1,1.6
RFQ731-000242,V8_EXTRACTED,False,x731,CFG731_7afa5501026394f9,CFG731_7afa5501026394f9,1.0,CORRECT_TOP1,101.50453479196558,8,0,3,1,1.3
RFQ731-000243,V8_EXTRACTED,False,x731,CFG731_e8f6cbe0006a0957,CFG731_608c0251ef380592,6.0,TRUE_IN_TOP10,113.65036574157105,9,0,3,2,2.7
RFQ731-000244,V8_EXTRACTED,False,x731,CFG731_6d2ac57f5a8786db,CFG731_5a14e01af9745dda,7.0,TRUE_IN_TOP10,108.82637264377095,9,0,3,1,1.2
RFQ731-000245,V8_EXTRACTED,False,G731CA,CFG731_52d6df1869142d7d,CFG731_f235f4dd7693c885,70.0,TRUE_BEYOND_TOP10,114.6618493543759,8,0,4,1,1.0
RFQ731-000246,V8_EXTRACTED,False,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_4772bedc40328ae2,101.0,TRUE_BEYOND_TOP10,110.06494565279772,7,0,5,0,0.0
RFQ731-000247,V8_EXTRACTED,False,G731ST-HT,CFG731_a8031a74f6d1710d,CFG731_86a2340212c01d2a,196.0,TRUE_BEYOND_TOP10,111.78468005738883,8,0,4,1,1.5
RFQ731-000248,V8_EXTRACTED,False,x731,CFG731_3ab6d9037260e8b1,CFG731_25c733523f45b8a2,24.0,TRUE_BEYOND_TOP10,128.73148912003828,10,0,4,1,0.0
RFQ731-000249,V8_EXTRACTED,False,x731,CFG731_edd62f5541be2bb0,CFG731_edd62f5541be2bb0,1.0,CORRECT_TOP1,117.65931151362987,9,0,4,1,1.3
RFQ731-000250,V8_EXTRACTED,False,x731,CFG731_de67d4c164ed05bc,CFG731_0e3baae8e946721c,58.0,TRUE_BEYOND_TOP10,120.7135162601626,9,0,5,2,2.8
RFQ731-000251,V8_EXTRACTED,False,x731,CFG731_579057193c092394,CFG731_579057193c092394,1.0,CORRECT_TOP1,148.87043956241033,11,0,3,0,0.0
RFQ731-000252,V8_EXTRACTED,False,x731,CFG731_bb5aee8a4ae4203d,CFG731_bb5aee8a4ae4203d,1.0,CORRECT_TOP1,135.21383902439024,11,0,2,1,1.3
RFQ731-000253,V8_EXTRACTED,False,x731,CFG731_3399b9d467bfc71a,CFG731_3399b9d467bfc71a,1.0,CORRECT_TOP1,151.12488043998087,13,0,1,0,0.0
RFQ731-000254,V8_EXTRACTED,False,x731,CFG731_ff3460f478ef969b,CFG731_ff3460f478ef969b,1.0,CORRECT_TOP1,133.90574472815044,10,0,5,2,2.8
RFQ731-000255,V8_EXTRACTED,False,x731,CFG731_1243cfc726284db9,CFG731_1243cfc726284db9,1.0,CORRECT_TOP1,119.49921874701103,9,0,4,1,1.3
RFQ731-000256,V8_EXTRACTED,False,G731ST-HT,CFG731_a3b03637ed22317c,CFG731_a56f1437a0b4ca31,12.0,TRUE_BEYOND_TOP10,118.46585656533958,9,0,5,2,1.6
RFQ731-000257,V8_EXTRACTED,False,x731,CFG731_f3a077220d123b51,CFG731_f3a077220d123b51,1.0,CORRECT_TOP1,121.75912578909615,9,0,5,1,1.3
RFQ731-000258,V8_EXTRACTED,False,G731ST-HT,CFG731_68193b179adae994,CFG731_920bf82480de0a61,146.0,TRUE_BEYOND_TOP10,127.50541872160449,11,0,3,1,0.0
RFQ731-000259,V8_EXTRACTED,False,x731,CFG731_9e4fccece4d272d3,CFG731_7630270d2245c283,47.0,TRUE_BEYOND_TOP10,154.1220006052726,10,0,5,0,0.0
RFQ731-000260,V8_EXTRACTED,False,x731,CFG731_de5e29fe1f740f3e,CFG731_de5e29fe1f740f3e,1.0,CORRECT_TOP1,155.90892082137736,12,0,2,1,1.2
RFQ731-000261,V8_EXTRACTED,False,x731,CFG731_b757671ab14f2876,CFG731_b757671ab14f2876,1.0,CORRECT_TOP1,145.16012542593253,11,0,4,1,1.5
RFQ731-000262,V8_EXTRACTED,False,x731,CFG731_f84558a188ec14c0,CFG731_f84558a188ec14c0,1.0,CORRECT_TOP1,104.63038354286229,7,0,5,0,0.0
RFQ731-000263,V8_EXTRACTED,False,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,1.0,CORRECT_TOP1,148.37353157580105,11,0,4,2,2.9000000000000004
RFQ731-000264,V8_EXTRACTED,False,x731,CFG731_20991e8bae2729c8,CFG731_567b2aa90592cf41,119.0,TRUE_BEYOND_TOP10,112.95066140602583,9,0,3,1,1.5
RFQ731-000265,V8_EXTRACTED,False,G731ST-LT,CFG731_996314000fcfec4b,CFG731_455da2f832a6b66d,26.0,TRUE_BEYOND_TOP10,145.09464840387372,10,0,5,0,0.0
RFQ731-000266,V8_EXTRACTED,False,x731,CFG731_da5f98932a1c6afd,CFG731_da5f98932a1c6afd,1.0,CORRECT_TOP1,152.19026721664275,13,0,0,2,2.7
RFQ731-000267,V8_EXTRACTED,False,x731,CFG731_a38141e3f47b5259,CFG731_a38141e3f47b5259,1.0,CORRECT_TOP1,121.85060545193689,9,0,3,1,1.2
RFQ731-000268,V8_EXTRACTED,False,x731,CFG731_d3ce57e5727e1d4a,CFG731_d3ce57e5727e1d4a,1.0,CORRECT_TOP1,144.40002152080342,10,0,4,0,0.0
RFQ731-000269,V8_EXTRACTED,False,x731,CFG731_4dd88391f253d6d5,CFG731_4dd88391f253d6d5,1.0,CORRECT_TOP1,120.10206898613104,8,0,6,2,2.5
RFQ731-000270,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,1.0,CORRECT_TOP1,120.78950352702059,10,0,3,2,3.2
RFQ731-000271,V8_EXTRACTED,False,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,1.0,CORRECT_TOP1,64.03992223816356,5,0,4,2,2.9000000000000004
RFQ731-000272,V8_EXTRACTED,False,x731,CFG731_cccd499c66b31e99,CFG731_11a99741e1f7cce9,55.0,TRUE_BEYOND_TOP10,100.1027786645146,7,0,5,1,1.2
RFQ731-000273,V8_EXTRACTED,False,x731,CFG731_4eb63c13498ac15e,CFG731_70576b93aef3bc09,34.0,TRUE_BEYOND_TOP10,111.06713184481112,9,0,4,3,4.1000000000000005
RFQ731-000274,V8_EXTRACTED,False,x731,CFG731_f2f3c932d1048d8d,CFG731_ef2da8cd513b19be,2.0,TRUE_IN_TOP3,101.06919568714405,7,0,6,2,2.8
RFQ731-000275,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,1.0,CORRECT_TOP1,111.09224426111909,7,0,5,0,0.0
RFQ731-000276,V8_EXTRACTED,False,G731ST-LT,CFG731_bd3c08ff576a8cab,CFG731_bd3c08ff576a8cab,1.0,CORRECT_TOP1,137.4201382711621,10,0,3,0,0.0
RFQ731-000277,V8_EXTRACTED,False,x731,CFG731_5ffc2d74e4a3fb5a,CFG731_d6304b0cfae9a548,2.0,TRUE_IN_TOP3,115.72651649928267,8,0,6,2,1.2
RFQ731-000278,V8_EXTRACTED,False,x731,CFG731_e049618b920d59b6,CFG731_88a813121973f952,5.0,TRUE_IN_TOP5,141.97565734845773,11,0,4,2,2.9000000000000004
RFQ731-000279,V8_EXTRACTED,False,x731,CFG731_fd3397424975992e,CFG731_353333bad447dbef,3.0,TRUE_IN_TOP3,112.29535150645624,6,0,8,1,1.2
RFQ731-000280,V8_EXTRACTED,False,G731ST-HT,CFG731_e2d64e127f97296d,CFG731_a8031a74f6d1710d,,TRUE_UNRANKED,113.18278910359878,9,0,4,2,3.1
RFQ731-000281,V8_EXTRACTED,False,F731TE,CFG731_54559f782190a122,CFG731_54559f782190a122,1.0,CORRECT_TOP1,108.0224605451937,8,0,4,1,1.8
RFQ731-000282,V8_EXTRACTED,False,x731,CFG731_31b475abe3d16a99,CFG731_bfee42801e80594e,5.0,TRUE_IN_TOP5,128.71905297256097,10,0,4,2,2.7
RFQ731-000283,V8_EXTRACTED,False,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_bc9146cb8459e9c2,157.0,TRUE_BEYOND_TOP10,125.32890657580104,10,0,4,2,2.9000000000000004
RFQ731-000284,V8_EXTRACTED,False,F731WD_DualChannel,CFG731_5076f1c2c0488d0e,CFG731_5076f1c2c0488d0e,1.0,CORRECT_TOP1,56.91710664753706,4,0,4,1,1.3
