rfq_id,rank,configuration_id,ground_truth_configuration_id,is_ground_truth_configuration,package_context,target_package,record_type,evidence_level,score,mandatory_total,mandatory_satisfied,mandatory_violated,mandatory_fully_satisfied,preferred_total,preferred_satisfied,preferred_different,unmentioned_features,candidate_status
RFQ731-000012,7,CFG731_d19bd87a4eba7364,CFG731_6e27958dc8215006,False,x731,x731,DERIVED,MODERATE,17.935791873805773,11,10,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-000012,8,CFG731_bddb4195ad08d693,CFG731_6e27958dc8215006,False,x731,x731,DERIVED,MODERATE,17.82486371628817,11,10,1,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-000012,9,CFG731_a7dc06adf945eba3,CFG731_6e27958dc8215006,False,x731,x731,DERIVED,MODERATE,17.765764983662457,11,10,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-000012,10,CFG731_7e8127b22098c853,CFG731_6e27958dc8215006,False,x731,x731,DERIVED,MODERATE,17.528123717262027,11,10,1,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-000013,1,CFG731_6526112621a9ee97,CFG731_6526112621a9ee97,True,x731,x731,DERIVED,MODERATE,21.08350280362588,10,10,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000013,2,CFG731_e80085d86d0bbfa9,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,21.08350280362588,10,10,0,True,5,5,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000013,3,CFG731_b86fda83f997f894,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,21.08350280362588,10,10,0,True,5,5,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000013,4,CFG731_c3481d11b658e1e9,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,18.680253422527077,10,10,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000013,5,CFG731_187ec74b5c4854aa,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,18.680253422527077,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000013,6,CFG731_66d08fe5ae299557,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,18.56862586042024,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000013,7,CFG731_1af3f9470bd904d5,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,18.56862586042024,10,10,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000013,8,CFG731_4a42ba5932c01b01,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,18.56862586042024,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000013,9,CFG731_63eea9420833169a,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,18.03426408102321,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-000013,10,CFG731_2e6a2f2496db9434,CFG731_6526112621a9ee97,False,x731,x731,DERIVED,MODERATE,17.892232030332316,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-000014,1,CFG731_5c624ef6fa2b6510,CFG731_5c624ef6fa2b6510,True,x731,x731,DERIVED,VERY_STRONG,21.062198384178032,9,9,0,True,6,6,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000014,2,CFG731_7ffc09802c7b60bf,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,21.062198384178032,9,9,0,True,6,6,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000014,3,CFG731_5dd42015f6f61801,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,21.062198384178032,9,9,0,True,6,6,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000014,4,CFG731_775c3458f44938c0,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,21.062198384178032,9,9,0,True,6,6,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000014,5,CFG731_663e1e93ec389f08,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,18.658949003079226,9,9,0,True,6,5,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000014,6,CFG731_3d652e6a54b1c68b,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,18.658949003079226,9,9,0,True,6,5,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000014,7,CFG731_b2cfdbf46904c03f,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,18.658949003079226,9,9,0,True,6,5,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000014,8,CFG731_f2f16ec6756d8443,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,18.614930758099124,9,8,1,False,6,6,0,2,MANDATORY_VIOLATION
RFQ731-000014,9,CFG731_a04cb2bbaa13d22b,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,18.614930758099124,9,8,1,False,6,6,0,0,MANDATORY_VIOLATION
RFQ731-000014,10,CFG731_25f80262f61e7497,CFG731_5c624ef6fa2b6510,False,x731,x731,DERIVED,VERY_STRONG,18.614930758099124,9,8,1,False,6,6,0,1,MANDATORY_VIOLATION
RFQ731-000015,1,CFG731_5d255cf6dd296018,CFG731_5d255cf6dd296018,True,x731,x731,OBSERVED,OBSERVED,21.78703755868568,9,9,0,True,6,6,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000015,2,CFG731_97796c9ac2811c94,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,21.78703755868568,9,9,0,True,6,6,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000015,3,CFG731_7003cfd4e569b57b,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,19.383788177586872,9,9,0,True,6,5,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000015,4,CFG731_3ab6d9037260e8b1,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,19.33976993260677,9,9,0,True,6,5,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000015,5,CFG731_ca05869cc5edc073,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,19.33976993260677,9,9,0,True,6,5,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000015,6,CFG731_a7dc06adf945eba3,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,19.272160615480047,9,9,0,True,6,5,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000015,7,CFG731_cd4f211fbf872f2e,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,18.73779883608301,9,8,1,False,6,6,0,1,MANDATORY_VIOLATION
RFQ731-000015,8,CFG731_031d8f2fe50bf3d1,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,18.73779883608301,9,8,1,False,6,6,0,0,MANDATORY_VIOLATION
RFQ731-000015,9,CFG731_186348c5f967a6f7,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,18.59576678539212,9,9,0,True,6,5,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000015,10,CFG731_184ec550d64fe37e,CFG731_5d255cf6dd296018,False,x731,x731,OBSERVED,OBSERVED,18.59576678539212,9,9,0,True,6,5,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000016,1,CFG731_c39096767a7ae083,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,20.370116454090194,10,10,0,True,4,4,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000016,2,CFG731_ef02695e374fc418,CFG731_ef02695e374fc418,True,x731,x731,DERIVED,VERY_STRONG,20.370116454090194,10,10,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000016,3,CFG731_5191b7dfd5137ba1,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,20.370116454090194,10,10,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000016,4,CFG731_352cbd30ecacb8ee,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,20.370116454090194,10,10,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000016,5,CFG731_1a94d4f54519245f,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,20.370116454090194,10,10,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000016,6,CFG731_dc7c891c14ea05d8,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,17.966867072991384,10,9,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-000016,7,CFG731_178cf1499676fe1d,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,17.966867072991384,10,9,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-000016,8,CFG731_0c05dd0ad4f3894a,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,17.85523951088455,10,9,1,False,4,4,0,2,MANDATORY_VIOLATION
RFQ731-000016,9,CFG731_4458dc2930ba5c51,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,17.85523951088455,10,9,1,False,4,4,0,2,MANDATORY_VIOLATION
RFQ731-000016,10,CFG731_618cb6c1c21feda4,CFG731_ef02695e374fc418,False,x731,x731,DERIVED,VERY_STRONG,17.17884568079663,10,10,0,True,4,3,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000017,1,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,True,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,30.890273125287308,10,10,0,True,2,2,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000017,2,CFG731_819cb4e76943eca6,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,30.890273125287308,10,10,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000017,3,CFG731_35ed22cad11f9a11,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,28.11220719503768,10,9,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-000017,4,CFG731_783ba1dc5751818d,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,28.11220719503768,10,9,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000017,5,CFG731_c0f6f70a47ed04ba,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,26.07457124723341,10,9,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000017,6,CFG731_8281908b452128f3,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,26.07457124723341,10,9,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-000017,7,CFG731_d2034bb5aa313dac,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,26.07457124723341,10,9,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000017,8,CFG731_af8fc23bebdac123,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,23.296505316983783,10,8,2,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-000017,9,CFG731_a4610f5f38e7d946,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,23.296505316983783,10,8,2,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-000017,10,CFG731_e8331b2a91577f04,CFG731_c37386a371e13fa8,False,F731WD_DualChannel,F731WD_DualChannel,DERIVED,VERY_STRONG,23.296505316983783,10,8,2,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000018,1,CFG731_fd6959ad3c5fd9ed,CFG731_fd6959ad3c5fd9ed,True,F731TE,F731TE,OBSERVED,OBSERVED,30.16525792838132,9,9,0,True,2,2,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000018,2,CFG731_874928f24c55285e,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,30.16525792838132,9,9,0,True,2,2,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000018,3,CFG731_8b8ba7e2341f1295,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,24.850925144761124,9,9,0,True,2,1,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000018,4,CFG731_b7c1a02b25610507,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,24.850925144761124,9,9,0,True,2,1,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000018,5,CFG731_31d150421c4341a3,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,23.847306772920646,9,8,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000018,6,CFG731_28454766bbc80cb9,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,23.847306772920646,9,8,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-000018,7,CFG731_3794187f0a0c3133,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,23.847306772920646,9,8,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-000018,8,CFG731_344778a042931752,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,23.847306772920646,9,8,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000018,9,CFG731_b27467571d893d92,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,21.56580517688378,9,7,2,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000018,10,CFG731_3fe2202b70f330b1,CFG731_fd6959ad3c5fd9ed,False,F731TE,F731TE,OBSERVED,OBSERVED,21.56580517688378,9,7,2,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-000019,1,CFG731_cf0392d0aaac28b1,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,19.64430360805552,11,11,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,2,CFG731_6ba028da3bba9c41,CFG731_6ba028da3bba9c41,True,x731,x731,DERIVED,LOW,19.64430360805552,11,11,0,True,2,2,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,3,CFG731_3dd4cfcf6ee98460,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,19.64430360805552,11,11,0,True,2,2,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,4,CFG731_935bc110c01e9e85,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,19.64430360805552,11,11,0,True,2,2,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,5,CFG731_ddd1ce28a3456ff6,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,19.64430360805552,11,11,0,True,2,2,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,6,CFG731_bcec8ceac2dbcc79,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,19.64430360805552,11,11,0,True,2,2,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,7,CFG731_7585c6d1ee781d2e,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,19.64430360805552,11,11,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,8,CFG731_eff2b6eef0bebb97,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,17.241054226956706,11,11,0,True,2,1,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,9,CFG731_3399b9d467bfc71a,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,17.241054226956706,11,11,0,True,2,1,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000019,10,CFG731_dbfcde407c4d2524,CFG731_6ba028da3bba9c41,False,x731,x731,DERIVED,LOW,17.241054226956706,11,11,0,True,2,1,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000020,1,CFG731_8d2d91c46ccfb471,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,22.961107795458645,10,10,0,True,5,5,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000020,2,CFG731_48772fd385d8dcd5,CFG731_48772fd385d8dcd5,True,x731,x731,DERIVED,MODERATE,22.961107795458645,10,10,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000020,3,CFG731_acd18bc8a73cfdde,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,19.91186907285597,10,10,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000020,4,CFG731_5fb1bce2eb72cec6,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,19.76983702216508,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-000020,5,CFG731_9fd2ebe15271fc33,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,19.76983702216508,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-000020,6,CFG731_181ea7d5a9c21b8c,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,19.76983702216508,10,9,1,False,5,5,0,2,MANDATORY_VIOLATION
RFQ731-000020,7,CFG731_ff3460f478ef969b,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,19.689426803657653,10,9,1,False,5,5,0,2,MANDATORY_VIOLATION
RFQ731-000020,8,CFG731_5ea309f998205da7,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,19.181206748585296,10,9,1,False,5,5,0,2,MANDATORY_VIOLATION
RFQ731-000020,9,CFG731_a633b8dd2d541170,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,19.181206748585296,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-000020,10,CFG731_40f5d9ccf1b30166,CFG731_48772fd385d8dcd5,False,x731,x731,DERIVED,MODERATE,19.181206748585296,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-000021,1,CFG731_fcc72e9951376cf3,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,27.327531346320782,13,13,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000021,2,CFG731_5dd35c89836ec88e,CFG731_5dd35c89836ec88e,True,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,27.327531346320782,13,13,0,True,2,2,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000021,3,CFG731_33a5773cf6a65e2e,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,24.27829262371812,13,13,0,True,2,1,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000021,4,CFG731_a6dd1d1aa0613d49,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,24.27829262371812,13,13,0,True,2,1,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000021,5,CFG731_dabfe16503f243e3,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,24.0558503545198,13,12,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-000021,6,CFG731_22429427ccd9f79c,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,24.0558503545198,13,12,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000021,7,CFG731_a288340143e53b7f,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.51182946826689,13,12,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000021,8,CFG731_63eca10a00ae1f5d,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.51182946826689,13,12,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-000021,9,CFG731_7c70763d4cf79560,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.213125947509848,13,12,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-000021,10,CFG731_b46f92852addf866,CFG731_5dd35c89836ec88e,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.213125947509848,13,12,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-000022,1,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,True,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,26.949215780743785,11,11,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000022,2,CFG731_bc9146cb8459e9c2,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,23.899977058141115,11,10,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-000022,3,CFG731_098817d766a37bc2,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,23.75794500745022,11,11,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000022,4,CFG731_87d8ba5b87cf0a3f,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,23.677534788942797,11,11,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000022,5,CFG731_e0009be417f51ccd,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.487922720166534,11,10,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-000022,6,CFG731_0ec9bdeb15079e1b,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.487922720166534,11,10,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-000022,7,CFG731_b86bbf24b1c3a419,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.47096456573931,11,10,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-000022,8,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,20.70870628484755,11,10,1,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-000022,9,CFG731_715a3d3226cbaffd,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,20.631264625283112,11,10,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-000022,10,CFG731_7f5bfa7b21e81359,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,20.631264625283112,11,10,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-000023,1,CFG731_5ea309f998205da7,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,21.281151774626046,12,12,0,True,2,2,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000023,2,CFG731_a633b8dd2d541170,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,21.281151774626046,12,12,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000023,3,CFG731_8d2d91c46ccfb471,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,21.281151774626046,12,12,0,True,2,2,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000023,4,CFG731_48772fd385d8dcd5,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,21.281151774626046,12,12,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000023,5,CFG731_40f5d9ccf1b30166,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,21.281151774626046,12,12,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000023,6,CFG731_9ccdadb28a07accd,CFG731_9ccdadb28a07accd,True,x731,x731,DERIVED,VERY_STRONG,21.281151774626046,12,12,0,True,2,2,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000023,7,CFG731_acd18bc8a73cfdde,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,18.231913052023376,12,11,1,False,2,2,0,3,MANDATORY_VIOLATION
RFQ731-000023,8,CFG731_e627c8f2606e7a39,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,18.231913052023376,12,11,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-000023,9,CFG731_5fb1bce2eb72cec6,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,18.089881001332483,12,11,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-000023,10,CFG731_9fd2ebe15271fc33,CFG731_9ccdadb28a07accd,False,x731,x731,DERIVED,VERY_STRONG,18.089881001332483,12,11,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-000024,1,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,True,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,26.013318501830994,9,9,0,True,6,6,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000024,2,CFG731_8da1da530d6ae54d,CFG731_1d89d7fdc7355744,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,26.013318501830994,9,9,0,True,6,6,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000024,3,CFG731_ef044db10b586894,CFG731_1d89d7fdc7355744,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.964079779228324,9,9,0,True,6,5,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000024,4,CFG731_bd3c08ff576a8cab,CFG731_1d89d7fdc7355744,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.741637510030007,9,9,0,True,6,5,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-000024,5,CFG731_2eae9204301f61ab,CFG731_1d89d7fdc7355744,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.741637510030007,9,9,0,True,6,5,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
