source_row,characteristic,raw_value,rule_type,parsed_values,value_count
20,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
20,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
20,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
20,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
21,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
21,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
21,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
21,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
21,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
21,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
21,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
21,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
21,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
21,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
21,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
21,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
21,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
21,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
21,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
22,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
22,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
22,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
22,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
22,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
22,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
22,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
22,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
22,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
22,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
22,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
22,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
22,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
22,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
22,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
23,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
23,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
23,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
23,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
23,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
23,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
23,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
23,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
23,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
23,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
23,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
23,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
23,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
23,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
23,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
24,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
24,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
24,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
24,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
24,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
24,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
24,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
24,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
24,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3', 'IS4'}",allowed_values,NOVALUE|IS1|IS2|IS3|IS4,5
24,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
24,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
24,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
24,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
25,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
25,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
25,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
25,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
25,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
25,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
25,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",allowed_values,NN|PA|MR|FF|DB|BM,6
25,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
25,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3', 'CS4'}",allowed_values,NOVALUE|CS1|CS2|CS3|CS4,5
25,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
25,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
25,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
25,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
26,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
26,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
26,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
26,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
26,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
26,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
26,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",allowed_values,NN|PA|MR|FF|DB|BM,6
26,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
26,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
26,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
26,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
26,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
26,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
26,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
27,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
27,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
27,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
27,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
27,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
27,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
27,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",allowed_values,NN|PA|MR|FF|DB|BM,6
27,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
27,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
27,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
27,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
27,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
27,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
27,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
27,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
28,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
28,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
28,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
28,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
28,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
28,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
28,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",allowed_values,NN|PA|MR|FF|DB|BM,6
28,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
28,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
28,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3', 'TT4'}",allowed_values,NOVALUE|TT1|TT2|TT3|TT4,5
28,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
28,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
28,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
28,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
29,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
29,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
29,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
29,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
29,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
29,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
29,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",allowed_values,NN|PA|MR|FF|DB|BM,6
29,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
29,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
29,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
29,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
29,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
29,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
29,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
29,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
30,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
30,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
30,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
30,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
30,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
30,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
30,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",allowed_values,NN|PA|MR|FF|DB|BM,6
30,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
30,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
30,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
30,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
30,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
30,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
30,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
30,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
31,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
31,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
31,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
31,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
31,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
31,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
31,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",allowed_values,NN|PA|MR|FF|DB|BM,6
31,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
31,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
31,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
31,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
31,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
31,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
31,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
31,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
32,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
32,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
32,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
32,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
32,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
32,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
32,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",allowed_values,NN|PA|MR|FF|DB|BM,6
32,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
32,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3', 'IS4'}",allowed_values,NOVALUE|IS1|IS2|IS3|IS4,5
32,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
32,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
32,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
32,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
33,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
33,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
33,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
33,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
33,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
33,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
33,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
33,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
33,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
33,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
33,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
33,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
33,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
34,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
34,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
34,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
34,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
34,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
34,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
34,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
34,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
34,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3', 'TT4'}",allowed_values,NOVALUE|TT1|TT2|TT3|TT4,5
34,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
34,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
34,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
34,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
35,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
35,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
35,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
35,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
35,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
35,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
35,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
35,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
35,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
35,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
35,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
35,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
35,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
35,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
36,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
36,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
36,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
36,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
36,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
36,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
36,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
36,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
36,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
36,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
36,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
36,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
36,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
36,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
37,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
37,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
37,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
37,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
37,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
37,certification,"in {'NN', 'WN', 'FN'}",allowed_values,NN|WN|FN,3
37,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
37,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
37,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
37,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
37,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
37,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
37,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
38,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
38,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
38,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
38,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
38,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
38,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
38,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
38,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
38,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3', 'CS4'}",allowed_values,NOVALUE|CS1|CS2|CS3|CS4,5
38,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
38,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
38,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
38,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
38,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
39,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
39,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
39,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
39,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
39,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
39,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
39,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
39,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
39,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
39,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3', 'TT4'}",allowed_values,NOVALUE|TT1|TT2|TT3|TT4,5
39,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
39,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
39,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
39,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
40,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
40,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
40,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
40,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
40,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
40,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
40,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
40,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
40,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
40,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
40,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
40,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
40,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
40,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
40,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
41,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
41,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
41,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
41,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
41,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
41,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
41,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
