rfq_id,customer_id,canonical_configuration_id,target_package,record_type,evidence_level,nearest_real_distance,source_canonical_configuration_id,ground_truth_hidden_from_customer
RFQ731-000194,CUST73100124,CFG731_1490cd30a236283e,x731,DERIVED,STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-000195,CUST73100083,CFG731_75b93da9dd9b0316,x731,DERIVED,VERY_STRONG,1,CFG731_6f8c15548921e4c2,True
RFQ731-000196,CUST73100174,CFG731_260c36430f7c2d03,x731,OBSERVED,OBSERVED,0,CFG731_260c36430f7c2d03,True
RFQ731-000197,CUST73100095,CFG731_59f73311cf3c5679,x731,DERIVED,MODERATE,2,CFG731_219ac3d01befd6d1,True
RFQ731-000198,CUST73100131,CFG731_8c50542218db5cb0,x731,OBSERVED,OBSERVED,0,CFG731_8c50542218db5cb0,True
RFQ731-000199,CUST73100167,CFG731_da6b811731deb07d,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_455da2f832a6b66d,True
RFQ731-000200,CUST73100247,CFG731_140a9819128d92da,x731,DERIVED,VERY_STRONG,1,CFG731_24a2c6ef94654845,True
RFQ731-000201,CUST73100146,CFG731_a4b44df449e9d78d,x731,DERIVED,MODERATE,2,CFG731_24a2c6ef94654845,True
RFQ731-000202,CUST73100047,CFG731_7f6c0412b6d497fb,x731,DERIVED,MODERATE,1,CFG731_b74fb5418dad3b38,True
RFQ731-000203,CUST73100113,CFG731_e489ae1a5426e276,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_e489ae1a5426e276,True
RFQ731-000204,CUST73100119,CFG731_344778a042931752,F731TE,OBSERVED,OBSERVED,0,CFG731_344778a042931752,True
RFQ731-000205,CUST73100191,CFG731_038a2660d5cee54f,x731,DERIVED,MODERATE,2,CFG731_62d0f0f6bab9bdcb,True
RFQ731-000206,CUST73100081,CFG731_6e096e946540ab4e,x731,OBSERVED,OBSERVED,0,CFG731_6e096e946540ab4e,True
RFQ731-000207,CUST73100116,CFG731_8b8ba7e2341f1295,F731TE,DERIVED,VERY_STRONG,1,CFG731_7c93880f0c6b22c5,True
RFQ731-000208,CUST73100100,CFG731_92efd7a3c43da152,F731PW,OBSERVED,OBSERVED,0,CFG731_92efd7a3c43da152,True
RFQ731-000209,CUST73100005,CFG731_23aa00a5306a83b2,x731,OBSERVED,OBSERVED,0,CFG731_23aa00a5306a83b2,True
RFQ731-000210,CUST73100068,CFG731_819cb4e76943eca6,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_819cb4e76943eca6,True
RFQ731-000211,CUST73100018,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_ee8e327bbb737abf,True
RFQ731-000212,CUST73100122,CFG731_09db81b4dee54f57,x731,DERIVED,VERY_STRONG,1,CFG731_75466cb810218a66,True
RFQ731-000213,CUST73100081,CFG731_c42374cc9dea3494,x731,DERIVED,VERY_STRONG,1,CFG731_1b5b895b5e259903,True
RFQ731-000214,CUST73100161,CFG731_b97ce0f180acf155,G731CA,OBSERVED,OBSERVED,0,CFG731_b97ce0f180acf155,True
RFQ731-000215,CUST73100206,CFG731_5bfe9492c76587ec,G731CA,DERIVED,VERY_STRONG,1,CFG731_164591062a2b3589,True
RFQ731-000216,CUST73100102,CFG731_da5f98932a1c6afd,x731,DERIVED,VERY_STRONG,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-000217,CUST73100195,CFG731_92efd7a3c43da152,F731PW,OBSERVED,OBSERVED,0,CFG731_92efd7a3c43da152,True
RFQ731-000218,CUST73100119,CFG731_ef7dc9987c0ff289,x731,DERIVED,LOW,2,CFG731_efc9d6b915117e15,True
RFQ731-000219,CUST73100184,CFG731_b27467571d893d92,F731TE,OBSERVED,OBSERVED,0,CFG731_b27467571d893d92,True
RFQ731-000220,CUST73100084,CFG731_6e27958dc8215006,x731,DERIVED,MODERATE,1,CFG731_da02526d254e2e35,True
RFQ731-000221,CUST73100015,CFG731_d8c69b7395beabbb,F731TE,DERIVED,VERY_STRONG,1,CFG731_ec26805bdf93259f,True
RFQ731-000222,CUST73100018,CFG731_917fc613cc9bf56a,x731,DERIVED,VERY_STRONG,1,CFG731_b5f8987a85e1ce9a,True
RFQ731-000223,CUST73100092,CFG731_fcc72e9951376cf3,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_fcc72e9951376cf3,True
RFQ731-000224,CUST73100055,CFG731_192157d53112de14,x731,DERIVED,VERY_STRONG,1,CFG731_2712ee2024ca9ca7,True
RFQ731-000225,CUST73100245,CFG731_344778a042931752,F731TE,OBSERVED,OBSERVED,0,CFG731_344778a042931752,True
RFQ731-000226,CUST73100167,CFG731_48a4e554ffcf39e6,x731,DERIVED,VERY_STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-000227,CUST73100112,CFG731_9a5bfa9148a9b604,x731,OBSERVED,OBSERVED,0,CFG731_9a5bfa9148a9b604,True
RFQ731-000228,CUST73100242,CFG731_49cd4cbef1081333,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_0e146b48e4ed8b98,True
RFQ731-000229,CUST73100230,CFG731_cc64ce3eaedacb17,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_cc64ce3eaedacb17,True
RFQ731-000230,CUST73100224,CFG731_0738cd529389f266,G731CA,OBSERVED,OBSERVED,0,CFG731_0738cd529389f266,True
RFQ731-000231,CUST73100011,CFG731_8e2d07b105a096f1,x731,DERIVED,LOW,2,CFG731_1d7625425d9a9146,True
RFQ731-000232,CUST73100102,CFG731_b5710e5f11e2cbc2,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_288e4c99b4e02895,True
RFQ731-000233,CUST73100152,CFG731_f9b0b8723f7e8c60,x731,DERIVED,LOW,2,CFG731_2683cf7e09782f5e,True
RFQ731-000234,CUST73100116,CFG731_31c4aded40f9387f,x731,DERIVED,MODERATE,1,CFG731_abcee67081353f16,True
RFQ731-000235,CUST73100119,CFG731_50a4a25852666336,G731ST-LT,DERIVED,MODERATE,1,CFG731_175641fe8d1c7f37,True
RFQ731-000236,CUST73100121,CFG731_691a8f2ff165671d,G731CA,OBSERVED,OBSERVED,0,CFG731_691a8f2ff165671d,True
RFQ731-000237,CUST73100117,CFG731_bd00839e452c6958,x731,DERIVED,LOW,2,CFG731_b54844b4c5cc208b,True
RFQ731-000238,CUST73100005,CFG731_8153d67c519453a2,x731,DERIVED,MODERATE,2,CFG731_36c553adc9f5ebf3,True
RFQ731-000239,CUST73100089,CFG731_613ed23f00a94a96,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_613ed23f00a94a96,True
RFQ731-000240,CUST73100093,CFG731_8da1da530d6ae54d,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_8da1da530d6ae54d,True
RFQ731-000241,CUST73100078,CFG731_c821f5044ae6d2ab,x731,OBSERVED,OBSERVED,0,CFG731_c821f5044ae6d2ab,True
RFQ731-000242,CUST73100040,CFG731_7afa5501026394f9,x731,OBSERVED,OBSERVED,0,CFG731_7afa5501026394f9,True
RFQ731-000243,CUST73100006,CFG731_608c0251ef380592,x731,OBSERVED,OBSERVED,0,CFG731_608c0251ef380592,True
RFQ731-000244,CUST73100081,CFG731_5a14e01af9745dda,x731,DERIVED,VERY_STRONG,1,CFG731_353333bad447dbef,True
RFQ731-000245,CUST73100130,CFG731_f235f4dd7693c885,G731CA,DERIVED,VERY_STRONG,1,CFG731_d3d0547b464f691d,True
RFQ731-000246,CUST73100065,CFG731_4772bedc40328ae2,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_175641fe8d1c7f37,True
RFQ731-000247,CUST73100086,CFG731_86a2340212c01d2a,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_0c11243388e65244,True
RFQ731-000248,CUST73100202,CFG731_25c733523f45b8a2,x731,DERIVED,LOW,2,CFG731_9d1ffcce07240574,True
RFQ731-000249,CUST73100162,CFG731_edd62f5541be2bb0,x731,DERIVED,LOW,2,CFG731_f2009d42f55088a9,True
RFQ731-000250,CUST73100250,CFG731_0e3baae8e946721c,x731,DERIVED,MODERATE,1,CFG731_de67d4c164ed05bc,True
RFQ731-000251,CUST73100219,CFG731_579057193c092394,x731,DERIVED,VERY_STRONG,1,CFG731_7f60255816247683,True
RFQ731-000252,CUST73100241,CFG731_bb5aee8a4ae4203d,x731,DERIVED,LOW,2,CFG731_8189439864af87ea,True
RFQ731-000253,CUST73100061,CFG731_3399b9d467bfc71a,x731,DERIVED,MODERATE,1,CFG731_33fed5318b1a4f2f,True
RFQ731-000254,CUST73100095,CFG731_ff3460f478ef969b,x731,DERIVED,VERY_STRONG,1,CFG731_181ea7d5a9c21b8c,True
RFQ731-000255,CUST73100229,CFG731_1243cfc726284db9,x731,DERIVED,LOW,2,CFG731_a77e5e082c8f0465,True
RFQ731-000256,CUST73100077,CFG731_a56f1437a0b4ca31,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_a56f1437a0b4ca31,True
RFQ731-000257,CUST73100163,CFG731_f3a077220d123b51,x731,DERIVED,LOW,2,CFG731_1fb424bf591da0b3,True
RFQ731-000258,CUST73100098,CFG731_920bf82480de0a61,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_920bf82480de0a61,True
RFQ731-000259,CUST73100177,CFG731_7630270d2245c283,x731,DERIVED,MODERATE,1,CFG731_3b2a32abbf148ca1,True
RFQ731-000260,CUST73100099,CFG731_de5e29fe1f740f3e,x731,DERIVED,MODERATE,1,CFG731_353333bad447dbef,True
RFQ731-000261,CUST73100098,CFG731_b757671ab14f2876,x731,DERIVED,VERY_STRONG,1,CFG731_24a2c6ef94654845,True
RFQ731-000262,CUST73100081,CFG731_f84558a188ec14c0,x731,DERIVED,VERY_STRONG,1,CFG731_4d7e108ea05eeb07,True
RFQ731-000263,CUST73100065,CFG731_a40ab19ad6671fbe,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_a40ab19ad6671fbe,True
RFQ731-000264,CUST73100164,CFG731_567b2aa90592cf41,x731,DERIVED,LOW,2,CFG731_91a62b1e0bf4bbce,True
RFQ731-000265,CUST73100043,CFG731_455da2f832a6b66d,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_455da2f832a6b66d,True
RFQ731-000266,CUST73100193,CFG731_da5f98932a1c6afd,x731,DERIVED,VERY_STRONG,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-000267,CUST73100181,CFG731_a38141e3f47b5259,x731,DERIVED,MODERATE,1,CFG731_353333bad447dbef,True
RFQ731-000268,CUST73100083,CFG731_d3ce57e5727e1d4a,x731,DERIVED,MODERATE,1,CFG731_fb1ab4b34e9c8a75,True
RFQ731-000269,CUST73100243,CFG731_4dd88391f253d6d5,x731,DERIVED,MODERATE,1,CFG731_2be17a56b0589fd1,True
RFQ731-000270,CUST73100055,CFG731_a4610f5f38e7d946,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_a4610f5f38e7d946,True
RFQ731-000271,CUST73100209,CFG731_92efd7a3c43da152,F731PW,OBSERVED,OBSERVED,0,CFG731_92efd7a3c43da152,True
RFQ731-000272,CUST73100093,CFG731_11a99741e1f7cce9,x731,OBSERVED,OBSERVED,0,CFG731_11a99741e1f7cce9,True
RFQ731-000273,CUST73100139,CFG731_70576b93aef3bc09,x731,DERIVED,MODERATE,1,CFG731_1b5b895b5e259903,True
RFQ731-000274,CUST73100159,CFG731_ef2da8cd513b19be,x731,DERIVED,VERY_STRONG,1,CFG731_de67d4c164ed05bc,True
RFQ731-000275,CUST73100190,CFG731_a4610f5f38e7d946,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_a4610f5f38e7d946,True
RFQ731-000276,CUST73100097,CFG731_bd3c08ff576a8cab,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_bd3c08ff576a8cab,True
RFQ731-000277,CUST73100134,CFG731_d6304b0cfae9a548,x731,DERIVED,MODERATE,1,CFG731_de6efef3a5b620bb,True
RFQ731-000278,CUST73100032,CFG731_88a813121973f952,x731,OBSERVED,OBSERVED,0,CFG731_88a813121973f952,True
RFQ731-000279,CUST73100172,CFG731_353333bad447dbef,x731,OBSERVED,OBSERVED,0,CFG731_353333bad447dbef,True
RFQ731-000280,CUST73100170,CFG731_a8031a74f6d1710d,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_f2a296f2bedae0e8,True
RFQ731-000281,CUST73100184,CFG731_54559f782190a122,F731TE,OBSERVED,OBSERVED,0,CFG731_54559f782190a122,True
RFQ731-000282,CUST73100008,CFG731_bfee42801e80594e,x731,DERIVED,VERY_STRONG,1,CFG731_de67d4c164ed05bc,True
RFQ731-000283,CUST73100005,CFG731_bc9146cb8459e9c2,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_098817d766a37bc2,True
RFQ731-000284,CUST73100090,CFG731_5076f1c2c0488d0e,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_5076f1c2c0488d0e,True
RFQ731-000285,CUST73100016,CFG731_31b82ee906484bbd,x731,DERIVED,VERY_STRONG,1,CFG731_901acdfc4a61ad77,True
RFQ731-000286,CUST73100020,CFG731_bbffb73f3dff6787,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_bbffb73f3dff6787,True
RFQ731-000287,CUST73100015,CFG731_c9498cf6f4410d44,x731,OBSERVED,OBSERVED,0,CFG731_c9498cf6f4410d44,True
RFQ731-000288,CUST73100089,CFG731_395f3e5588a2c3c0,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_395f3e5588a2c3c0,True
RFQ731-000289,CUST73100107,CFG731_935bc110c01e9e85,x731,OBSERVED,OBSERVED,0,CFG731_935bc110c01e9e85,True
RFQ731-000290,CUST73100186,CFG731_8c429238b2628537,x731,DERIVED,VERY_STRONG,1,CFG731_1fb424bf591da0b3,True
RFQ731-000291,CUST73100196,CFG731_3d8c1bbc0ef4249a,F731TE,DERIVED,VERY_STRONG,1,CFG731_07fb816f7dc25bc8,True
RFQ731-000292,CUST73100086,CFG731_aa082226d44cd876,x731,DERIVED,LOW,2,CFG731_60f3aae8ede70fe0,True
RFQ731-000293,CUST73100237,CFG731_04bb9195f752ca8c,x731,DERIVED,VERY_STRONG,1,CFG731_db983e07a279051a,True
RFQ731-000294,CUST73100095,CFG731_8b9239fd1c516750,x731,DERIVED,LOW,2,CFG731_823b17639d6061fd,True
RFQ731-000295,CUST73100246,CFG731_da5f98932a1c6afd,x731,DERIVED,VERY_STRONG,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-000296,CUST73100084,CFG731_67751271582e3c57,x731,DERIVED,VERY_STRONG,1,CFG731_de6efef3a5b620bb,True
RFQ731-000297,CUST73100237,CFG731_817824ee3a762453,G731CA,OBSERVED,OBSERVED,0,CFG731_817824ee3a762453,True
RFQ731-000298,CUST73100015,CFG731_4138a046f10b4aa8,x731,DERIVED,MODERATE,1,CFG731_775c3458f44938c0,True
RFQ731-000299,CUST73100109,CFG731_845802fc60449063,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_a57ffd88d58eb498,True
RFQ731-000300,CUST73100203,CFG731_cc9ac35e4d9a1854,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_cc9ac35e4d9a1854,True
RFQ731-000301,CUST73100155,CFG731_d8843ca5e91f93ae,x731,DERIVED,VERY_STRONG,1,CFG731_011ca4ba794bd4d6,True
RFQ731-000302,CUST73100034,CFG731_b7c1a02b25610507,F731TE,OBSERVED,OBSERVED,0,CFG731_b7c1a02b25610507,True
RFQ731-000303,CUST73100048,CFG731_8216171cc39f78aa,x731,DERIVED,VERY_STRONG,1,CFG731_de6efef3a5b620bb,True
RFQ731-000304,CUST73100028,CFG731_fab0d81b6a0ca4e0,G731ST-HT,DERIVED,MODERATE,1,CFG731_80619ff0be976225,True
RFQ731-000305,CUST73100018,CFG731_f030e97d69c5c359,x731,DERIVED,VERY_STRONG,1,CFG731_258498329a834b05,True
RFQ731-000306,CUST73100156,CFG731_a288340143e53b7f,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_a288340143e53b7f,True
RFQ731-000307,CUST73100196,CFG731_11c93eca01984a14,F731WD_SingleChannel,DERIVED,VERY_STRONG,1,CFG731_4ca309199387f8d5,True
RFQ731-000308,CUST73100041,CFG731_903051672b581bab,G731ST-LT,DERIVED,MODERATE,1,CFG731_996314000fcfec4b,True
RFQ731-000309,CUST73100246,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_4aa7d46b9cfa7d7b,True
RFQ731-000310,CUST73100213,CFG731_fbf2539ea471ea5b,G731ST-LT,DERIVED,MODERATE,1,CFG731_996314000fcfec4b,True
RFQ731-000311,CUST73100015,CFG731_f1291711f7901d90,x731,DERIVED,LOW,2,CFG731_e08dfad4737be3d9,True
RFQ731-000312,CUST73100016,CFG731_75b377161674dea1,x731,DERIVED,LOW,2,CFG731_bcec8ceac2dbcc79,True
RFQ731-000313,CUST73100181,CFG731_646d8903da63e1f0,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_646d8903da63e1f0,True
RFQ731-000314,CUST73100093,CFG731_a4339f07d181d686,x731,DERIVED,LOW,2,CFG731_60f3aae8ede70fe0,True
RFQ731-000315,CUST73100135,CFG731_7bb3a18bcb60bab4,x731,DERIVED,LOW,2,CFG731_7afa5501026394f9,True
RFQ731-000316,CUST73100107,CFG731_e85a7fcdd0521e90,G731CA,DERIVED,VERY_STRONG,1,CFG731_d97c333965654bd3,True
RFQ731-000317,CUST73100083,CFG731_845802fc60449063,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_a57ffd88d58eb498,True
RFQ731-000318,CUST73100030,CFG731_6204dd6ea742eb13,x731,DERIVED,LOW,2,CFG731_331927b265de3c55,True
RFQ731-000319,CUST73100077,CFG731_f0818b6e9953d652,x731,DERIVED,MODERATE,2,CFG731_353333bad447dbef,True
RFQ731-000320,CUST73100232,CFG731_288e4c99b4e02895,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_288e4c99b4e02895,True
RFQ731-000321,CUST73100123,CFG731_192157d53112de14,x731,DERIVED,VERY_STRONG,1,CFG731_2712ee2024ca9ca7,True
RFQ731-000322,CUST73100208,CFG731_d0bd848c8f934b33,x731,DERIVED,LOW,2,CFG731_ef4cf0e053e2d332,True
RFQ731-000323,CUST73100192,CFG731_327bfa077bbbd45e,F731PW,DERIVED,VERY_STRONG,1,CFG731_a9f22ebc14287e5d,True
RFQ731-000324,CUST73100205,CFG731_8b6ed3cfa9ed1e59,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_c5da2661a169f82b,True
RFQ731-000325,CUST73100030,CFG731_11c93eca01984a14,F731WD_SingleChannel,DERIVED,VERY_STRONG,1,CFG731_4ca309199387f8d5,True
RFQ731-000326,CUST73100031,CFG731_e67173c88f9460f6,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_ae877a3b18b65d0a,True
RFQ731-000327,CUST73100028,CFG731_576db798689c655c,x731,DERIVED,LOW,2,CFG731_75466cb810218a66,True
RFQ731-000328,CUST73100124,CFG731_a92ad5294d9187e9,x731,OBSERVED,OBSERVED,0,CFG731_a92ad5294d9187e9,True
RFQ731-000329,CUST73100113,CFG731_6be2d8f04f4b5682,x731,DERIVED,VERY_STRONG,1,CFG731_337790e6bbcf15f4,True
RFQ731-000330,CUST73100131,CFG731_80619ff0be976225,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_80619ff0be976225,True
RFQ731-000331,CUST73100119,CFG731_ef2da8cd513b19be,x731,DERIVED,VERY_STRONG,1,CFG731_de67d4c164ed05bc,True
RFQ731-000332,CUST73100118,CFG731_5feb84333ab424ba,x731,OBSERVED,OBSERVED,0,CFG731_5feb84333ab424ba,True
RFQ731-000333,CUST73100138,CFG731_9fcbeaf9d5010d3a,x731,DERIVED,VERY_STRONG,1,CFG731_337790e6bbcf15f4,True
RFQ731-000334,CUST73100088,CFG731_624f3002b3cf1e19,x731,DERIVED,MODERATE,1,CFG731_1b5b895b5e259903,True
RFQ731-000335,CUST73100139,CFG731_49cd4cbef1081333,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_0e146b48e4ed8b98,True
RFQ731-000336,CUST73100068,CFG731_2a738780f0517f67,G731ST-LT,DERIVED,MODERATE,1,CFG731_0e146b48e4ed8b98,True
RFQ731-000337,CUST73100074,CFG731_f287b32480efae51,x731,DERIVED,LOW,2,CFG731_c4cc21845d696c93,True
RFQ731-000338,CUST73100205,CFG731_214b769209164299,x731,DERIVED,MODERATE,1,CFG731_a36b8a2d3a209134,True
RFQ731-000339,CUST73100044,CFG731_5cfa203ca7029f1c,x731,DERIVED,MODERATE,1,CFG731_9f9a8730b26472c2,True
RFQ731-000340,CUST73100097,CFG731_5cfa203ca7029f1c,x731,DERIVED,MODERATE,1,CFG731_9f9a8730b26472c2,True
RFQ731-000341,CUST73100237,CFG731_2692d4e8945eb6ee,x731,DERIVED,VERY_STRONG,1,CFG731_b65b306a03ca71c9,True
RFQ731-000342,CUST73100169,CFG731_5d42a8deb0fcb3d7,x731,OBSERVED,OBSERVED,0,CFG731_5d42a8deb0fcb3d7,True
RFQ731-000343,CUST73100036,CFG731_7187559e0dc892c4,x731,DERIVED,VERY_STRONG,1,CFG731_8c8856d21252930e,True
RFQ731-000344,CUST73100140,CFG731_afa90db347a19822,G731CA,DERIVED,MODERATE,1,CFG731_d97c333965654bd3,True
RFQ731-000345,CUST73100032,CFG731_e1516ef53069d5e2,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_098817d766a37bc2,True
RFQ731-000346,CUST73100063,CFG731_98ec9650b5463fd0,G731CA,OBSERVED,OBSERVED,0,CFG731_98ec9650b5463fd0,True
RFQ731-000347,CUST73100192,CFG731_eb70dc35972dc4b7,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_eb70dc35972dc4b7,True
RFQ731-000348,CUST73100208,CFG731_48aa9a27f24794bc,x731,DERIVED,VERY_STRONG,1,CFG731_de6efef3a5b620bb,True
RFQ731-000349,CUST73100114,CFG731_edf13ed38a4b54de,G731CA,OBSERVED,OBSERVED,0,CFG731_edf13ed38a4b54de,True
RFQ731-000350,CUST73100046,CFG731_90dc5a2ccc9e8c22,x731,DERIVED,MODERATE,1,CFG731_775c3458f44938c0,True
RFQ731-000351,CUST73100218,CFG731_10085782ed0991cf,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_10085782ed0991cf,True
RFQ731-000352,CUST73100048,CFG731_938851275519b7cb,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_2c30adc3f721a104,True
RFQ731-000353,CUST73100223,CFG731_6751dd4d3a36fdfa,x731,DERIVED,LOW,2,CFG731_70b38ab75d3ca724,True
RFQ731-000354,CUST73100005,CFG731_fe9a409c6b2ba9cc,x731,DERIVED,VERY_STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-000355,CUST73100007,CFG731_ff04d32ca467d2a5,G731ST-HT,DERIVED,MODERATE,1,CFG731_80619ff0be976225,True
RFQ731-000356,CUST73100135,CFG731_9cc92f888af32c8a,G731CA,DERIVED,VERY_STRONG,1,CFG731_d3d0547b464f691d,True
RFQ731-000357,CUST73100169,CFG731_ff04d32ca467d2a5,G731ST-HT,DERIVED,MODERATE,1,CFG731_80619ff0be976225,True
RFQ731-000358,CUST73100175,CFG731_086fcc478b89cea3,x731,DERIVED,MODERATE,2,CFG731_2a8793475d827bb6,True
RFQ731-000359,CUST73100150,CFG731_956456fc074ebc5a,F731PW,OBSERVED,OBSERVED,0,CFG731_956456fc074ebc5a,True
RFQ731-000360,CUST73100108,CFG731_9a5bfa9148a9b604,x731,OBSERVED,OBSERVED,0,CFG731_9a5bfa9148a9b604,True
RFQ731-000361,CUST73100204,CFG731_162b59c5f8cf5a72,x731,DERIVED,STRONG,1,CFG731_f7f0034a8b15f329,True
RFQ731-000362,CUST73100155,CFG731_f84558a188ec14c0,x731,DERIVED,VERY_STRONG,1,CFG731_4d7e108ea05eeb07,True
RFQ731-000363,CUST73100076,CFG731_fe9a409c6b2ba9cc,x731,DERIVED,VERY_STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-000364,CUST73100049,CFG731_219ac3d01befd6d1,x731,OBSERVED,OBSERVED,0,CFG731_219ac3d01befd6d1,True
RFQ731-000365,CUST73100194,CFG731_b83ac25dbd4e47ee,x731,OBSERVED,OBSERVED,0,CFG731_b83ac25dbd4e47ee,True
RFQ731-000366,CUST73100100,CFG731_819cb4e76943eca6,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_819cb4e76943eca6,True
RFQ731-000367,CUST73100006,CFG731_05cddc1cd5eab9c6,x731,DERIVED,LOW,2,CFG731_ef4cf0e053e2d332,True
RFQ731-000368,CUST73100085,CFG731_c7c53fc5541f1dc1,x731,OBSERVED,OBSERVED,0,CFG731_c7c53fc5541f1dc1,True
RFQ731-000369,CUST73100143,CFG731_c37386a371e13fa8,F731WD_DualChannel,DERIVED,VERY_STRONG,1,CFG731_d2034bb5aa313dac,True
RFQ731-000370,CUST73100064,CFG731_6e088ee30195b6c4,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_a57ffd88d58eb498,True
RFQ731-000371,CUST73100142,CFG731_0e65994bfbb04e39,x731,DERIVED,LOW,2,CFG731_a77e5e082c8f0465,True
RFQ731-000372,CUST73100163,CFG731_b3ed2928d6d65710,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_cd71ec2726e971ef,True
RFQ731-000373,CUST73100129,CFG731_757fbd3e8915b462,G731CA,OBSERVED,OBSERVED,0,CFG731_757fbd3e8915b462,True
RFQ731-000374,CUST73100228,CFG731_fa063863b8688588,x731,DERIVED,VERY_STRONG,1,CFG731_de67d4c164ed05bc,True
RFQ731-000375,CUST73100193,CFG731_7a885e8a3e0ce8ad,x731,DERIVED,MODERATE,1,CFG731_db983e07a279051a,True
RFQ731-000376,CUST73100158,CFG731_45106eaed87837a4,x731,DERIVED,VERY_STRONG,1,CFG731_901acdfc4a61ad77,True
RFQ731-000377,CUST73100158,CFG731_ecb8a8742e9204c7,x731,DERIVED,LOW,2,CFG731_5e61ce3b60d15e11,True
RFQ731-000378,CUST73100145,CFG731_6a47b38d62a9fed3,G731VG,OBSERVED,OBSERVED,0,CFG731_6a47b38d62a9fed3,True
RFQ731-000379,CUST73100034,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_70b6eaf9262ca4d0,True
RFQ731-000380,CUST73100239,CFG731_2aca30183aab25a9,G731CA,OBSERVED,OBSERVED,0,CFG731_2aca30183aab25a9,True
RFQ731-000381,CUST73100069,CFG731_bd855923d3e893b6,x731,DERIVED,LOW,2,CFG731_672458a8e716cdf8,True
RFQ731-000382,CUST73100148,CFG731_d5af433b36265df1,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_d5af433b36265df1,True
RFQ731-000383,CUST73100136,CFG731_baab4a7f51aced1f,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_eb70dc35972dc4b7,True
RFQ731-000384,CUST73100174,CFG731_671960d0fb04b698,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_5be9d749d8317fd3,True
RFQ731-000385,CUST73100143,CFG731_874928f24c55285e,F731TE,DERIVED,MODERATE,1,CFG731_7c93880f0c6b22c5,True
RFQ731-000386,CUST73100219,CFG731_18e687233239e907,x731,DERIVED,VERY_STRONG,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-000387,CUST73100038,CFG731_736953a253ffd341,x731,DERIVED,MODERATE,1,CFG731_33fed5318b1a4f2f,True
RFQ731-000388,CUST73100213,CFG731_8366eceddaf01e58,x731,DERIVED,MODERATE,1,CFG731_09ae68fe03e9d026,True
