synthetic_record_id,canonical_configuration_id,package_context,record_type,generation_method,source_canonical_configuration_id,source_frequency,nearest_real_distance,num_changed_characteristics,changed_characteristics,constraint_valid,evidence_level,evidence_score,devCategory,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,certification,dataInterface,stromSchaltbar,stromEingaenge,temperaturEingaenge,binaerDigitalOpenColl_MN,binaerOpenColl_MP,waveInjector,dev_advMeterVerification,dynamicGasMaster,customUserFluid,steamApplication,synthetic_dataset,technical_configuration_status
SYN731_000073,CFG731_9fa436b39059149d,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_ae226e31119be9bd,0,1,1,powerSupply,True,VERY_STRONG,93.0,H,GP,ST,4,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000074,CFG731_92efd7a3c43da152,F731PW,OBSERVED,REAL_OBSERVED,CFG731_92efd7a3c43da152,2,0,0,,True,OBSERVED,100.0,F,PW,ST,1,1,K,2,NN,MR,CS1,NOVALUE,NOVALUE,NOVALUE,MP2,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000075,CFG731_7c70763d4cf79560,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,CFG731_63eca10a00ae1f5d,0,1,2,dataInterface|binaerOpenColl_MP,True,MODERATE,67.1,G,ST,ST,1,2,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_000076,CFG731_274085596a46ecf6,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_1fb424bf591da0b3,0,1,2,temperaturEingaenge|binaerOpenColl_MP,True,MODERATE,64.8,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000077,CFG731_6357400dd5c2804a,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_6357400dd5c2804a,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,CN,PA,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000078,CFG731_c050936f4a70e2a0,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,CFG731_7f5bfa7b21e81359,0,1,2,explosionApproval|stromSchaltbar,True,MODERATE,62.2,G,ST,ST,1,1,F,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_000079,CFG731_32adda6269b4f5ce,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_ebf26b0112810ef9,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000080,CFG731_50797efe795778c6,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_296392aa95929245,0,2,2,devCategory|dev_advMeterVerification,True,LOW,53.4,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000081,CFG731_757fbd3e8915b462,G731CA,OBSERVED,REAL_OBSERVED,CFG731_757fbd3e8915b462,1,0,0,,True,OBSERVED,100.0,G,CA,ST,1,2,F,2,NN,NN,CS2,IS1,TT1,MN4,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000082,CFG731_f030e97d69c5c359,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_258498329a834b05,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000083,CFG731_c0eb036469c0bf44,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_68193b179adae994,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,2,K,2,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_000084,CFG731_47bb86ed234fd5e6,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_8c8856d21252930e,0,1,2,powerSupply|dataInterface,True,MODERATE,65.8,H,GP,ST,4,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000085,CFG731_6b2b46dd281009ce,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_ae226e31119be9bd,0,1,1,stromSchaltbar,True,VERY_STRONG,94.2,H,GP,ST,1,1,K,2,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000086,CFG731_ef044db10b586894,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,CFG731_175641fe8d1c7f37,0,1,2,dataInterface|temperaturEingaenge,True,MODERATE,66.4,G,ST,ST,1,1,N,N,NN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_000087,CFG731_3ebdd541d6efe614,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_3ebdd541d6efe614,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,A,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_000088,CFG731_2eea910b2403bc4c,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,CFG731_a288340143e53b7f,0,1,2,temperaturEingaenge|binaerOpenColl_MP,True,MODERATE,64.8,G,ST,ST,1,2,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_000089,CFG731_cb3a6f924677049e,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_1c5301147dd0cfb1,0,1,2,dataInterface|binaerOpenColl_MP,True,MODERATE,67.1,G,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000090,CFG731_baab4a7f51aced1f,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_eb70dc35972dc4b7,0,1,2,stromSchaltbar|temperaturEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,2,N,N,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_000091,CFG731_6f8c15548921e4c2,x731,OBSERVED,REAL_OBSERVED,CFG731_6f8c15548921e4c2,7,0,0,,True,OBSERVED,100.0,H,GP,ST,1,1,A,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000092,CFG731_663e1e93ec389f08,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_775c3458f44938c0,0,1,1,customUserFluid,True,VERY_STRONG,94.0,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000093,CFG731_6526112621a9ee97,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_e80085d86d0bbfa9,0,1,2,stromSchaltbar|dev_advMeterVerification,True,MODERATE,69.2,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000094,CFG731_e705c6e8d4b9cc85,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_14299a2a74e42d7f,0,1,2,devCategory|stromSchaltbar,True,MODERATE,69.0,S,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000095,CFG731_d8c69b7395beabbb,F731TE,DERIVED,ONE_CHARACTERISTIC,CFG731_ec26805bdf93259f,0,1,1,dataInterface,True,VERY_STRONG,95.1,F,TE,ST,1,1,N,N,NN,MT,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000096,CFG731_ae2e4cfccaff4f50,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_a57ffd88d58eb498,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_000097,CFG731_9d7b1c7fdce88cb4,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_2712ee2024ca9ca7,0,2,2,binaerOpenColl_MP|customUserFluid,True,LOW,52.0,G,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000098,CFG731_87d8ba5b87cf0a3f,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_098817d766a37bc2,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,K,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_000099,CFG731_1f0c09edcd967945,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_353333bad447dbef,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000100,CFG731_c11c5ee5deff9a1e,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_de6efef3a5b620bb,0,1,1,stromSchaltbar,True,VERY_STRONG,94.2,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000101,CFG731_7fea22051dcc86b6,F731PW,OBSERVED,REAL_OBSERVED,CFG731_7fea22051dcc86b6,2,0,0,,True,OBSERVED,100.0,F,PW,ST,1,1,K,2,NN,MR,CS1,NOVALUE,NOVALUE,MN2,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000102,CFG731_ce4c7976fe8fc47b,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_da02526d254e2e35,0,2,2,stromSchaltbar|dev_advMeterVerification,True,LOW,54.2,F,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000103,CFG731_2322a268d0a898f9,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_337790e6bbcf15f4,0,1,2,stromEingaenge|dev_advMeterVerification,True,MODERATE,64.4,F,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000104,CFG731_3f42c988dc83cb23,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,CFG731_831a7150258499af,0,1,2,explosionApproval|temperaturEingaenge,True,MODERATE,61.2,G,ST,ST,1,2,F,2,NN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_000105,CFG731_e1c54b5b080fabb2,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_8c50542218db5cb0,0,1,2,dataInterface|dev_advMeterVerification,True,MODERATE,68.8,F,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000106,CFG731_928eb2092e8c7074,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_9d03b3ff10a7b30e,0,2,2,stromSchaltbar|dev_advMeterVerification,True,LOW,54.2,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000107,CFG731_4346df46838fd57e,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_775c3458f44938c0,0,1,1,powerSupply,True,VERY_STRONG,93.0,G,GP,ST,4,1,K,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000108,CFG731_6e53621a73b55f2c,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_dde2f7fe043f7ade,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,2,K,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_000109,CFG731_8d07e19298d09d34,x731,OBSERVED,REAL_OBSERVED,CFG731_8d07e19298d09d34,2,0,0,,True,OBSERVED,100.0,F,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000110,CFG731_3727d181b2806370,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_33fed5318b1a4f2f,0,1,1,customUserFluid,True,VERY_STRONG,94.0,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000111,CFG731_9def6f7d289bea90,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_b54844b4c5cc208b,0,1,2,temperaturEingaenge|customUserFluid,True,MODERATE,66.8,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000112,CFG731_d2a75fda6f761c1b,G731CA,DERIVED,ONE_CHARACTERISTIC,CFG731_14235f3888d71408,0,1,1,dataInterface,True,VERY_STRONG,95.1,G,CA,ST,1,1,N,N,NN,PA,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000113,CFG731_a3b03637ed22317c,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_a3b03637ed22317c,7,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,K,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_000114,CFG731_9548d55d92816998,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_9548d55d92816998,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_000115,CFG731_9fcbeaf9d5010d3a,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_337790e6bbcf15f4,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000116,CFG731_6bdadac99b2f7b39,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_fb1ab4b34e9c8a75,0,2,2,devCategory|powerSupply,True,MODERATE,55.0,G,GP,ST,4,1,A,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000117,CFG731_b3506a753aafcfa3,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_fc0b29ae617f0a6b,0,1,1,customUserFluid,True,VERY_STRONG,94.0,F,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000118,CFG731_a5c5e0f40e3e1125,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_f1614000023c2800,0,1,2,devCategory|stromEingaenge,True,MODERATE,67.0,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000119,CFG731_2b5aa7df11e558a1,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_b5f8987a85e1ce9a,0,2,2,dataInterface|stromEingaenge,True,LOW,49.0,G,GP,ST,1,1,K,2,NN,HS,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000120,CFG731_d432b6fd40e9e78c,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_d432b6fd40e9e78c,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_000121,CFG731_618cb6c1c21feda4,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_9f9a8730b26472c2,0,1,1,stromSchaltbar,True,VERY_STRONG,94.2,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000122,CFG731_f4856d563cc31f77,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_9f9a8730b26472c2,0,2,2,powerSupply|customUserFluid,True,LOW,54.8,G,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000123,CFG731_762cef09e31dba4c,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_258498329a834b05,0,2,2,dev_advMeterVerification|customUserFluid,True,MODERATE,55.0,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000124,CFG731_7c35d25e0c12df82,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_219ac3d01befd6d1,0,2,2,devCategory|customUserFluid,True,LOW,53.4,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000125,CFG731_c87cb45e3d711af0,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_181ea7d5a9c21b8c,0,1,2,temperaturEingaenge|customUserFluid,True,MODERATE,66.8,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000126,CFG731_d3db38843cf9fb81,x731,OBSERVED,REAL_OBSERVED,CFG731_d3db38843cf9fb81,1,0,0,,True,OBSERVED,100.0,G,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000127,CFG731_c759934398f2381a,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,CFG731_a288340143e53b7f,0,1,1,binaerOpenColl_MP,True,VERY_STRONG,93.7,G,ST,ST,1,2,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_000128,CFG731_5b4a5fddf8aa5e11,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_efc9d6b915117e15,0,1,2,explosionApproval|binaerOpenColl_MP,True,MODERATE,65.5,F,GP,ST,1,1,F,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000129,CFG731_fe5ec1b0bcdbd396,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_8c4d7fb3ded028ab,0,2,2,devCategory|dev_advMeterVerification,True,LOW,53.4,G,GP,ST,1,1,K,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000130,CFG731_f9fd6a4462ec051a,F731PW,OBSERVED,REAL_OBSERVED,CFG731_f9fd6a4462ec051a,2,0,0,,True,OBSERVED,100.0,F,PW,ST,1,1,F,2,NN,MT,CS1,NOVALUE,NOVALUE,MN2,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000131,CFG731_fde1ab2a4808b544,x731,OBSERVED,REAL_OBSERVED,CFG731_fde1ab2a4808b544,2,0,0,,True,OBSERVED,100.0,G,GP,ST,1,1,K,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000132,CFG731_ec9510e138997c9f,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_98bdc6937e342d40,0,2,2,binaerOpenColl_MP|customUserFluid,True,LOW,52.0,G,GP,ST,1,1,K,2,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000133,CFG731_28d91a700ee0ddc0,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_5e2afc74c0c26cfc,0,2,2,stromEingaenge|binaerDigitalOpenColl_MN,True,LOW,45.6,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000134,CFG731_0dd81a588b2a1411,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,CFG731_098817d766a37bc2,0,1,2,dataInterface|temperaturEingaenge,True,MODERATE,66.4,G,ST,ST,1,1,K,2,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_000135,CFG731_b265e25b7baf721d,F731PW,DERIVED,TWO_CHARACTERISTIC,CFG731_ef211cb97feaddc8,0,1,2,dataInterface|binaerOpenColl_MP,True,MODERATE,67.1,F,PW,ST,1,1,A,2,NN,MR,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000136,CFG731_337790e6bbcf15f4,x731,OBSERVED,REAL_OBSERVED,CFG731_337790e6bbcf15f4,4,0,0,,True,OBSERVED,100.0,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000137,CFG731_ef8d7fa6d580061e,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_ae226e31119be9bd,0,2,2,devCategory|binaerOpenColl_MP,True,LOW,53.0,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000138,CFG731_0fdf5c36c9c41e69,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_0fdf5c36c9c41e69,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_000139,CFG731_296392aa95929245,x731,OBSERVED,REAL_OBSERVED,CFG731_296392aa95929245,2,0,0,,True,OBSERVED,100.0,F,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000140,CFG731_77a90bfd81b5c2c1,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_b5f8987a85e1ce9a,0,1,1,powerSupply,True,VERY_STRONG,93.0,G,GP,ST,4,1,K,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000141,CFG731_14299a2a74e42d7f,x731,OBSERVED,REAL_OBSERVED,CFG731_14299a2a74e42d7f,7,0,0,,True,OBSERVED,100.0,H,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_000142,CFG731_81fb6648eb2086c4,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_aba447e5ca3ac7ba,0,1,2,stromSchaltbar|binaerOpenColl_MP,True,MODERATE,67.9,H,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_000143,CFG731_750dd83a06ba43cb,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_c5da2661a169f82b,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,K,2,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_000144,CFG731_646d8903da63e1f0,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_646d8903da63e1f0,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,K,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
