canonical_configuration_id,package_context,source_canonical_configuration_id,source_row,generation_method,num_changed_characteristics,changed_characteristics,nearest_real_distance,constraint_valid,devCategory,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,certification,dataInterface,stromSchaltbar,stromEingaenge,temperaturEingaenge,binaerDigitalOpenColl_MN,binaerOpenColl_MP,waveInjector,dev_advMeterVerification,dynamicGasMaster,customUserFluid,steamApplication
CFG731_b666bd54dd040ea6,x731,CFG731_4340f11ba9a46e42,5,TWO_CHARACTERISTIC,2,stromEingaenge|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_2c7ce936c6e0b062,x731,CFG731_4340f11ba9a46e42,5,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_37961c32c6df9849,x731,CFG731_4340f11ba9a46e42,5,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_0f31eb11cbf67a82,x731,CFG731_4340f11ba9a46e42,5,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_c8b10ce178b0a2ba,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,devCategory|powerSupply,2,True,G,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_a9a3aec4d12a20b6,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,devCategory|dataInterface,2,True,G,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_0d749d07dfcd6370,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_c3b5b1049b2ed7bb,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_5cb6a466be3b8cc2,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_5692d423f4d6961f,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,powerSupply|dataInterface,2,True,F,GP,ST,4,1,N,N,NN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_e066b9848aeb9a83,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,powerSupply|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_b1bd723309c950f2,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_cf03b709ded89ce4,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,F,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_d792223197b62197,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,dataInterface|binaerOpenColl_MP,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_d2aed412b5f4e59e,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_7ac1a5b15496fc64,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_b9447a79c84a05a5,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_cd0a191ec40f7304,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_631ccc0b317dc962,x731,CFG731_809af1b5bbfb38fb,6,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_feac8e45814768fe,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,devCategory|powerSupply,2,True,G,GP,ST,4,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_5613d0c858f5141c,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,G,GP,ST,1,1,N,N,NN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_273a9330ed986576,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_2c5a935a20f71fa6,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_0fc290d9b4aa1930,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_6204dd6ea742eb13,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,powerSupply|stromSchaltbar,2,True,F,GP,ST,4,1,N,N,NN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_c7dc7b11067cd97a,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,powerSupply|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_2635bc9d045eca3a,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_e625b96955260556,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,F,GP,ST,4,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_df65b2c1b65099c6,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,2,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_bd19068996653f41,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_f190b8445f1cafae,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_2b73648dff3880e8,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_9784cb624277bfd2,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_d881bdfa42976572,x731,CFG731_331927b265de3c55,14,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_efca3e2261eb992f,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,devCategory|powerSupply,2,True,G,GP,ST,4,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_9defb51135f6ef11,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,1,True,G,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_7e74edb27bbed8ad,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,1,1,N,N,NN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_40bc77d0e3e706dc,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_e3a07eec276c648e,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_744d5649e0f1a020,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_1cbb464ec15ba84f,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,powerSupply|stromSchaltbar,1,True,F,GP,ST,4,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_10793f7ca631f883,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,powerSupply|temperaturEingaenge,2,True,F,GP,ST,4,1,N,N,NN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_62b41cb24888eedd,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,powerSupply|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_a7b02299c0fd8285,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_dc326dfb039445c4,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,F,GP,ST,4,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_39e37ba47aa2b1f2,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,1,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_e4f7fe15e8ccf2c9,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,1,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_868fc79316fb0836,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,1,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_d79264c74c1cd4e8,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,temperaturEingaenge|binaerOpenColl_MP,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_8d7cec9889b28201,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,temperaturEingaenge|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_c5e63f14be990649,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,temperaturEingaenge|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_3c168f6a53ed7804,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_b1335937d617d596,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_7fd92ddd1464ad1b,x731,CFG731_b8b11650a048baf7,16,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,1,True,F,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_0c28b3de23fe3ea2,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,devCategory|powerSupply,2,True,G,GP,ST,4,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_dfebd3bc18bd63aa,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_34d1036bacbe79eb,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_e16dab18c4ac6b91,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_4dd9934830ea723a,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,powerSupply|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_c4f5122306f38c99,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_e07bae83a5adde40,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,F,GP,ST,4,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_d057ad35aef0eea2,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_86da26993d7ede0e,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_467e11f2e0bc0666,x731,CFG731_2de0285533e12490,18,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,1,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_c909cc63a966b236,x731,CFG731_b54844b4c5cc208b,19,ONE_CHARACTERISTIC,1,devCategory,1,True,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_de1ec1b96e1e485e,x731,CFG731_b54844b4c5cc208b,19,ONE_CHARACTERISTIC,1,powerSupply,1,True,F,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_26a55fc6510692e1,x731,CFG731_b54844b4c5cc208b,19,ONE_CHARACTERISTIC,1,stromSchaltbar,1,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_64e162d496afc031,x731,CFG731_b54844b4c5cc208b,19,ONE_CHARACTERISTIC,1,dev_advMeterVerification,1,True,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_23d75dfa953165d2,x731,CFG731_b54844b4c5cc208b,19,ONE_CHARACTERISTIC,1,customUserFluid,1,True,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_57a2b410fc32b41a,x731,CFG731_b54844b4c5cc208b,19,DEPENDENCY_TWO_CHARACTERISTIC,2,stromEingaenge|temperaturEingaenge,1,True,F,GP,ST,1,1,N,N,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_3d5919a152529e0c,x731,CFG731_b54844b4c5cc208b,19,DEPENDENCY_TWO_CHARACTERISTIC,2,stromSchaltbar|stromEingaenge,1,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_0ed9dfc7367bb0a0,x731,CFG731_b54844b4c5cc208b,19,DEPENDENCY_TWO_CHARACTERISTIC,2,stromSchaltbar|temperaturEingaenge,1,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_09d36953f6e7058f,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,devCategory|powerSupply,2,True,G,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_6faf9f48b52739db,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,devCategory|dataInterface,1,True,G,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_d7fe9054752b7901,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_0bb38b2038fb1e69,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,1,True,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_ff4503a4d206df16,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,1,True,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_c5d07349ef038bc5,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_c7c54ea8b960be86,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_ed19d16aecf53db8,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,powerSupply|dataInterface,1,True,F,GP,ST,4,1,N,N,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_98058e0f028cb2a2,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,powerSupply|stromSchaltbar,2,True,F,GP,ST,4,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_8d2c10e2688ee31d,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,powerSupply|stromEingaenge,1,True,F,GP,ST,4,1,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_a7e544fed1a0db3a,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,powerSupply|temperaturEingaenge,1,True,F,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_92e7a454f95768c1,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,powerSupply|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_f2f3c932d1048d8d,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,powerSupply|customUserFluid,2,True,F,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_7b5b740c75176e02,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,dataInterface|stromSchaltbar,1,True,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_2dff984954bfb7ba,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,dataInterface|temperaturEingaenge,1,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_fc05c65994b9f9f2,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,1,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_2e5bd0d53757f625,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,1,True,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_dca5c29f89cd3934,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_bd00839e452c6958,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_1e7cf62b6c4a6e7b,x731,CFG731_b54844b4c5cc208b,19,TWO_CHARACTERISTIC,2,stromEingaenge|dev_advMeterVerification,1,True,F,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
