rfq_id,ml_split,candidate_count,positive_candidates,target_rate,package,has_positive_target
RFQ731-000448,VALIDATION,2,1,0.5,X731,True
RFQ731-000449,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000450,TRAIN,1,1,1.0,F731TE,True
RFQ731-000451,TRAIN,4,1,0.25,X731,True
RFQ731-000452,VALIDATION,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-000453,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-000454,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-000455,TRAIN,2,1,0.5,X731,True
RFQ731-000456,TRAIN,1,1,1.0,F731PW,True
RFQ731-000457,TRAIN,2,1,0.5,X731,True
RFQ731-000458,TRAIN,2,1,0.5,X731,True
RFQ731-000459,VALIDATION,1,1,1.0,G731CA,True
RFQ731-000460,TRAIN,4,1,0.25,X731,True
RFQ731-000461,TRAIN,4,1,0.25,X731,True
RFQ731-000462,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-000463,TRAIN,12,1,0.08333333333333333,G731ST-LT,True
RFQ731-000464,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000465,TRAIN,1,1,1.0,F731TE,True
RFQ731-000466,TRAIN,2,1,0.5,X731,True
RFQ731-000467,TRAIN,1,1,1.0,X731,True
RFQ731-000468,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-000469,TRAIN,2,1,0.5,X731,True
RFQ731-000470,TRAIN,1,1,1.0,X731,True
RFQ731-000471,TEST,2,1,0.5,G731ST-HT,True
RFQ731-000472,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000473,TRAIN,4,1,0.25,X731,True
RFQ731-000474,TRAIN,1,1,1.0,G731VG,True
RFQ731-000475,TRAIN,1,1,1.0,X731,True
RFQ731-000476,TRAIN,1,1,1.0,X731,True
RFQ731-000477,TRAIN,7,1,0.14285714285714285,G731ST-HT,True
RFQ731-000478,TRAIN,2,1,0.5,F731TE,True
RFQ731-000479,VALIDATION,4,1,0.25,X731,True
RFQ731-000480,TEST,4,1,0.25,X731,True
RFQ731-000481,TEST,3,1,0.3333333333333333,X731,True
RFQ731-000482,TRAIN,2,1,0.5,X731,True
RFQ731-000483,TRAIN,4,1,0.25,X731,True
RFQ731-000484,TEST,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000485,TRAIN,5,1,0.2,X731,True
RFQ731-000486,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000487,TRAIN,2,1,0.5,F731TE,True
RFQ731-000488,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-000489,TRAIN,5,1,0.2,X731,True
RFQ731-000490,TRAIN,2,1,0.5,X731,True
RFQ731-000491,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-000492,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-000493,TRAIN,5,1,0.2,X731,True
RFQ731-000494,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-000495,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000496,TRAIN,2,1,0.5,X731,True
RFQ731-000497,TRAIN,2,1,0.5,X731,True
RFQ731-000498,TRAIN,3,1,0.3333333333333333,F731PW,True
RFQ731-000499,TRAIN,1,1,1.0,X731,True
RFQ731-000500,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000501,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-000502,TRAIN,1,1,1.0,X731,True
RFQ731-000503,TRAIN,1,1,1.0,G731CA,True
RFQ731-000504,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000505,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000506,TRAIN,5,1,0.2,X731,True
RFQ731-000507,TRAIN,1,1,1.0,X731,True
RFQ731-000508,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000509,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-000510,TRAIN,1,1,1.0,X731,True
RFQ731-000511,TEST,23,1,0.043478260869565216,G731ST-HT,True
RFQ731-000512,TEST,2,1,0.5,X731,True
RFQ731-000513,TEST,1,1,1.0,G731ST-LT,True
RFQ731-000514,VALIDATION,2,1,0.5,G731ST-HT,True
RFQ731-000515,VALIDATION,1,1,1.0,G731CA,True
RFQ731-000516,VALIDATION,1,1,1.0,X731,True
RFQ731-000517,TRAIN,2,1,0.5,X731,True
RFQ731-000518,VALIDATION,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-000519,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000520,TRAIN,1,1,1.0,X731,True
RFQ731-000521,TRAIN,4,1,0.25,X731,True
RFQ731-000522,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000523,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000524,TEST,4,1,0.25,X731,True
RFQ731-000525,TRAIN,4,1,0.25,X731,True
RFQ731-000526,TRAIN,4,1,0.25,X731,True
RFQ731-000527,VALIDATION,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000528,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-000529,TRAIN,8,1,0.125,X731,True
RFQ731-000530,TRAIN,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-000531,TRAIN,1,1,1.0,G731VG,True
RFQ731-000532,TRAIN,2,1,0.5,F731TE,True
RFQ731-000533,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000534,TRAIN,1,1,1.0,X731,True
RFQ731-000535,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-000536,TRAIN,1,1,1.0,G731CA,True
RFQ731-000537,VALIDATION,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-000538,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-000539,TRAIN,1,1,1.0,G731VG,True
RFQ731-000540,TRAIN,5,1,0.2,X731,True
RFQ731-000541,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000542,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000543,TEST,2,1,0.5,X731,True
RFQ731-000544,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-000545,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-000546,TRAIN,4,1,0.25,X731,True
RFQ731-000547,VALIDATION,1,1,1.0,X731,True
RFQ731-000548,VALIDATION,1,1,1.0,G731VG,True
RFQ731-000549,VALIDATION,2,1,0.5,G731ST-LT,True
RFQ731-000550,TRAIN,4,1,0.25,X731,True
RFQ731-000551,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-000552,TEST,2,1,0.5,G731ST-HT,True
RFQ731-000553,TRAIN,1,1,1.0,X731,True
RFQ731-000554,TRAIN,2,1,0.5,F731TE,True
RFQ731-000555,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-000556,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000557,VALIDATION,4,1,0.25,X731,True
RFQ731-000558,TRAIN,2,1,0.5,X731,True
RFQ731-000559,TRAIN,1,1,1.0,X731,True
RFQ731-000560,TRAIN,1,1,1.0,F731TE,True
RFQ731-000561,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000562,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-000563,TEST,3,1,0.3333333333333333,G731ST-HT,True
RFQ731-000564,TEST,12,1,0.08333333333333333,X731,True
RFQ731-000565,TRAIN,5,1,0.2,X731,True
RFQ731-000566,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000567,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-000568,TRAIN,8,1,0.125,G731ST-HT,True
RFQ731-000569,TRAIN,7,1,0.14285714285714285,G731ST-HT,True
RFQ731-000570,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-000571,TRAIN,4,1,0.25,X731,True
RFQ731-000572,TEST,1,1,1.0,F731TE,True
RFQ731-000573,TEST,8,1,0.125,X731,True
RFQ731-000574,TRAIN,2,1,0.5,G731CA,True
RFQ731-000575,TRAIN,8,1,0.125,X731,True
RFQ731-000576,TRAIN,1,1,1.0,X731,True
RFQ731-000577,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-000578,TRAIN,2,1,0.5,X731,True
RFQ731-000579,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-000580,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-000581,TRAIN,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-000582,TEST,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-000583,TRAIN,2,1,0.5,X731,True
RFQ731-000584,VALIDATION,10,1,0.1,X731,True
RFQ731-000585,VALIDATION,1,1,1.0,X731,True
RFQ731-000586,VALIDATION,1,1,1.0,X731,True
RFQ731-000587,VALIDATION,2,1,0.5,G731CA,True
RFQ731-000588,VALIDATION,1,1,1.0,X731,True
RFQ731-000589,TEST,2,1,0.5,G731ST-LT,True
RFQ731-000590,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000591,TRAIN,1,1,1.0,F731PW,True
RFQ731-000592,TEST,10,1,0.1,G731ST-LT,True
RFQ731-000593,VALIDATION,1,1,1.0,G731ST-LT,True
RFQ731-000594,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000595,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000596,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000597,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000598,TRAIN,2,1,0.5,X731,True
RFQ731-000599,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000600,VALIDATION,4,1,0.25,X731,True
RFQ731-000601,VALIDATION,5,1,0.2,X731,True
RFQ731-000602,TRAIN,2,1,0.5,X731,True
RFQ731-000603,TRAIN,1,1,1.0,X731,True
RFQ731-000604,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000605,TRAIN,1,1,1.0,G731CA,True
RFQ731-000606,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-000607,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-000608,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000609,TRAIN,1,1,1.0,G731CA,True
RFQ731-000610,TRAIN,2,1,0.5,X731,True
RFQ731-000611,VALIDATION,2,1,0.5,G731ST-HT,True
RFQ731-000612,TRAIN,5,1,0.2,X731,True
RFQ731-000613,TRAIN,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-000614,TRAIN,2,1,0.5,X731,True
RFQ731-000615,TRAIN,2,1,0.5,X731,True
RFQ731-000616,TRAIN,5,1,0.2,X731,True
RFQ731-000617,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000618,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000619,TRAIN,2,1,0.5,X731,True
RFQ731-000620,TRAIN,2,1,0.5,X731,True
RFQ731-000621,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000622,TRAIN,2,1,0.5,F731TE,True
RFQ731-000623,VALIDATION,2,1,0.5,F731TE,True
RFQ731-000624,TRAIN,1,1,1.0,X731,True
RFQ731-000625,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000626,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000627,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000628,TRAIN,2,1,0.5,X731,True
RFQ731-000629,TRAIN,2,1,0.5,F731TE,True
RFQ731-000630,TRAIN,1,1,1.0,X731,True
RFQ731-000631,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-000632,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000633,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-000634,VALIDATION,4,1,0.25,G731ST-LT,True
RFQ731-000635,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000636,TEST,2,1,0.5,G731ST-LT,True
RFQ731-000637,TEST,6,1,0.16666666666666666,X731,True
RFQ731-000638,TEST,6,1,0.16666666666666666,X731,True
RFQ731-000639,VALIDATION,2,1,0.5,X731,True
RFQ731-000640,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000641,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-000642,TRAIN,2,1,0.5,X731,True
RFQ731-000643,TRAIN,4,1,0.25,X731,True
RFQ731-000644,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000645,TRAIN,2,1,0.5,X731,True
RFQ731-000646,TEST,2,1,0.5,X731,True
RFQ731-000647,TEST,2,1,0.5,X731,True
RFQ731-000648,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000649,TRAIN,10,1,0.1,X731,True
RFQ731-000650,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000651,TRAIN,5,1,0.2,X731,True
RFQ731-000652,TEST,4,1,0.25,G731ST-HT,True
RFQ731-000653,TEST,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-000654,TRAIN,5,1,0.2,X731,True
RFQ731-000655,TEST,1,1,1.0,X731,True
RFQ731-000656,TRAIN,8,1,0.125,G731ST-HT,True
RFQ731-000657,TRAIN,1,1,1.0,X731,True
RFQ731-000658,TRAIN,4,1,0.25,X731,True
RFQ731-000659,TRAIN,13,1,0.07692307692307693,X731,True
RFQ731-000660,VALIDATION,5,1,0.2,X731,True
RFQ731-000661,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-000662,TRAIN,2,1,0.5,X731,True
RFQ731-000663,VALIDATION,2,1,0.5,F731TE,True
RFQ731-000664,TEST,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-000665,TRAIN,5,1,0.2,X731,True
RFQ731-000666,TRAIN,2,1,0.5,X731,True
RFQ731-000667,TEST,3,1,0.3333333333333333,X731,True
RFQ731-000668,TRAIN,1,1,1.0,G731CA,True
RFQ731-000669,TRAIN,2,1,0.5,X731,True
RFQ731-000670,TRAIN,1,1,1.0,F731PW,True
RFQ731-000671,TRAIN,4,1,0.25,X731,True
RFQ731-000672,TRAIN,2,1,0.5,G731CA,True
RFQ731-000673,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-000674,TRAIN,2,1,0.5,X731,True
RFQ731-000675,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000676,VALIDATION,2,1,0.5,X731,True
RFQ731-000677,TEST,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000678,TRAIN,2,1,0.5,G731CA,True
RFQ731-000679,TRAIN,5,1,0.2,X731,True
RFQ731-000680,TRAIN,8,1,0.125,X731,True
RFQ731-000681,VALIDATION,1,1,1.0,X731,True
RFQ731-000682,TEST,3,1,0.3333333333333333,G731ST-HT,True
RFQ731-000683,TRAIN,1,1,1.0,X731,True
RFQ731-000684,TRAIN,2,1,0.5,X731,True
RFQ731-000685,TEST,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000686,TEST,1,1,1.0,X731,True
RFQ731-000687,TEST,10,1,0.1,G731ST-LT,True
RFQ731-000688,TEST,2,1,0.5,X731,True
RFQ731-000689,TEST,2,1,0.5,X731,True
RFQ731-000690,TRAIN,2,1,0.5,X731,True
RFQ731-000691,TEST,4,1,0.25,X731,True
RFQ731-000692,TEST,2,1,0.5,G731ST-HT,True
RFQ731-000693,TEST,2,1,0.5,G731ST-HT,True
RFQ731-000694,TRAIN,2,1,0.5,X731,True
RFQ731-000695,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000696,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-000697,TRAIN,1,1,1.0,X731,True
RFQ731-000698,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-000699,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-000700,TRAIN,2,1,0.5,X731,True
RFQ731-000701,VALIDATION,2,1,0.5,X731,True
RFQ731-000702,TRAIN,4,1,0.25,X731,True
RFQ731-000703,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-000704,TRAIN,1,1,1.0,X731,True
RFQ731-000705,TEST,2,1,0.5,G731ST-LT,True
RFQ731-000706,TRAIN,2,1,0.5,X731,True
RFQ731-000707,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000708,TEST,4,1,0.25,X731,True
RFQ731-000709,TRAIN,4,1,0.25,X731,True
RFQ731-000710,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000711,TEST,3,1,0.3333333333333333,X731,True
RFQ731-000712,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000713,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000714,TEST,4,1,0.25,X731,True
RFQ731-000715,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000716,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000717,TRAIN,10,1,0.1,G731ST-LT,True
RFQ731-000718,TRAIN,1,1,1.0,F731TE,True
RFQ731-000719,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000720,TRAIN,4,1,0.25,X731,True
RFQ731-000721,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-000722,TRAIN,4,1,0.25,F731WD_DUALCHANNEL,True
RFQ731-000723,VALIDATION,5,1,0.2,X731,True
RFQ731-000724,TRAIN,1,1,1.0,F731TE,True
RFQ731-000725,TRAIN,2,1,0.5,X731,True
RFQ731-000726,VALIDATION,2,1,0.5,X731,True
RFQ731-000727,TRAIN,8,1,0.125,X731,True
RFQ731-000728,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000729,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000730,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000731,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000732,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000733,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000734,TEST,2,1,0.5,X731,True
RFQ731-000735,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000736,TEST,2,1,0.5,X731,True
RFQ731-000737,TEST,4,1,0.25,X731,True
RFQ731-000738,TRAIN,12,1,0.08333333333333333,X731,True
RFQ731-000739,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000740,TRAIN,2,1,0.5,X731,True
RFQ731-000741,TEST,4,1,0.25,X731,True
RFQ731-000742,VALIDATION,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-000743,TRAIN,1,1,1.0,F731TE,True
RFQ731-000744,TEST,2,1,0.5,X731,True
RFQ731-000745,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-000746,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000747,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-000748,VALIDATION,2,1,0.5,X731,True
RFQ731-000749,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-000750,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000751,TEST,6,1,0.16666666666666666,X731,True
RFQ731-000752,TRAIN,5,1,0.2,X731,True
RFQ731-000753,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-000754,VALIDATION,4,1,0.25,G731ST-HT,True
RFQ731-000755,TRAIN,2,1,0.5,X731,True
RFQ731-000756,VALIDATION,8,1,0.125,G731ST-HT,True
RFQ731-000757,TRAIN,2,1,0.5,X731,True
RFQ731-000758,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000759,TRAIN,5,1,0.2,X731,True
RFQ731-000760,TRAIN,8,1,0.125,X731,True
RFQ731-000761,TEST,6,1,0.16666666666666666,X731,True
RFQ731-000762,TRAIN,2,1,0.5,X731,True
RFQ731-000763,TRAIN,4,1,0.25,X731,True
RFQ731-000764,VALIDATION,1,1,1.0,G731CA,True
RFQ731-000765,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000766,VALIDATION,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-000767,TEST,4,1,0.25,X731,True
RFQ731-000768,TEST,1,1,1.0,G731CA,True
RFQ731-000769,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000770,VALIDATION,4,1,0.25,G731ST-LT,True
RFQ731-000771,TEST,1,1,1.0,X731,True
RFQ731-000772,TRAIN,1,1,1.0,X731,True
RFQ731-000773,TEST,3,1,0.3333333333333333,X731,True
RFQ731-000774,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-000775,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000776,TRAIN,1,1,1.0,X731,True
RFQ731-000777,TRAIN,2,1,0.5,G731CA,True
RFQ731-000778,VALIDATION,2,1,0.5,X731,True
RFQ731-000779,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000780,TRAIN,1,1,1.0,F731TE,True
RFQ731-000781,TEST,6,1,0.16666666666666666,X731,True
RFQ731-000782,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000783,TEST,1,1,1.0,X731,True
RFQ731-000784,TRAIN,12,1,0.08333333333333333,X731,True
RFQ731-000785,TRAIN,1,1,1.0,X731,True
RFQ731-000786,TRAIN,1,1,1.0,F731TE,True
RFQ731-000787,TEST,22,1,0.045454545454545456,G731ST-LT,True
RFQ731-000788,TRAIN,2,1,0.5,X731,True
RFQ731-000789,TRAIN,2,1,0.5,X731,True
RFQ731-000790,TEST,2,1,0.5,X731,True
RFQ731-000791,TRAIN,1,1,1.0,F731TE,True
RFQ731-000792,TRAIN,4,1,0.25,X731,True
RFQ731-000793,TRAIN,2,1,0.5,G731CA,True
RFQ731-000794,VALIDATION,2,1,0.5,X731,True
RFQ731-000795,TEST,4,1,0.25,X731,True
RFQ731-000796,TRAIN,2,1,0.5,X731,True
RFQ731-000797,VALIDATION,1,1,1.0,X731,True
RFQ731-000798,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000799,TRAIN,2,1,0.5,X731,True
RFQ731-000800,TEST,6,1,0.16666666666666666,X731,True
RFQ731-000801,TEST,1,1,1.0,X731,True
RFQ731-000802,TEST,2,1,0.5,X731,True
RFQ731-000803,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000804,TRAIN,4,1,0.25,X731,True
RFQ731-000805,TEST,2,1,0.5,X731,True
RFQ731-000806,TRAIN,1,1,1.0,X731,True
RFQ731-000807,TEST,14,1,0.07142857142857142,G731ST-LT,True
RFQ731-000808,TRAIN,4,1,0.25,X731,True
RFQ731-000809,TRAIN,1,1,1.0,G731CA,True
RFQ731-000810,TRAIN,4,1,0.25,X731,True
RFQ731-000811,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000812,TRAIN,1,1,1.0,X731,True
RFQ731-000813,TRAIN,1,1,1.0,G731CA,True
RFQ731-000814,TRAIN,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-000815,VALIDATION,11,1,0.09090909090909091,X731,True
RFQ731-000816,TEST,2,1,0.5,X731,True
RFQ731-000817,TRAIN,1,1,1.0,X731,True
RFQ731-000818,TRAIN,2,1,0.5,X731,True
RFQ731-000819,TRAIN,2,1,0.5,X731,True
RFQ731-000820,VALIDATION,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-000821,TRAIN,10,1,0.1,G731ST-LT,True
RFQ731-000822,TRAIN,4,1,0.25,X731,True
RFQ731-000823,TRAIN,1,1,1.0,X731,True
RFQ731-000824,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-000825,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000826,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000827,TRAIN,5,1,0.2,X731,True
RFQ731-000828,TEST,12,1,0.08333333333333333,X731,True
RFQ731-000829,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000830,TRAIN,1,1,1.0,X731,True
RFQ731-000831,VALIDATION,5,1,0.2,X731,True
RFQ731-000832,TRAIN,2,1,0.5,X731,True
RFQ731-000833,TEST,5,1,0.2,X731,True
RFQ731-000834,TRAIN,2,1,0.5,X731,True
RFQ731-000835,TRAIN,10,1,0.1,G731ST-LT,True
RFQ731-000836,TRAIN,1,1,1.0,X731,True
RFQ731-000837,VALIDATION,4,1,0.25,X731,True
RFQ731-000838,TEST,3,1,0.3333333333333333,X731,True
RFQ731-000839,TEST,2,1,0.5,G731ST-LT,True
RFQ731-000840,TRAIN,4,1,0.25,X731,True
RFQ731-000841,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000842,TRAIN,8,1,0.125,X731,True
RFQ731-000843,TEST,1,1,1.0,G731CA,True
RFQ731-000844,TEST,4,1,0.25,G731ST-HT,True
RFQ731-000845,TRAIN,1,1,1.0,G731CA,True
RFQ731-000846,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000847,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-000848,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000849,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000850,TEST,4,1,0.25,G731ST-HT,True
RFQ731-000851,VALIDATION,1,1,1.0,X731,True
RFQ731-000852,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-000853,TRAIN,5,1,0.2,X731,True
RFQ731-000854,TRAIN,1,1,1.0,X731,True
RFQ731-000855,TRAIN,1,1,1.0,F731TE,True
RFQ731-000856,TRAIN,8,1,0.125,G731ST-HT,True
RFQ731-000857,TRAIN,1,1,1.0,X731,True
RFQ731-000858,TRAIN,1,1,1.0,G731CA,True
RFQ731-000859,TEST,4,1,0.25,X731,True
RFQ731-000860,TRAIN,2,1,0.5,X731,True
RFQ731-000861,TRAIN,2,1,0.5,X731,True
RFQ731-000862,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-000863,TEST,1,1,1.0,X731,True
RFQ731-000864,TRAIN,4,1,0.25,X731,True
RFQ731-000865,TEST,5,1,0.2,X731,True
RFQ731-000866,TRAIN,1,1,1.0,X731,True
RFQ731-000867,TRAIN,5,1,0.2,X731,True
RFQ731-000868,TRAIN,2,1,0.5,X731,True
RFQ731-000869,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000870,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-000871,TRAIN,1,1,1.0,G731CA,True
RFQ731-000872,TRAIN,4,1,0.25,X731,True
RFQ731-000873,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-000874,TEST,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-000875,VALIDATION,4,1,0.25,X731,True
RFQ731-000876,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-000877,TRAIN,4,1,0.25,X731,True
RFQ731-000878,TRAIN,1,1,1.0,F731TE,True
RFQ731-000879,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000880,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000881,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-000882,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-000883,TRAIN,5,1,0.2,X731,True
RFQ731-000884,TRAIN,1,1,1.0,X731,True
RFQ731-000885,VALIDATION,4,1,0.25,X731,True
RFQ731-000886,TRAIN,1,1,1.0,G731CA,True
RFQ731-000887,TRAIN,12,1,0.08333333333333333,X731,True
RFQ731-000888,TRAIN,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-000889,TEST,1,1,1.0,G731CA,True
RFQ731-000890,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-000891,TRAIN,2,1,0.5,X731,True
RFQ731-000892,VALIDATION,1,1,1.0,F731PW,True
RFQ731-000893,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-000894,TEST,2,1,0.5,G731ST-HT,True
RFQ731-000895,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-000896,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-000897,TEST,9,1,0.1111111111111111,X731,True
